variant,country,year,birthper1000population
estimates,724,1950,19.806
estimates,724,1951,20.027
estimates,724,1952,20.44
estimates,724,1953,20.792
estimates,724,1954,21.082
estimates,724,1955,21.311
estimates,724,1956,21.478
estimates,724,1957,21.585
estimates,724,1958,21.631
estimates,724,1959,21.618
estimates,724,1960,21.548
estimates,724,1961,21.425
estimates,724,1962,21.255
estimates,724,1963,21.049
estimates,724,1964,20.819
estimates,724,1965,20.586
estimates,724,1966,20.369
estimates,724,1967,20.177
estimates,724,1968,20.011
estimates,724,1969,19.869
estimates,724,1970,19.742
estimates,724,1971,19.619
estimates,724,1972,19.478
estimates,724,1973,19.294
estimates,724,1974,19.05
estimates,724,1975,18.719
estimates,724,1976,18.275
estimates,724,1977,17.719
estimates,724,1978,17.062
estimates,724,1979,16.323
estimates,724,1980,15.529
estimates,724,1981,14.716
estimates,724,1982,13.922
estimates,724,1983,13.18
estimates,724,1984,12.516
estimates,724,1985,11.945
estimates,724,1986,11.472
estimates,724,1987,11.081
estimates,724,1988,10.754
estimates,724,1989,10.485
estimates,724,1990,10.261
estimates,724,1991,10.07
estimates,724,1992,9.903
estimates,724,1993,9.755
estimates,724,1994,9.625
estimates,724,1995,9.522
estimates,724,1996,9.46
estimates,724,1997,9.452
estimates,724,1998,9.501
estimates,724,1999,9.603
estimates,724,2000,9.75
estimates,724,2001,9.934
estimates,724,2002,10.134
estimates,724,2003,10.329
estimates,724,2004,10.498
estimates,724,2005,10.618
estimates,724,2006,10.663
estimates,724,2007,10.631
estimates,724,2008,10.524
estimates,724,2009,10.347
estimates,724,2010,10.115
estimates,724,2011,9.85
estimates,724,2012,9.579
estimates,724,2013,9.323
estimates,724,2014,9.094
estimates,724,2015,8.898
medium_variant,724,2015,8.898
medium_variant,724,2016,8.73
medium_variant,724,2017,8.576
medium_variant,724,2018,8.428
medium_variant,724,2019,8.286
medium_variant,724,2020,8.149
medium_variant,724,2021,8.021
medium_variant,724,2022,7.906
medium_variant,724,2023,7.807
medium_variant,724,2024,7.727
medium_variant,724,2025,7.666
medium_variant,724,2026,7.627
medium_variant,724,2027,7.607
medium_variant,724,2028,7.604
medium_variant,724,2029,7.616
medium_variant,724,2030,7.643
medium_variant,724,2031,7.685
medium_variant,724,2032,7.737
medium_variant,724,2033,7.798
medium_variant,724,2034,7.865
medium_variant,724,2035,7.934
medium_variant,724,2036,8.002
medium_variant,724,2037,8.07
medium_variant,724,2038,8.133
medium_variant,724,2039,8.189
medium_variant,724,2040,8.235
medium_variant,724,2041,8.268
medium_variant,724,2042,8.289
medium_variant,724,2043,8.296
medium_variant,724,2044,8.292
medium_variant,724,2045,8.275
medium_variant,724,2046,8.247
medium_variant,724,2047,8.21
medium_variant,724,2048,8.167
medium_variant,724,2049,8.121
medium_variant,724,2050,8.074
medium_variant,724,2051,8.029
medium_variant,724,2052,7.987
medium_variant,724,2053,7.949
medium_variant,724,2054,7.918
medium_variant,724,2055,7.895
medium_variant,724,2056,7.881
medium_variant,724,2057,7.876
medium_variant,724,2058,7.88
medium_variant,724,2059,7.892
medium_variant,724,2060,7.913
medium_variant,724,2061,7.942
medium_variant,724,2062,7.98
medium_variant,724,2063,8.026
medium_variant,724,2064,8.077
medium_variant,724,2065,8.132
medium_variant,724,2066,8.193
medium_variant,724,2067,8.257
medium_variant,724,2068,8.322
medium_variant,724,2069,8.388
medium_variant,724,2070,8.451
medium_variant,724,2071,8.512
medium_variant,724,2072,8.568
medium_variant,724,2073,8.618
medium_variant,724,2074,8.663
medium_variant,724,2075,8.699
medium_variant,724,2076,8.727
medium_variant,724,2077,8.746
medium_variant,724,2078,8.758
medium_variant,724,2079,8.763
medium_variant,724,2080,8.76
medium_variant,724,2081,8.75
medium_variant,724,2082,8.734
medium_variant,724,2083,8.713
medium_variant,724,2084,8.688
medium_variant,724,2085,8.661
medium_variant,724,2086,8.633
medium_variant,724,2087,8.605
medium_variant,724,2088,8.578
medium_variant,724,2089,8.553
medium_variant,724,2090,8.531
medium_variant,724,2091,8.513
medium_variant,724,2092,8.498
medium_variant,724,2093,8.487
medium_variant,724,2094,8.479
medium_variant,724,2095,8.475
medium_variant,724,2096,8.474
medium_variant,724,2097,8.477
medium_variant,724,2098,8.484
medium_variant,724,2099,8.493
