variant,country,year,birthper1000population
estimates,300,1950,19.14
estimates,300,1951,19.416
estimates,300,1952,19.908
estimates,300,1953,20.278
estimates,300,1954,20.524
estimates,300,1955,20.65
estimates,300,1956,20.66
estimates,300,1957,20.562
estimates,300,1958,20.371
estimates,300,1959,20.114
estimates,300,1960,19.822
estimates,300,1961,19.526
estimates,300,1962,19.259
estimates,300,1963,19.043
estimates,300,1964,18.884
estimates,300,1965,18.767
estimates,300,1966,18.661
estimates,300,1967,18.531
estimates,300,1968,18.351
estimates,300,1969,18.122
estimates,300,1970,17.861
estimates,300,1971,17.601
estimates,300,1972,17.37
estimates,300,1973,17.186
estimates,300,1974,17.043
estimates,300,1975,16.924
estimates,300,1976,16.8
estimates,300,1977,16.636
estimates,300,1978,16.404
estimates,300,1979,16.093
estimates,300,1980,15.69
estimates,300,1981,15.191
estimates,300,1982,14.618
estimates,300,1983,13.998
estimates,300,1984,13.359
estimates,300,1985,12.734
estimates,300,1986,12.159
estimates,300,1987,11.657
estimates,300,1988,11.243
estimates,300,1989,10.924
estimates,300,1990,10.698
estimates,300,1991,10.549
estimates,300,1992,10.448
estimates,300,1993,10.369
estimates,300,1994,10.299
estimates,300,1995,10.229
estimates,300,1996,10.153
estimates,300,1997,10.079
estimates,300,1998,10.012
estimates,300,1999,9.955
estimates,300,2000,9.922
estimates,300,2001,9.928
estimates,300,2002,9.979
estimates,300,2003,10.069
estimates,300,2004,10.185
estimates,300,2005,10.295
estimates,300,2006,10.364
estimates,300,2007,10.365
estimates,300,2008,10.281
estimates,300,2009,10.11
estimates,300,2010,9.862
estimates,300,2011,9.559
estimates,300,2012,9.233
estimates,300,2013,8.917
estimates,300,2014,8.626
estimates,300,2015,8.371
medium_variant,300,2015,8.371
medium_variant,300,2016,8.153
medium_variant,300,2017,7.962
medium_variant,300,2018,7.792
medium_variant,300,2019,7.643
medium_variant,300,2020,7.519
medium_variant,300,2021,7.42
medium_variant,300,2022,7.347
medium_variant,300,2023,7.298
medium_variant,300,2024,7.272
medium_variant,300,2025,7.266
medium_variant,300,2026,7.279
medium_variant,300,2027,7.306
medium_variant,300,2028,7.343
medium_variant,300,2029,7.388
medium_variant,300,2030,7.437
medium_variant,300,2031,7.49
medium_variant,300,2032,7.547
medium_variant,300,2033,7.606
medium_variant,300,2034,7.664
medium_variant,300,2035,7.719
medium_variant,300,2036,7.769
medium_variant,300,2037,7.811
medium_variant,300,2038,7.846
medium_variant,300,2039,7.87
medium_variant,300,2040,7.882
medium_variant,300,2041,7.88
medium_variant,300,2042,7.866
medium_variant,300,2043,7.841
medium_variant,300,2044,7.806
medium_variant,300,2045,7.762
medium_variant,300,2046,7.711
medium_variant,300,2047,7.655
medium_variant,300,2048,7.598
medium_variant,300,2049,7.542
medium_variant,300,2050,7.491
medium_variant,300,2051,7.445
medium_variant,300,2052,7.408
medium_variant,300,2053,7.379
medium_variant,300,2054,7.36
medium_variant,300,2055,7.354
medium_variant,300,2056,7.36
medium_variant,300,2057,7.378
medium_variant,300,2058,7.407
medium_variant,300,2059,7.446
medium_variant,300,2060,7.494
medium_variant,300,2061,7.552
medium_variant,300,2062,7.616
medium_variant,300,2063,7.687
medium_variant,300,2064,7.76
medium_variant,300,2065,7.835
medium_variant,300,2066,7.911
medium_variant,300,2067,7.986
medium_variant,300,2068,8.058
medium_variant,300,2069,8.127
medium_variant,300,2070,8.189
medium_variant,300,2071,8.245
medium_variant,300,2072,8.293
medium_variant,300,2073,8.334
medium_variant,300,2074,8.368
medium_variant,300,2075,8.393
medium_variant,300,2076,8.409
medium_variant,300,2077,8.417
medium_variant,300,2078,8.418
medium_variant,300,2079,8.414
medium_variant,300,2080,8.405
medium_variant,300,2081,8.393
medium_variant,300,2082,8.377
medium_variant,300,2083,8.361
medium_variant,300,2084,8.345
medium_variant,300,2085,8.331
medium_variant,300,2086,8.319
medium_variant,300,2087,8.311
medium_variant,300,2088,8.307
medium_variant,300,2089,8.308
medium_variant,300,2090,8.313
medium_variant,300,2091,8.323
medium_variant,300,2092,8.337
medium_variant,300,2093,8.357
medium_variant,300,2094,8.38
medium_variant,300,2095,8.408
medium_variant,300,2096,8.44
medium_variant,300,2097,8.476
medium_variant,300,2098,8.516
medium_variant,300,2099,8.56
