variant,country,year,birthper1000population
estimates,414,1950,45.219
estimates,414,1951,44.642
estimates,414,1952,43.584
estimates,414,1953,42.722
estimates,414,1954,42.054
estimates,414,1955,41.581
estimates,414,1956,41.306
estimates,414,1957,41.226
estimates,414,1958,41.339
estimates,414,1959,41.644
estimates,414,1960,42.134
estimates,414,1961,42.794
estimates,414,1962,43.594
estimates,414,1963,44.488
estimates,414,1964,45.411
estimates,414,1965,46.297
estimates,414,1966,47.086
estimates,414,1967,47.729
estimates,414,1968,48.174
estimates,414,1969,48.371
estimates,414,1970,48.251
estimates,414,1971,47.755
estimates,414,1972,46.908
estimates,414,1973,45.767
estimates,414,1974,44.396
estimates,414,1975,42.917
estimates,414,1976,41.474
estimates,414,1977,40.17
estimates,414,1978,39.063
estimates,414,1979,38.162
estimates,414,1980,37.41
estimates,414,1981,36.697
estimates,414,1982,35.888
estimates,414,1983,34.885
estimates,414,1984,33.661
estimates,414,1985,32.189
estimates,414,1986,30.471
estimates,414,1987,28.599
estimates,414,1988,26.694
estimates,414,1989,24.856
estimates,414,1990,23.257
estimates,414,1991,22.073
estimates,414,1992,21.373
estimates,414,1993,21.16
estimates,414,1994,21.389
estimates,414,1995,21.915
estimates,414,1996,22.533
estimates,414,1997,23.034
estimates,414,1998,23.271
estimates,414,1999,23.191
estimates,414,2000,22.829
estimates,414,2001,22.298
estimates,414,2002,21.763
estimates,414,2003,21.347
estimates,414,2004,21.076
estimates,414,2005,20.926
estimates,414,2006,20.833
estimates,414,2007,20.701
estimates,414,2008,20.46
estimates,414,2009,20.096
estimates,414,2010,19.616
estimates,414,2011,19.053
estimates,414,2012,18.464
estimates,414,2013,17.894
estimates,414,2014,17.362
estimates,414,2015,16.872
medium_variant,414,2015,16.872
medium_variant,414,2016,16.416
medium_variant,414,2017,15.974
medium_variant,414,2018,15.533
medium_variant,414,2019,15.095
medium_variant,414,2020,14.667
medium_variant,414,2021,14.258
medium_variant,414,2022,13.88
medium_variant,414,2023,13.539
medium_variant,414,2024,13.242
medium_variant,414,2025,12.99
medium_variant,414,2026,12.784
medium_variant,414,2027,12.616
medium_variant,414,2028,12.48
medium_variant,414,2029,12.371
medium_variant,414,2030,12.285
medium_variant,414,2031,12.217
medium_variant,414,2032,12.165
medium_variant,414,2033,12.124
medium_variant,414,2034,12.091
medium_variant,414,2035,12.064
medium_variant,414,2036,12.041
medium_variant,414,2037,12.024
medium_variant,414,2038,12.012
medium_variant,414,2039,12.001
medium_variant,414,2040,11.991
medium_variant,414,2041,11.979
medium_variant,414,2042,11.962
medium_variant,414,2043,11.941
medium_variant,414,2044,11.912
medium_variant,414,2045,11.875
medium_variant,414,2046,11.828
medium_variant,414,2047,11.772
medium_variant,414,2048,11.708
medium_variant,414,2049,11.638
medium_variant,414,2050,11.562
medium_variant,414,2051,11.482
medium_variant,414,2052,11.399
medium_variant,414,2053,11.316
medium_variant,414,2054,11.234
medium_variant,414,2055,11.158
medium_variant,414,2056,11.087
medium_variant,414,2057,11.024
medium_variant,414,2058,10.968
medium_variant,414,2059,10.92
medium_variant,414,2060,10.882
medium_variant,414,2061,10.853
medium_variant,414,2062,10.832
medium_variant,414,2063,10.818
medium_variant,414,2064,10.809
medium_variant,414,2065,10.805
medium_variant,414,2066,10.805
medium_variant,414,2067,10.808
medium_variant,414,2068,10.813
medium_variant,414,2069,10.817
medium_variant,414,2070,10.821
medium_variant,414,2071,10.822
medium_variant,414,2072,10.82
medium_variant,414,2073,10.815
medium_variant,414,2074,10.805
medium_variant,414,2075,10.792
medium_variant,414,2076,10.773
medium_variant,414,2077,10.749
medium_variant,414,2078,10.722
medium_variant,414,2079,10.691
medium_variant,414,2080,10.657
medium_variant,414,2081,10.62
medium_variant,414,2082,10.581
medium_variant,414,2083,10.54
medium_variant,414,2084,10.498
medium_variant,414,2085,10.457
medium_variant,414,2086,10.417
medium_variant,414,2087,10.378
medium_variant,414,2088,10.342
medium_variant,414,2089,10.308
medium_variant,414,2090,10.276
medium_variant,414,2091,10.249
medium_variant,414,2092,10.224
medium_variant,414,2093,10.203
medium_variant,414,2094,10.185
medium_variant,414,2095,10.17
medium_variant,414,2096,10.158
medium_variant,414,2097,10.149
medium_variant,414,2098,10.143
medium_variant,414,2099,10.14
