variant,country,year,birthper1000population
estimates,52,1950,35.845
estimates,52,1951,35.464
estimates,52,1952,34.732
estimates,52,1953,34.063
estimates,52,1954,33.455
estimates,52,1955,32.908
estimates,52,1956,32.411
estimates,52,1957,31.957
estimates,52,1958,31.523
estimates,52,1959,31.076
estimates,52,1960,30.576
estimates,52,1961,29.984
estimates,52,1962,29.266
estimates,52,1963,28.41
estimates,52,1964,27.429
estimates,52,1965,26.365
estimates,52,1966,25.277
estimates,52,1967,24.233
estimates,52,1968,23.285
estimates,52,1969,22.456
estimates,52,1970,21.746
estimates,52,1971,21.133
estimates,52,1972,20.571
estimates,52,1973,20.033
estimates,52,1974,19.513
estimates,52,1975,19.027
estimates,52,1976,18.6
estimates,52,1977,18.255
estimates,52,1978,17.999
estimates,52,1979,17.825
estimates,52,1980,17.712
estimates,52,1981,17.629
estimates,52,1982,17.546
estimates,52,1983,17.436
estimates,52,1984,17.288
estimates,52,1985,17.1
estimates,52,1986,16.883
estimates,52,1987,16.656
estimates,52,1988,16.436
estimates,52,1989,16.226
estimates,52,1990,16.025
estimates,52,1991,15.829
estimates,52,1992,15.63
estimates,52,1993,15.423
estimates,52,1994,15.206
estimates,52,1995,14.979
estimates,52,1996,14.742
estimates,52,1997,14.5
estimates,52,1998,14.256
estimates,52,1999,14.018
estimates,52,2000,13.79
estimates,52,2001,13.581
estimates,52,2002,13.394
estimates,52,2003,13.23
estimates,52,2004,13.088
estimates,52,2005,12.967
estimates,52,2006,12.862
estimates,52,2007,12.765
estimates,52,2008,12.671
estimates,52,2009,12.577
estimates,52,2010,12.48
estimates,52,2011,12.38
estimates,52,2012,12.281
estimates,52,2013,12.183
estimates,52,2014,12.088
estimates,52,2015,11.995
medium_variant,52,2015,11.995
medium_variant,52,2016,11.905
medium_variant,52,2017,11.819
medium_variant,52,2018,11.736
medium_variant,52,2019,11.656
medium_variant,52,2020,11.581
medium_variant,52,2021,11.508
medium_variant,52,2022,11.439
medium_variant,52,2023,11.373
medium_variant,52,2024,11.31
medium_variant,52,2025,11.251
medium_variant,52,2026,11.195
medium_variant,52,2027,11.142
medium_variant,52,2028,11.094
medium_variant,52,2029,11.051
medium_variant,52,2030,11.011
medium_variant,52,2031,10.976
medium_variant,52,2032,10.945
medium_variant,52,2033,10.918
medium_variant,52,2034,10.895
medium_variant,52,2035,10.875
medium_variant,52,2036,10.858
medium_variant,52,2037,10.843
medium_variant,52,2038,10.83
medium_variant,52,2039,10.819
medium_variant,52,2040,10.808
medium_variant,52,2041,10.799
medium_variant,52,2042,10.789
medium_variant,52,2043,10.779
medium_variant,52,2044,10.769
medium_variant,52,2045,10.759
medium_variant,52,2046,10.749
medium_variant,52,2047,10.739
medium_variant,52,2048,10.729
medium_variant,52,2049,10.719
medium_variant,52,2050,10.708
medium_variant,52,2051,10.697
medium_variant,52,2052,10.686
medium_variant,52,2053,10.673
medium_variant,52,2054,10.66
medium_variant,52,2055,10.647
medium_variant,52,2056,10.634
medium_variant,52,2057,10.621
medium_variant,52,2058,10.609
medium_variant,52,2059,10.597
medium_variant,52,2060,10.587
medium_variant,52,2061,10.576
medium_variant,52,2062,10.566
medium_variant,52,2063,10.556
medium_variant,52,2064,10.545
medium_variant,52,2065,10.534
medium_variant,52,2066,10.524
medium_variant,52,2067,10.513
medium_variant,52,2068,10.503
medium_variant,52,2069,10.493
medium_variant,52,2070,10.483
medium_variant,52,2071,10.473
medium_variant,52,2072,10.462
medium_variant,52,2073,10.451
medium_variant,52,2074,10.438
medium_variant,52,2075,10.425
medium_variant,52,2076,10.41
medium_variant,52,2077,10.395
medium_variant,52,2078,10.379
medium_variant,52,2079,10.362
medium_variant,52,2080,10.345
medium_variant,52,2081,10.328
medium_variant,52,2082,10.311
medium_variant,52,2083,10.294
medium_variant,52,2084,10.277
medium_variant,52,2085,10.261
medium_variant,52,2086,10.244
medium_variant,52,2087,10.229
medium_variant,52,2088,10.213
medium_variant,52,2089,10.198
medium_variant,52,2090,10.183
medium_variant,52,2091,10.169
medium_variant,52,2092,10.155
medium_variant,52,2093,10.141
medium_variant,52,2094,10.128
medium_variant,52,2095,10.115
medium_variant,52,2096,10.103
medium_variant,52,2097,10.091
medium_variant,52,2098,10.08
medium_variant,52,2099,10.069
