variant,country,year,birthper1000population
estimates,504,1950,50.807
estimates,504,1951,50.963
estimates,504,1952,51.241
estimates,504,1953,51.456
estimates,504,1954,51.607
estimates,504,1955,51.694
estimates,504,1956,51.712
estimates,504,1957,51.66
estimates,504,1958,51.529
estimates,504,1959,51.306
estimates,504,1960,50.98
estimates,504,1961,50.537
estimates,504,1962,49.971
estimates,504,1963,49.282
estimates,504,1964,48.487
estimates,504,1965,47.601
estimates,504,1966,46.648
estimates,504,1967,45.658
estimates,504,1968,44.668
estimates,504,1969,43.708
estimates,504,1970,42.81
estimates,504,1971,41.999
estimates,504,1972,41.276
estimates,504,1973,40.638
estimates,504,1974,40.083
estimates,504,1975,39.615
estimates,504,1976,39.232
estimates,504,1977,38.909
estimates,504,1978,38.611
estimates,504,1979,38.304
estimates,504,1980,37.936
estimates,504,1981,37.455
estimates,504,1982,36.837
estimates,504,1983,36.077
estimates,504,1984,35.184
estimates,504,1985,34.188
estimates,504,1986,33.139
estimates,504,1987,32.096
estimates,504,1988,31.102
estimates,504,1989,30.177
estimates,504,1990,29.314
estimates,504,1991,28.487
estimates,504,1992,27.659
estimates,504,1993,26.814
estimates,504,1994,25.959
estimates,504,1995,25.12
estimates,504,1996,24.334
estimates,504,1997,23.636
estimates,504,1998,23.048
estimates,504,1999,22.578
estimates,504,2000,22.219
estimates,504,2001,21.953
estimates,504,2002,21.747
estimates,504,2003,21.574
estimates,504,2004,21.424
estimates,504,2005,21.3
estimates,504,2006,21.218
estimates,504,2007,21.187
estimates,504,2008,21.203
estimates,504,2009,21.249
estimates,504,2010,21.289
estimates,504,2011,21.283
estimates,504,2012,21.203
estimates,504,2013,21.03
estimates,504,2014,20.759
estimates,504,2015,20.397
medium_variant,504,2015,20.397
medium_variant,504,2016,19.965
medium_variant,504,2017,19.5
medium_variant,504,2018,19.032
medium_variant,504,2019,18.58
medium_variant,504,2020,18.152
medium_variant,504,2021,17.752
medium_variant,504,2022,17.37
medium_variant,504,2023,17.002
medium_variant,504,2024,16.649
medium_variant,504,2025,16.313
medium_variant,504,2026,15.996
medium_variant,504,2027,15.698
medium_variant,504,2028,15.419
medium_variant,504,2029,15.16
medium_variant,504,2030,14.92
medium_variant,504,2031,14.701
medium_variant,504,2032,14.501
medium_variant,504,2033,14.318
medium_variant,504,2034,14.15
medium_variant,504,2035,13.995
medium_variant,504,2036,13.854
medium_variant,504,2037,13.723
medium_variant,504,2038,13.601
medium_variant,504,2039,13.485
medium_variant,504,2040,13.372
medium_variant,504,2041,13.261
medium_variant,504,2042,13.15
medium_variant,504,2043,13.039
medium_variant,504,2044,12.926
medium_variant,504,2045,12.809
medium_variant,504,2046,12.687
medium_variant,504,2047,12.561
medium_variant,504,2048,12.432
medium_variant,504,2049,12.3
medium_variant,504,2050,12.166
medium_variant,504,2051,12.029
medium_variant,504,2052,11.892
medium_variant,504,2053,11.754
medium_variant,504,2054,11.619
medium_variant,504,2055,11.487
medium_variant,504,2056,11.358
medium_variant,504,2057,11.234
medium_variant,504,2058,11.115
medium_variant,504,2059,11.001
medium_variant,504,2060,10.895
medium_variant,504,2061,10.796
medium_variant,504,2062,10.704
medium_variant,504,2063,10.619
medium_variant,504,2064,10.541
medium_variant,504,2065,10.469
medium_variant,504,2066,10.404
medium_variant,504,2067,10.345
medium_variant,504,2068,10.291
medium_variant,504,2069,10.242
medium_variant,504,2070,10.196
medium_variant,504,2071,10.153
medium_variant,504,2072,10.113
medium_variant,504,2073,10.075
medium_variant,504,2074,10.038
medium_variant,504,2075,10.001
medium_variant,504,2076,9.963
medium_variant,504,2077,9.924
medium_variant,504,2078,9.884
medium_variant,504,2079,9.843
medium_variant,504,2080,9.8
medium_variant,504,2081,9.756
medium_variant,504,2082,9.71
medium_variant,504,2083,9.664
medium_variant,504,2084,9.618
medium_variant,504,2085,9.572
medium_variant,504,2086,9.526
medium_variant,504,2087,9.48
medium_variant,504,2088,9.436
medium_variant,504,2089,9.393
medium_variant,504,2090,9.352
medium_variant,504,2091,9.313
medium_variant,504,2092,9.276
medium_variant,504,2093,9.243
medium_variant,504,2094,9.212
medium_variant,504,2095,9.183
medium_variant,504,2096,9.158
medium_variant,504,2097,9.136
medium_variant,504,2098,9.116
medium_variant,504,2099,9.099
