variant,country,year,birthper1000population
estimates,352,1950,27.164
estimates,352,1951,27.404
estimates,352,1952,27.83
estimates,352,1953,28.152
estimates,352,1954,28.368
estimates,352,1955,28.478
estimates,352,1956,28.48
estimates,352,1957,28.374
estimates,352,1958,28.159
estimates,352,1959,27.832
estimates,352,1960,27.39
estimates,352,1961,26.837
estimates,352,1962,26.184
estimates,352,1963,25.454
estimates,352,1964,24.679
estimates,352,1965,23.91
estimates,352,1966,23.201
estimates,352,1967,22.582
estimates,352,1968,22.073
estimates,352,1969,21.677
estimates,352,1970,21.378
estimates,352,1971,21.138
estimates,352,1972,20.909
estimates,352,1973,20.655
estimates,352,1974,20.363
estimates,352,1975,20.034
estimates,352,1976,19.684
estimates,352,1977,19.341
estimates,352,1978,19.026
estimates,352,1979,18.745
estimates,352,1980,18.499
estimates,352,1981,18.281
estimates,352,1982,18.079
estimates,352,1983,17.887
estimates,352,1984,17.706
estimates,352,1985,17.546
estimates,352,1986,17.423
estimates,352,1987,17.345
estimates,352,1988,17.307
estimates,352,1989,17.297
estimates,352,1990,17.287
estimates,352,1991,17.245
estimates,352,1992,17.144
estimates,352,1993,16.971
estimates,352,1994,16.725
estimates,352,1995,16.411
estimates,352,1996,16.048
estimates,352,1997,15.668
estimates,352,1998,15.303
estimates,352,1999,14.977
estimates,352,2000,14.719
estimates,352,2001,14.556
estimates,352,2002,14.487
estimates,352,2003,14.499
estimates,352,2004,14.576
estimates,352,2005,14.685
estimates,352,2006,14.783
estimates,352,2007,14.832
estimates,352,2008,14.808
estimates,352,2009,14.702
estimates,352,2010,14.522
estimates,352,2011,14.29
estimates,352,2012,14.043
estimates,352,2013,13.811
estimates,352,2014,13.607
estimates,352,2015,13.434
medium_variant,352,2015,13.434
medium_variant,352,2016,13.292
medium_variant,352,2017,13.166
medium_variant,352,2018,13.043
medium_variant,352,2019,12.921
medium_variant,352,2020,12.797
medium_variant,352,2021,12.668
medium_variant,352,2022,12.535
medium_variant,352,2023,12.4
medium_variant,352,2024,12.263
medium_variant,352,2025,12.124
medium_variant,352,2026,11.985
medium_variant,352,2027,11.849
medium_variant,352,2028,11.716
medium_variant,352,2029,11.59
medium_variant,352,2030,11.473
medium_variant,352,2031,11.365
medium_variant,352,2032,11.267
medium_variant,352,2033,11.18
medium_variant,352,2034,11.101
medium_variant,352,2035,11.033
medium_variant,352,2036,10.974
medium_variant,352,2037,10.923
medium_variant,352,2038,10.877
medium_variant,352,2039,10.835
medium_variant,352,2040,10.796
medium_variant,352,2041,10.758
medium_variant,352,2042,10.72
medium_variant,352,2043,10.682
medium_variant,352,2044,10.641
medium_variant,352,2045,10.598
medium_variant,352,2046,10.552
medium_variant,352,2047,10.502
medium_variant,352,2048,10.451
medium_variant,352,2049,10.398
medium_variant,352,2050,10.344
medium_variant,352,2051,10.289
medium_variant,352,2052,10.234
medium_variant,352,2053,10.179
medium_variant,352,2054,10.126
medium_variant,352,2055,10.074
medium_variant,352,2056,10.024
medium_variant,352,2057,9.975
medium_variant,352,2058,9.928
medium_variant,352,2059,9.882
medium_variant,352,2060,9.839
medium_variant,352,2061,9.797
medium_variant,352,2062,9.759
medium_variant,352,2063,9.722
medium_variant,352,2064,9.689
medium_variant,352,2065,9.658
medium_variant,352,2066,9.63
medium_variant,352,2067,9.605
medium_variant,352,2068,9.583
medium_variant,352,2069,9.563
medium_variant,352,2070,9.544
medium_variant,352,2071,9.527
medium_variant,352,2072,9.511
medium_variant,352,2073,9.496
medium_variant,352,2074,9.481
medium_variant,352,2075,9.465
medium_variant,352,2076,9.449
medium_variant,352,2077,9.433
medium_variant,352,2078,9.416
medium_variant,352,2079,9.399
medium_variant,352,2080,9.381
medium_variant,352,2081,9.362
medium_variant,352,2082,9.342
medium_variant,352,2083,9.322
medium_variant,352,2084,9.301
medium_variant,352,2085,9.28
medium_variant,352,2086,9.259
medium_variant,352,2087,9.238
medium_variant,352,2088,9.218
medium_variant,352,2089,9.198
medium_variant,352,2090,9.179
medium_variant,352,2091,9.161
medium_variant,352,2092,9.145
medium_variant,352,2093,9.128
medium_variant,352,2094,9.113
medium_variant,352,2095,9.099
medium_variant,352,2096,9.085
medium_variant,352,2097,9.072
medium_variant,352,2098,9.059
medium_variant,352,2099,9.048
