variant,country,year,birthper1000population
estimates,702,1950,46.79
estimates,702,1951,46.805
estimates,702,1952,46.723
estimates,702,1953,46.414
estimates,702,1954,45.877
estimates,702,1955,45.114
estimates,702,1956,44.126
estimates,702,1957,42.923
estimates,702,1958,41.518
estimates,702,1959,39.931
estimates,702,1960,38.193
estimates,702,1961,36.343
estimates,702,1962,34.43
estimates,702,1963,32.515
estimates,702,1964,30.659
estimates,702,1965,28.939
estimates,702,1966,27.427
estimates,702,1967,26.135
estimates,702,1968,25.056
estimates,702,1969,24.173
estimates,702,1970,23.422
estimates,702,1971,22.709
estimates,702,1972,21.957
estimates,702,1973,21.121
estimates,702,1974,20.201
estimates,702,1975,19.246
estimates,702,1976,18.337
estimates,702,1977,17.567
estimates,702,1978,17.001
estimates,702,1979,16.656
estimates,702,1980,16.527
estimates,702,1981,16.583
estimates,702,1982,16.751
estimates,702,1983,16.966
estimates,702,1984,17.19
estimates,702,1985,17.398
estimates,702,1986,17.584
estimates,702,1987,17.751
estimates,702,1988,17.893
estimates,702,1989,17.984
estimates,702,1990,17.991
estimates,702,1991,17.879
estimates,702,1992,17.635
estimates,702,1993,17.261
estimates,702,1994,16.764
estimates,702,1995,16.158
estimates,702,1996,15.468
estimates,702,1997,14.732
estimates,702,1998,13.992
estimates,702,1999,13.279
estimates,702,2000,12.624
estimates,702,2001,12.048
estimates,702,2002,11.55
estimates,702,2003,11.127
estimates,702,2004,10.78
estimates,702,2005,10.504
estimates,702,2006,10.285
estimates,702,2007,10.104
estimates,702,2008,9.943
estimates,702,2009,9.79
estimates,702,2010,9.64
estimates,702,2011,9.491
estimates,702,2012,9.345
estimates,702,2013,9.208
estimates,702,2014,9.078
estimates,702,2015,8.954
medium_variant,702,2015,8.954
medium_variant,702,2016,8.839
medium_variant,702,2017,8.732
medium_variant,702,2018,8.634
medium_variant,702,2019,8.544
medium_variant,702,2020,8.462
medium_variant,702,2021,8.386
medium_variant,702,2022,8.315
medium_variant,702,2023,8.247
medium_variant,702,2024,8.181
medium_variant,702,2025,8.114
medium_variant,702,2026,8.045
medium_variant,702,2027,7.972
medium_variant,702,2028,7.896
medium_variant,702,2029,7.817
medium_variant,702,2030,7.733
medium_variant,702,2031,7.646
medium_variant,702,2032,7.556
medium_variant,702,2033,7.466
medium_variant,702,2034,7.378
medium_variant,702,2035,7.291
medium_variant,702,2036,7.207
medium_variant,702,2037,7.126
medium_variant,702,2038,7.05
medium_variant,702,2039,6.978
medium_variant,702,2040,6.912
medium_variant,702,2041,6.853
medium_variant,702,2042,6.799
medium_variant,702,2043,6.752
medium_variant,702,2044,6.709
medium_variant,702,2045,6.673
medium_variant,702,2046,6.643
medium_variant,702,2047,6.617
medium_variant,702,2048,6.596
medium_variant,702,2049,6.58
medium_variant,702,2050,6.567
medium_variant,702,2051,6.557
medium_variant,702,2052,6.551
medium_variant,702,2053,6.546
medium_variant,702,2054,6.544
medium_variant,702,2055,6.542
medium_variant,702,2056,6.541
medium_variant,702,2057,6.54
medium_variant,702,2058,6.539
medium_variant,702,2059,6.537
medium_variant,702,2060,6.534
medium_variant,702,2061,6.529
medium_variant,702,2062,6.524
medium_variant,702,2063,6.517
medium_variant,702,2064,6.509
medium_variant,702,2065,6.5
medium_variant,702,2066,6.49
medium_variant,702,2067,6.478
medium_variant,702,2068,6.466
medium_variant,702,2069,6.454
medium_variant,702,2070,6.442
medium_variant,702,2071,6.43
medium_variant,702,2072,6.419
medium_variant,702,2073,6.41
medium_variant,702,2074,6.402
medium_variant,702,2075,6.396
medium_variant,702,2076,6.39
medium_variant,702,2077,6.386
medium_variant,702,2078,6.382
medium_variant,702,2079,6.378
medium_variant,702,2080,6.375
medium_variant,702,2081,6.373
medium_variant,702,2082,6.371
medium_variant,702,2083,6.37
medium_variant,702,2084,6.37
medium_variant,702,2085,6.37
medium_variant,702,2086,6.371
medium_variant,702,2087,6.372
medium_variant,702,2088,6.373
medium_variant,702,2089,6.373
medium_variant,702,2090,6.374
medium_variant,702,2091,6.374
medium_variant,702,2092,6.373
medium_variant,702,2093,6.371
medium_variant,702,2094,6.368
medium_variant,702,2095,6.364
medium_variant,702,2096,6.36
medium_variant,702,2097,6.354
medium_variant,702,2098,6.347
medium_variant,702,2099,6.34
