variant,country,year,birthper1000population
estimates,72,1950,46.572
estimates,72,1951,46.706
estimates,72,1952,46.952
estimates,72,1953,47.148
estimates,72,1954,47.295
estimates,72,1955,47.394
estimates,72,1956,47.445
estimates,72,1957,47.451
estimates,72,1958,47.415
estimates,72,1959,47.344
estimates,72,1960,47.246
estimates,72,1961,47.129
estimates,72,1962,47.003
estimates,72,1963,46.876
estimates,72,1964,46.752
estimates,72,1965,46.633
estimates,72,1966,46.516
estimates,72,1967,46.396
estimates,72,1968,46.268
estimates,72,1969,46.132
estimates,72,1970,45.998
estimates,72,1971,45.877
estimates,72,1972,45.771
estimates,72,1973,45.676
estimates,72,1974,45.582
estimates,72,1975,45.48
estimates,72,1976,45.362
estimates,72,1977,45.207
estimates,72,1978,44.99
estimates,72,1979,44.684
estimates,72,1980,44.243
estimates,72,1981,43.619
estimates,72,1982,42.802
estimates,72,1983,41.805
estimates,72,1984,40.656
estimates,72,1985,39.404
estimates,72,1986,38.112
estimates,72,1987,36.848
estimates,72,1988,35.669
estimates,72,1989,34.608
estimates,72,1990,33.684
estimates,72,1991,32.893
estimates,72,1992,32.197
estimates,72,1993,31.561
estimates,72,1994,30.969
estimates,72,1995,30.403
estimates,72,1996,29.845
estimates,72,1997,29.289
estimates,72,1998,28.735
estimates,72,1999,28.183
estimates,72,2000,27.643
estimates,72,2001,27.132
estimates,72,2002,26.666
estimates,72,2003,26.26
estimates,72,2004,25.921
estimates,72,2005,25.658
estimates,72,2006,25.482
estimates,72,2007,25.38
estimates,72,2008,25.331
estimates,72,2009,25.311
estimates,72,2010,25.286
estimates,72,2011,25.217
estimates,72,2012,25.079
estimates,72,2013,24.856
estimates,72,2014,24.541
estimates,72,2015,24.14
medium_variant,72,2015,24.14
medium_variant,72,2016,23.669
medium_variant,72,2017,23.162
medium_variant,72,2018,22.648
medium_variant,72,2019,22.143
medium_variant,72,2020,21.657
medium_variant,72,2021,21.194
medium_variant,72,2022,20.746
medium_variant,72,2023,20.311
medium_variant,72,2024,19.891
medium_variant,72,2025,19.491
medium_variant,72,2026,19.111
medium_variant,72,2027,18.754
medium_variant,72,2028,18.417
medium_variant,72,2029,18.102
medium_variant,72,2030,17.809
medium_variant,72,2031,17.538
medium_variant,72,2032,17.287
medium_variant,72,2033,17.053
medium_variant,72,2034,16.834
medium_variant,72,2035,16.629
medium_variant,72,2036,16.435
medium_variant,72,2037,16.252
medium_variant,72,2038,16.077
medium_variant,72,2039,15.908
medium_variant,72,2040,15.742
medium_variant,72,2041,15.577
medium_variant,72,2042,15.414
medium_variant,72,2043,15.251
medium_variant,72,2044,15.088
medium_variant,72,2045,14.922
medium_variant,72,2046,14.754
medium_variant,72,2047,14.585
medium_variant,72,2048,14.414
medium_variant,72,2049,14.244
medium_variant,72,2050,14.074
medium_variant,72,2051,13.905
medium_variant,72,2052,13.738
medium_variant,72,2053,13.575
medium_variant,72,2054,13.416
medium_variant,72,2055,13.263
medium_variant,72,2056,13.115
medium_variant,72,2057,12.973
medium_variant,72,2058,12.837
medium_variant,72,2059,12.709
medium_variant,72,2060,12.588
medium_variant,72,2061,12.474
medium_variant,72,2062,12.368
medium_variant,72,2063,12.27
medium_variant,72,2064,12.179
medium_variant,72,2065,12.095
medium_variant,72,2066,12.017
medium_variant,72,2067,11.944
medium_variant,72,2068,11.877
medium_variant,72,2069,11.814
medium_variant,72,2070,11.754
medium_variant,72,2071,11.697
medium_variant,72,2072,11.643
medium_variant,72,2073,11.59
medium_variant,72,2074,11.539
medium_variant,72,2075,11.488
medium_variant,72,2076,11.437
medium_variant,72,2077,11.385
medium_variant,72,2078,11.333
medium_variant,72,2079,11.279
medium_variant,72,2080,11.225
medium_variant,72,2081,11.169
medium_variant,72,2082,11.113
medium_variant,72,2083,11.057
medium_variant,72,2084,11.002
medium_variant,72,2085,10.947
medium_variant,72,2086,10.894
medium_variant,72,2087,10.842
medium_variant,72,2088,10.793
medium_variant,72,2089,10.745
medium_variant,72,2090,10.7
medium_variant,72,2091,10.658
medium_variant,72,2092,10.619
medium_variant,72,2093,10.582
medium_variant,72,2094,10.549
medium_variant,72,2095,10.518
medium_variant,72,2096,10.49
medium_variant,72,2097,10.465
medium_variant,72,2098,10.443
medium_variant,72,2099,10.423
