variant,country,year,birthper1000population
estimates,533,1950,46.873
estimates,533,1951,46.202
estimates,533,1952,44.884
estimates,533,1953,43.612
estimates,533,1954,42.387
estimates,533,1955,41.206
estimates,533,1956,40.065
estimates,533,1957,38.957
estimates,533,1958,37.871
estimates,533,1959,36.786
estimates,533,1960,35.679
estimates,533,1961,34.529
estimates,533,1962,33.32
estimates,533,1963,32.05
estimates,533,1964,30.737
estimates,533,1965,29.413
estimates,533,1966,28.121
estimates,533,1967,26.908
estimates,533,1968,25.817
estimates,533,1969,24.872
estimates,533,1970,24.099
estimates,533,1971,23.505
estimates,533,1972,23.068
estimates,533,1973,22.76
estimates,533,1974,22.561
estimates,533,1975,22.452
estimates,533,1976,22.414
estimates,533,1977,22.424
estimates,533,1978,22.454
estimates,533,1979,22.478
estimates,533,1980,22.472
estimates,533,1981,22.424
estimates,533,1982,22.329
estimates,533,1983,22.187
estimates,533,1984,21.989
estimates,533,1985,21.726
estimates,533,1986,21.397
estimates,533,1987,21.008
estimates,533,1988,20.57
estimates,533,1989,20.089
estimates,533,1990,19.571
estimates,533,1991,19.021
estimates,533,1992,18.446
estimates,533,1993,17.859
estimates,533,1994,17.27
estimates,533,1995,16.691
estimates,533,1996,16.132
estimates,533,1997,15.598
estimates,533,1998,15.09
estimates,533,1999,14.615
estimates,533,2000,14.173
estimates,533,2001,13.762
estimates,533,2002,13.375
estimates,533,2003,13.01
estimates,533,2004,12.667
estimates,533,2005,12.35
estimates,533,2006,12.062
estimates,533,2007,11.808
estimates,533,2008,11.589
estimates,533,2009,11.407
estimates,533,2010,11.26
estimates,533,2011,11.147
estimates,533,2012,11.065
estimates,533,2013,11.008
estimates,533,2014,10.975
estimates,533,2015,10.963
medium_variant,533,2015,10.963
medium_variant,533,2016,10.974
medium_variant,533,2017,11.004
medium_variant,533,2018,11.054
medium_variant,533,2019,11.118
medium_variant,533,2020,11.195
medium_variant,533,2021,11.284
medium_variant,533,2022,11.382
medium_variant,533,2023,11.483
medium_variant,533,2024,11.582
medium_variant,533,2025,11.671
medium_variant,533,2026,11.744
medium_variant,533,2027,11.796
medium_variant,533,2028,11.825
medium_variant,533,2029,11.828
medium_variant,533,2030,11.802
medium_variant,533,2031,11.746
medium_variant,533,2032,11.664
medium_variant,533,2033,11.563
medium_variant,533,2034,11.445
medium_variant,533,2035,11.314
medium_variant,533,2036,11.174
medium_variant,533,2037,11.027
medium_variant,533,2038,10.879
medium_variant,533,2039,10.735
medium_variant,533,2040,10.601
medium_variant,533,2041,10.48
medium_variant,533,2042,10.373
medium_variant,533,2043,10.282
medium_variant,533,2044,10.21
medium_variant,533,2045,10.16
medium_variant,533,2046,10.132
medium_variant,533,2047,10.125
medium_variant,533,2048,10.137
medium_variant,533,2049,10.165
medium_variant,533,2050,10.208
medium_variant,533,2051,10.263
medium_variant,533,2052,10.326
medium_variant,533,2053,10.394
medium_variant,533,2054,10.461
medium_variant,533,2055,10.525
medium_variant,533,2056,10.58
medium_variant,533,2057,10.627
medium_variant,533,2058,10.664
medium_variant,533,2059,10.687
medium_variant,533,2060,10.696
medium_variant,533,2061,10.689
medium_variant,533,2062,10.668
medium_variant,533,2063,10.634
medium_variant,533,2064,10.589
medium_variant,533,2065,10.533
medium_variant,533,2066,10.468
medium_variant,533,2067,10.396
medium_variant,533,2068,10.319
medium_variant,533,2069,10.241
medium_variant,533,2070,10.164
medium_variant,533,2071,10.089
medium_variant,533,2072,10.019
medium_variant,533,2073,9.955
medium_variant,533,2074,9.899
medium_variant,533,2075,9.851
medium_variant,533,2076,9.814
medium_variant,533,2077,9.786
medium_variant,533,2078,9.766
medium_variant,533,2079,9.755
medium_variant,533,2080,9.752
medium_variant,533,2081,9.757
medium_variant,533,2082,9.77
medium_variant,533,2083,9.788
medium_variant,533,2084,9.809
medium_variant,533,2085,9.833
medium_variant,533,2086,9.858
medium_variant,533,2087,9.881
medium_variant,533,2088,9.902
medium_variant,533,2089,9.92
medium_variant,533,2090,9.932
medium_variant,533,2091,9.939
medium_variant,533,2092,9.94
medium_variant,533,2093,9.935
medium_variant,533,2094,9.925
medium_variant,533,2095,9.91
medium_variant,533,2096,9.889
medium_variant,533,2097,9.862
medium_variant,533,2098,9.83
medium_variant,533,2099,9.793
