variant,country,year,birthper1000population
estimates,788,1950,45.555
estimates,788,1951,45.546
estimates,788,1952,45.531
estimates,788,1953,45.521
estimates,788,1954,45.516
estimates,788,1955,45.516
estimates,788,1956,45.519
estimates,788,1957,45.523
estimates,788,1958,45.522
estimates,788,1959,45.51
estimates,788,1960,45.474
estimates,788,1961,45.404
estimates,788,1962,45.284
estimates,788,1963,45.102
estimates,788,1964,44.843
estimates,788,1965,44.489
estimates,788,1966,44.021
estimates,788,1967,43.441
estimates,788,1968,42.766
estimates,788,1969,42.015
estimates,788,1970,41.224
estimates,788,1971,40.434
estimates,788,1972,39.678
estimates,788,1973,38.979
estimates,788,1974,38.345
estimates,788,1975,37.771
estimates,788,1976,37.238
estimates,788,1977,36.71
estimates,788,1978,36.157
estimates,788,1979,35.567
estimates,788,1980,34.934
estimates,788,1981,34.266
estimates,788,1982,33.571
estimates,788,1983,32.852
estimates,788,1984,32.101
estimates,788,1985,31.294
estimates,788,1986,30.401
estimates,788,1987,29.41
estimates,788,1988,28.325
estimates,788,1989,27.164
estimates,788,1990,25.955
estimates,788,1991,24.734
estimates,788,1992,23.544
estimates,788,1993,22.423
estimates,788,1994,21.396
estimates,788,1995,20.479
estimates,788,1996,19.672
estimates,788,1997,18.957
estimates,788,1998,18.325
estimates,788,1999,17.777
estimates,788,2000,17.319
estimates,788,2001,16.959
estimates,788,2002,16.699
estimates,788,2003,16.539
estimates,788,2004,16.477
estimates,788,2005,16.527
estimates,788,2006,16.703
estimates,788,2007,16.997
estimates,788,2008,17.381
estimates,788,2009,17.816
estimates,788,2010,18.243
estimates,788,2011,18.599
estimates,788,2012,18.839
estimates,788,2013,18.933
estimates,788,2014,18.868
estimates,788,2015,18.647
medium_variant,788,2015,18.647
medium_variant,788,2016,18.295
medium_variant,788,2017,17.865
medium_variant,788,2018,17.404
medium_variant,788,2019,16.937
medium_variant,788,2020,16.479
medium_variant,788,2021,16.035
medium_variant,788,2022,15.597
medium_variant,788,2023,15.163
medium_variant,788,2024,14.741
medium_variant,788,2025,14.338
medium_variant,788,2026,13.959
medium_variant,788,2027,13.608
medium_variant,788,2028,13.288
medium_variant,788,2029,13.003
medium_variant,788,2030,12.76
medium_variant,788,2031,12.562
medium_variant,788,2032,12.407
medium_variant,788,2033,12.292
medium_variant,788,2034,12.215
medium_variant,788,2035,12.171
medium_variant,788,2036,12.16
medium_variant,788,2037,12.175
medium_variant,788,2038,12.207
medium_variant,788,2039,12.249
medium_variant,788,2040,12.294
medium_variant,788,2041,12.336
medium_variant,788,2042,12.372
medium_variant,788,2043,12.398
medium_variant,788,2044,12.408
medium_variant,788,2045,12.398
medium_variant,788,2046,12.365
medium_variant,788,2047,12.31
medium_variant,788,2048,12.235
medium_variant,788,2049,12.142
medium_variant,788,2050,12.03
medium_variant,788,2051,11.901
medium_variant,788,2052,11.758
medium_variant,788,2053,11.606
medium_variant,788,2054,11.449
medium_variant,788,2055,11.291
medium_variant,788,2056,11.136
medium_variant,788,2057,10.987
medium_variant,788,2058,10.845
medium_variant,788,2059,10.716
medium_variant,788,2060,10.602
medium_variant,788,2061,10.505
medium_variant,788,2062,10.425
medium_variant,788,2063,10.36
medium_variant,788,2064,10.311
medium_variant,788,2065,10.277
medium_variant,788,2066,10.258
medium_variant,788,2067,10.251
medium_variant,788,2068,10.255
medium_variant,788,2069,10.267
medium_variant,788,2070,10.283
medium_variant,788,2071,10.303
medium_variant,788,2072,10.324
medium_variant,788,2073,10.345
medium_variant,788,2074,10.363
medium_variant,788,2075,10.376
medium_variant,788,2076,10.382
medium_variant,788,2077,10.381
medium_variant,788,2078,10.372
medium_variant,788,2079,10.356
medium_variant,788,2080,10.331
medium_variant,788,2081,10.296
medium_variant,788,2082,10.253
medium_variant,788,2083,10.204
medium_variant,788,2084,10.149
medium_variant,788,2085,10.09
medium_variant,788,2086,10.028
medium_variant,788,2087,9.965
medium_variant,788,2088,9.902
medium_variant,788,2089,9.841
medium_variant,788,2090,9.784
medium_variant,788,2091,9.732
medium_variant,788,2092,9.685
medium_variant,788,2093,9.644
medium_variant,788,2094,9.61
medium_variant,788,2095,9.582
medium_variant,788,2096,9.56
medium_variant,788,2097,9.545
medium_variant,788,2098,9.537
medium_variant,788,2099,9.535
