variant,country,year,birthper1000population
estimates,51,1950,28.786
estimates,51,1951,30.256
estimates,51,1952,32.971
estimates,51,1953,35.239
estimates,51,1954,37.058
estimates,51,1955,38.427
estimates,51,1956,39.341
estimates,51,1957,39.805
estimates,51,1958,39.82
estimates,51,1959,39.385
estimates,51,1960,38.509
estimates,51,1961,37.217
estimates,51,1962,35.561
estimates,51,1963,33.629
estimates,51,1964,31.54
estimates,51,1965,29.447
estimates,51,1966,27.496
estimates,51,1967,25.786
estimates,51,1968,24.389
estimates,51,1969,23.355
estimates,51,1970,22.694
estimates,51,1971,22.366
estimates,51,1972,22.262
estimates,51,1973,22.283
estimates,51,1974,22.382
estimates,51,1975,22.53
estimates,51,1976,22.721
estimates,51,1977,22.961
estimates,51,1978,23.243
estimates,51,1979,23.538
estimates,51,1980,23.823
estimates,51,1981,24.082
estimates,51,1982,24.297
estimates,51,1983,24.446
estimates,51,1984,24.502
estimates,51,1985,24.431
estimates,51,1986,24.207
estimates,51,1987,23.826
estimates,51,1988,23.292
estimates,51,1989,22.609
estimates,51,1990,21.768
estimates,51,1991,20.764
estimates,51,1992,19.627
estimates,51,1993,18.41
estimates,51,1994,17.172
estimates,51,1995,15.991
estimates,51,1996,14.947
estimates,51,1997,14.092
estimates,51,1998,13.457
estimates,51,1999,13.062
estimates,51,2000,12.912
estimates,51,2001,12.989
estimates,51,2002,13.226
estimates,51,2003,13.555
estimates,51,2004,13.926
estimates,51,2005,14.289
estimates,51,2006,14.605
estimates,51,2007,14.855
estimates,51,2008,15.026
estimates,51,2009,15.099
estimates,51,2010,15.065
estimates,51,2011,14.928
estimates,51,2012,14.713
estimates,51,2013,14.446
estimates,51,2014,14.141
estimates,51,2015,13.808
medium_variant,51,2015,13.808
medium_variant,51,2016,13.456
medium_variant,51,2017,13.092
medium_variant,51,2018,12.722
medium_variant,51,2019,12.357
medium_variant,51,2020,12.003
medium_variant,51,2021,11.665
medium_variant,51,2022,11.341
medium_variant,51,2023,11.033
medium_variant,51,2024,10.746
medium_variant,51,2025,10.484
medium_variant,51,2026,10.251
medium_variant,51,2027,10.047
medium_variant,51,2028,9.873
medium_variant,51,2029,9.731
medium_variant,51,2030,9.622
medium_variant,51,2031,9.548
medium_variant,51,2032,9.508
medium_variant,51,2033,9.496
medium_variant,51,2034,9.509
medium_variant,51,2035,9.542
medium_variant,51,2036,9.59
medium_variant,51,2037,9.65
medium_variant,51,2038,9.712
medium_variant,51,2039,9.771
medium_variant,51,2040,9.82
medium_variant,51,2041,9.853
medium_variant,51,2042,9.87
medium_variant,51,2043,9.869
medium_variant,51,2044,9.848
medium_variant,51,2045,9.805
medium_variant,51,2046,9.741
medium_variant,51,2047,9.658
medium_variant,51,2048,9.561
medium_variant,51,2049,9.454
medium_variant,51,2050,9.339
medium_variant,51,2051,9.219
medium_variant,51,2052,9.096
medium_variant,51,2053,8.976
medium_variant,51,2054,8.862
medium_variant,51,2055,8.757
medium_variant,51,2056,8.664
medium_variant,51,2057,8.584
medium_variant,51,2058,8.517
medium_variant,51,2059,8.466
medium_variant,51,2060,8.431
medium_variant,51,2061,8.413
medium_variant,51,2062,8.412
medium_variant,51,2063,8.424
medium_variant,51,2064,8.449
medium_variant,51,2065,8.485
medium_variant,51,2066,8.53
medium_variant,51,2067,8.583
medium_variant,51,2068,8.64
medium_variant,51,2069,8.699
medium_variant,51,2070,8.756
medium_variant,51,2071,8.81
medium_variant,51,2072,8.859
medium_variant,51,2073,8.902
medium_variant,51,2074,8.938
medium_variant,51,2075,8.964
medium_variant,51,2076,8.979
medium_variant,51,2077,8.985
medium_variant,51,2078,8.981
medium_variant,51,2079,8.969
medium_variant,51,2080,8.95
medium_variant,51,2081,8.923
medium_variant,51,2082,8.891
medium_variant,51,2083,8.855
medium_variant,51,2084,8.818
medium_variant,51,2085,8.781
medium_variant,51,2086,8.746
medium_variant,51,2087,8.713
medium_variant,51,2088,8.685
medium_variant,51,2089,8.662
medium_variant,51,2090,8.646
medium_variant,51,2091,8.637
medium_variant,51,2092,8.635
medium_variant,51,2093,8.641
medium_variant,51,2094,8.655
medium_variant,51,2095,8.677
medium_variant,51,2096,8.707
medium_variant,51,2097,8.744
medium_variant,51,2098,8.789
medium_variant,51,2099,8.841
