variant,country,year,birthper1000population
estimates,474,1950,42.223
estimates,474,1951,42.088
estimates,474,1952,41.785
estimates,474,1953,41.417
estimates,474,1954,40.983
estimates,474,1955,40.486
estimates,474,1956,39.929
estimates,474,1957,39.315
estimates,474,1958,38.655
estimates,474,1959,37.962
estimates,474,1960,37.255
estimates,474,1961,36.549
estimates,474,1962,35.858
estimates,474,1963,35.185
estimates,474,1964,34.521
estimates,474,1965,33.843
estimates,474,1966,33.121
estimates,474,1967,32.322
estimates,474,1968,31.421
estimates,474,1969,30.408
estimates,474,1970,29.254
estimates,474,1971,27.936
estimates,474,1972,26.477
estimates,474,1973,24.925
estimates,474,1974,23.336
estimates,474,1975,21.792
estimates,474,1976,20.382
estimates,474,1977,19.169
estimates,474,1978,18.2
estimates,474,1979,17.499
estimates,474,1980,17.077
estimates,474,1981,16.92
estimates,474,1982,16.958
estimates,474,1983,17.112
estimates,474,1984,17.33
estimates,474,1985,17.546
estimates,474,1986,17.704
estimates,474,1987,17.779
estimates,474,1988,17.757
estimates,474,1989,17.626
estimates,474,1990,17.396
estimates,474,1991,17.092
estimates,474,1992,16.763
estimates,474,1993,16.448
estimates,474,1994,16.16
estimates,474,1995,15.907
estimates,474,1996,15.682
estimates,474,1997,15.47
estimates,474,1998,15.256
estimates,474,1999,15.042
estimates,474,2000,14.831
estimates,474,2001,14.633
estimates,474,2002,14.451
estimates,474,2003,14.288
estimates,474,2004,14.136
estimates,474,2005,13.985
estimates,474,2006,13.817
estimates,474,2007,13.622
estimates,474,2008,13.391
estimates,474,2009,13.127
estimates,474,2010,12.834
estimates,474,2011,12.525
estimates,474,2012,12.215
estimates,474,2013,11.919
estimates,474,2014,11.645
estimates,474,2015,11.398
medium_variant,474,2015,11.398
medium_variant,474,2016,11.178
medium_variant,474,2017,10.98
medium_variant,474,2018,10.801
medium_variant,474,2019,10.641
medium_variant,474,2020,10.503
medium_variant,474,2021,10.39
medium_variant,474,2022,10.301
medium_variant,474,2023,10.237
medium_variant,474,2024,10.196
medium_variant,474,2025,10.177
medium_variant,474,2026,10.178
medium_variant,474,2027,10.197
medium_variant,474,2028,10.228
medium_variant,474,2029,10.266
medium_variant,474,2030,10.307
medium_variant,474,2031,10.347
medium_variant,474,2032,10.384
medium_variant,474,2033,10.413
medium_variant,474,2034,10.432
medium_variant,474,2035,10.435
medium_variant,474,2036,10.417
medium_variant,474,2037,10.379
medium_variant,474,2038,10.322
medium_variant,474,2039,10.248
medium_variant,474,2040,10.158
medium_variant,474,2041,10.054
medium_variant,474,2042,9.943
medium_variant,474,2043,9.83
medium_variant,474,2044,9.719
medium_variant,474,2045,9.617
medium_variant,474,2046,9.527
medium_variant,474,2047,9.45
medium_variant,474,2048,9.388
medium_variant,474,2049,9.341
medium_variant,474,2050,9.312
medium_variant,474,2051,9.299
medium_variant,474,2052,9.3
medium_variant,474,2053,9.311
medium_variant,474,2054,9.331
medium_variant,474,2055,9.358
medium_variant,474,2056,9.392
medium_variant,474,2057,9.43
medium_variant,474,2058,9.472
medium_variant,474,2059,9.514
medium_variant,474,2060,9.556
medium_variant,474,2061,9.596
medium_variant,474,2062,9.634
medium_variant,474,2063,9.669
medium_variant,474,2064,9.698
medium_variant,474,2065,9.721
medium_variant,474,2066,9.734
medium_variant,474,2067,9.739
medium_variant,474,2068,9.735
medium_variant,474,2069,9.721
medium_variant,474,2070,9.697
medium_variant,474,2071,9.664
medium_variant,474,2072,9.622
medium_variant,474,2073,9.573
medium_variant,474,2074,9.519
medium_variant,474,2075,9.462
medium_variant,474,2076,9.403
medium_variant,474,2077,9.343
medium_variant,474,2078,9.286
medium_variant,474,2079,9.231
medium_variant,474,2080,9.182
medium_variant,474,2081,9.14
medium_variant,474,2082,9.104
medium_variant,474,2083,9.075
medium_variant,474,2084,9.053
medium_variant,474,2085,9.038
medium_variant,474,2086,9.029
medium_variant,474,2087,9.026
medium_variant,474,2088,9.027
medium_variant,474,2089,9.032
medium_variant,474,2090,9.039
medium_variant,474,2091,9.047
medium_variant,474,2092,9.056
medium_variant,474,2093,9.066
medium_variant,474,2094,9.076
medium_variant,474,2095,9.086
medium_variant,474,2096,9.095
medium_variant,474,2097,9.105
medium_variant,474,2098,9.114
medium_variant,474,2099,9.123
