variant,country,year,birthper1000population
estimates,288,1950,44.054
estimates,288,1951,44.214
estimates,288,1952,44.532
estimates,288,1953,44.844
estimates,288,1954,45.151
estimates,288,1955,45.452
estimates,288,1956,45.746
estimates,288,1957,46.032
estimates,288,1958,46.307
estimates,288,1959,46.568
estimates,288,1960,46.808
estimates,288,1961,47.021
estimates,288,1962,47.199
estimates,288,1963,47.334
estimates,288,1964,47.421
estimates,288,1965,47.45
estimates,288,1966,47.415
estimates,288,1967,47.319
estimates,288,1968,47.165
estimates,288,1969,46.958
estimates,288,1970,46.702
estimates,288,1971,46.403
estimates,288,1972,46.072
estimates,288,1973,45.718
estimates,288,1974,45.351
estimates,288,1975,44.979
estimates,288,1976,44.609
estimates,288,1977,44.243
estimates,288,1978,43.881
estimates,288,1979,43.521
estimates,288,1980,43.164
estimates,288,1981,42.805
estimates,288,1982,42.438
estimates,288,1983,42.058
estimates,288,1984,41.662
estimates,288,1985,41.245
estimates,288,1986,40.8
estimates,288,1987,40.332
estimates,288,1988,39.846
estimates,288,1989,39.353
estimates,288,1990,38.867
estimates,288,1991,38.408
estimates,288,1992,37.988
estimates,288,1993,37.612
estimates,288,1994,37.281
estimates,288,1995,36.981
estimates,288,1996,36.697
estimates,288,1997,36.408
estimates,288,1998,36.102
estimates,288,1999,35.779
estimates,288,2000,35.446
estimates,288,2001,35.117
estimates,288,2002,34.811
estimates,288,2003,34.539
estimates,288,2004,34.303
estimates,288,2005,34.104
estimates,288,2006,33.941
estimates,288,2007,33.799
estimates,288,2008,33.661
estimates,288,2009,33.513
estimates,288,2010,33.333
estimates,288,2011,33.1
estimates,288,2012,32.806
estimates,288,2013,32.448
estimates,288,2014,32.029
estimates,288,2015,31.557
medium_variant,288,2015,31.557
medium_variant,288,2016,31.047
medium_variant,288,2017,30.52
medium_variant,288,2018,29.997
medium_variant,288,2019,29.491
medium_variant,288,2020,29.011
medium_variant,288,2021,28.561
medium_variant,288,2022,28.136
medium_variant,288,2023,27.731
medium_variant,288,2024,27.349
medium_variant,288,2025,26.99
medium_variant,288,2026,26.655
medium_variant,288,2027,26.342
medium_variant,288,2028,26.049
medium_variant,288,2029,25.772
medium_variant,288,2030,25.51
medium_variant,288,2031,25.261
medium_variant,288,2032,25.023
medium_variant,288,2033,24.793
medium_variant,288,2034,24.569
medium_variant,288,2035,24.35
medium_variant,288,2036,24.135
medium_variant,288,2037,23.923
medium_variant,288,2038,23.716
medium_variant,288,2039,23.51
medium_variant,288,2040,23.303
medium_variant,288,2041,23.094
medium_variant,288,2042,22.882
medium_variant,288,2043,22.665
medium_variant,288,2044,22.444
medium_variant,288,2045,22.217
medium_variant,288,2046,21.983
medium_variant,288,2047,21.744
medium_variant,288,2048,21.503
medium_variant,288,2049,21.259
medium_variant,288,2050,21.016
medium_variant,288,2051,20.774
medium_variant,288,2052,20.536
medium_variant,288,2053,20.302
medium_variant,288,2054,20.075
medium_variant,288,2055,19.856
medium_variant,288,2056,19.646
medium_variant,288,2057,19.444
medium_variant,288,2058,19.25
medium_variant,288,2059,19.064
medium_variant,288,2060,18.885
medium_variant,288,2061,18.713
medium_variant,288,2062,18.547
medium_variant,288,2063,18.385
medium_variant,288,2064,18.227
medium_variant,288,2065,18.072
medium_variant,288,2066,17.918
medium_variant,288,2067,17.766
medium_variant,288,2068,17.616
medium_variant,288,2069,17.466
medium_variant,288,2070,17.316
medium_variant,288,2071,17.166
medium_variant,288,2072,17.015
medium_variant,288,2073,16.864
medium_variant,288,2074,16.713
medium_variant,288,2075,16.563
medium_variant,288,2076,16.412
medium_variant,288,2077,16.263
medium_variant,288,2078,16.114
medium_variant,288,2079,15.966
medium_variant,288,2080,15.82
medium_variant,288,2081,15.675
medium_variant,288,2082,15.531
medium_variant,288,2083,15.388
medium_variant,288,2084,15.247
medium_variant,288,2085,15.107
medium_variant,288,2086,14.971
medium_variant,288,2087,14.838
medium_variant,288,2088,14.708
medium_variant,288,2089,14.583
medium_variant,288,2090,14.462
medium_variant,288,2091,14.345
medium_variant,288,2092,14.232
medium_variant,288,2093,14.123
medium_variant,288,2094,14.018
medium_variant,288,2095,13.917
medium_variant,288,2096,13.819
medium_variant,288,2097,13.724
medium_variant,288,2098,13.633
medium_variant,288,2099,13.545
