variant,country,year,birthper1000population
estimates,792,1950,50.01
estimates,792,1951,49.866
estimates,792,1952,49.553
estimates,792,1953,49.192
estimates,792,1954,48.782
estimates,792,1955,48.324
estimates,792,1956,47.818
estimates,792,1957,47.268
estimates,792,1958,46.676
estimates,792,1959,46.048
estimates,792,1960,45.393
estimates,792,1961,44.721
estimates,792,1962,44.044
estimates,792,1963,43.376
estimates,792,1964,42.732
estimates,792,1965,42.132
estimates,792,1966,41.596
estimates,792,1967,41.125
estimates,792,1968,40.71
estimates,792,1969,40.341
estimates,792,1970,39.992
estimates,792,1971,39.632
estimates,792,1972,39.233
estimates,792,1973,38.775
estimates,792,1974,38.252
estimates,792,1975,37.67
estimates,792,1976,37.052
estimates,792,1977,36.422
estimates,792,1978,35.795
estimates,792,1979,35.168
estimates,792,1980,34.522
estimates,792,1981,33.823
estimates,792,1982,33.05
estimates,792,1983,32.195
estimates,792,1984,31.27
estimates,792,1985,30.295
estimates,792,1986,29.304
estimates,792,1987,28.335
estimates,792,1988,27.424
estimates,792,1989,26.594
estimates,792,1990,25.865
estimates,792,1991,25.249
estimates,792,1992,24.728
estimates,792,1993,24.283
estimates,792,1994,23.9
estimates,792,1995,23.553
estimates,792,1996,23.219
estimates,792,1997,22.874
estimates,792,1998,22.506
estimates,792,1999,22.105
estimates,792,2000,21.672
estimates,792,2001,21.218
estimates,792,2002,20.763
estimates,792,2003,20.324
estimates,792,2004,19.908
estimates,792,2005,19.521
estimates,792,2006,19.166
estimates,792,2007,18.837
estimates,792,2008,18.529
estimates,792,2009,18.237
estimates,792,2010,17.956
estimates,792,2011,17.678
estimates,792,2012,17.399
estimates,792,2013,17.115
estimates,792,2014,16.826
estimates,792,2015,16.533
medium_variant,792,2015,16.533
medium_variant,792,2016,16.241
medium_variant,792,2017,15.954
medium_variant,792,2018,15.678
medium_variant,792,2019,15.416
medium_variant,792,2020,15.168
medium_variant,792,2021,14.934
medium_variant,792,2022,14.712
medium_variant,792,2023,14.5
medium_variant,792,2024,14.296
medium_variant,792,2025,14.101
medium_variant,792,2026,13.912
medium_variant,792,2027,13.731
medium_variant,792,2028,13.557
medium_variant,792,2029,13.388
medium_variant,792,2030,13.224
medium_variant,792,2031,13.065
medium_variant,792,2032,12.911
medium_variant,792,2033,12.762
medium_variant,792,2034,12.618
medium_variant,792,2035,12.478
medium_variant,792,2036,12.343
medium_variant,792,2037,12.213
medium_variant,792,2038,12.087
medium_variant,792,2039,11.967
medium_variant,792,2040,11.849
medium_variant,792,2041,11.735
medium_variant,792,2042,11.624
medium_variant,792,2043,11.513
medium_variant,792,2044,11.404
medium_variant,792,2045,11.296
medium_variant,792,2046,11.188
medium_variant,792,2047,11.081
medium_variant,792,2048,10.975
medium_variant,792,2049,10.871
medium_variant,792,2050,10.769
medium_variant,792,2051,10.669
medium_variant,792,2052,10.571
medium_variant,792,2053,10.476
medium_variant,792,2054,10.384
medium_variant,792,2055,10.297
medium_variant,792,2056,10.214
medium_variant,792,2057,10.136
medium_variant,792,2058,10.063
medium_variant,792,2059,9.994
medium_variant,792,2060,9.931
medium_variant,792,2061,9.872
medium_variant,792,2062,9.818
medium_variant,792,2063,9.766
medium_variant,792,2064,9.718
medium_variant,792,2065,9.672
medium_variant,792,2066,9.631
medium_variant,792,2067,9.592
medium_variant,792,2068,9.557
medium_variant,792,2069,9.525
medium_variant,792,2070,9.496
medium_variant,792,2071,9.467
medium_variant,792,2072,9.44
medium_variant,792,2073,9.413
medium_variant,792,2074,9.385
medium_variant,792,2075,9.357
medium_variant,792,2076,9.328
medium_variant,792,2077,9.3
medium_variant,792,2078,9.272
medium_variant,792,2079,9.245
medium_variant,792,2080,9.218
medium_variant,792,2081,9.191
medium_variant,792,2082,9.164
medium_variant,792,2083,9.138
medium_variant,792,2084,9.112
medium_variant,792,2085,9.087
medium_variant,792,2086,9.063
medium_variant,792,2087,9.041
medium_variant,792,2088,9.019
medium_variant,792,2089,9
medium_variant,792,2090,8.982
medium_variant,792,2091,8.967
medium_variant,792,2092,8.953
medium_variant,792,2093,8.941
medium_variant,792,2094,8.931
medium_variant,792,2095,8.922
medium_variant,792,2096,8.915
medium_variant,792,2097,8.91
medium_variant,792,2098,8.907
medium_variant,792,2099,8.905
