variant,country,year,birthper1000population
estimates,882,1950,53.391
estimates,882,1951,52.919
estimates,882,1952,52.029
estimates,882,1953,51.242
estimates,882,1954,50.559
estimates,882,1955,49.977
estimates,882,1956,49.49
estimates,882,1957,49.088
estimates,882,1958,48.751
estimates,882,1959,48.446
estimates,882,1960,48.133
estimates,882,1961,47.772
estimates,882,1962,47.325
estimates,882,1963,46.766
estimates,882,1964,46.091
estimates,882,1965,45.314
estimates,882,1966,44.465
estimates,882,1967,43.595
estimates,882,1968,42.749
estimates,882,1969,41.954
estimates,882,1970,41.229
estimates,882,1971,40.583
estimates,882,1972,40.004
estimates,882,1973,39.48
estimates,882,1974,39.01
estimates,882,1975,38.59
estimates,882,1976,38.218
estimates,882,1977,37.884
estimates,882,1978,37.574
estimates,882,1979,37.279
estimates,882,1980,36.986
estimates,882,1981,36.685
estimates,882,1982,36.371
estimates,882,1983,36.039
estimates,882,1984,35.686
estimates,882,1985,35.306
estimates,882,1986,34.892
estimates,882,1987,34.453
estimates,882,1988,34.001
estimates,882,1989,33.548
estimates,882,1990,33.118
estimates,882,1991,32.74
estimates,882,1992,32.427
estimates,882,1993,32.18
estimates,882,1994,31.994
estimates,882,1995,31.84
estimates,882,1996,31.682
estimates,882,1997,31.488
estimates,882,1998,31.238
estimates,882,1999,30.932
estimates,882,2000,30.595
estimates,882,2001,30.27
estimates,882,2002,29.991
estimates,882,2003,29.777
estimates,882,2004,29.622
estimates,882,2005,29.494
estimates,882,2006,29.346
estimates,882,2007,29.133
estimates,882,2008,28.824
estimates,882,2009,28.413
estimates,882,2010,27.91
estimates,882,2011,27.338
estimates,882,2012,26.74
estimates,882,2013,26.156
estimates,882,2014,25.61
estimates,882,2015,25.118
medium_variant,882,2015,25.118
medium_variant,882,2016,24.689
medium_variant,882,2017,24.316
medium_variant,882,2018,23.992
medium_variant,882,2019,23.718
medium_variant,882,2020,23.494
medium_variant,882,2021,23.32
medium_variant,882,2022,23.186
medium_variant,882,2023,23.087
medium_variant,882,2024,23.014
medium_variant,882,2025,22.963
medium_variant,882,2026,22.934
medium_variant,882,2027,22.92
medium_variant,882,2028,22.918
medium_variant,882,2029,22.917
medium_variant,882,2030,22.911
medium_variant,882,2031,22.891
medium_variant,882,2032,22.854
medium_variant,882,2033,22.795
medium_variant,882,2034,22.708
medium_variant,882,2035,22.586
medium_variant,882,2036,22.427
medium_variant,882,2037,22.232
medium_variant,882,2038,22.005
medium_variant,882,2039,21.748
medium_variant,882,2040,21.463
medium_variant,882,2041,21.151
medium_variant,882,2042,20.818
medium_variant,882,2043,20.471
medium_variant,882,2044,20.117
medium_variant,882,2045,19.763
medium_variant,882,2046,19.413
medium_variant,882,2047,19.071
medium_variant,882,2048,18.742
medium_variant,882,2049,18.431
medium_variant,882,2050,18.145
medium_variant,882,2051,17.888
medium_variant,882,2052,17.66
medium_variant,882,2053,17.459
medium_variant,882,2054,17.286
medium_variant,882,2055,17.138
medium_variant,882,2056,17.016
medium_variant,882,2057,16.913
medium_variant,882,2058,16.824
medium_variant,882,2059,16.744
medium_variant,882,2060,16.668
medium_variant,882,2061,16.593
medium_variant,882,2062,16.516
medium_variant,882,2063,16.435
medium_variant,882,2064,16.344
medium_variant,882,2065,16.24
medium_variant,882,2066,16.12
medium_variant,882,2067,15.983
medium_variant,882,2068,15.831
medium_variant,882,2069,15.663
medium_variant,882,2070,15.48
medium_variant,882,2071,15.282
medium_variant,882,2072,15.073
medium_variant,882,2073,14.855
medium_variant,882,2074,14.632
medium_variant,882,2075,14.406
medium_variant,882,2076,14.181
medium_variant,882,2077,13.956
medium_variant,882,2078,13.735
medium_variant,882,2079,13.521
medium_variant,882,2080,13.317
medium_variant,882,2081,13.126
medium_variant,882,2082,12.948
medium_variant,882,2083,12.784
medium_variant,882,2084,12.635
medium_variant,882,2085,12.5
medium_variant,882,2086,12.38
medium_variant,882,2087,12.273
medium_variant,882,2088,12.177
medium_variant,882,2089,12.089
medium_variant,882,2090,12.008
medium_variant,882,2091,11.933
medium_variant,882,2092,11.862
medium_variant,882,2093,11.793
medium_variant,882,2094,11.727
medium_variant,882,2095,11.662
medium_variant,882,2096,11.598
medium_variant,882,2097,11.536
medium_variant,882,2098,11.475
medium_variant,882,2099,11.414
