region,year,variant,gender,freq,age1yearinterval,lifeexpectancy
913,1950,estimates,female,5yearly,0,50.142325298679
913,1950,estimates,male,5yearly,0,45.6106166336701
913,1950,estimates,female,5yearly,1,55.820448534805
913,1950,estimates,male,5yearly,1,52.5360496346811
913,1950,estimates,female,5yearly,5,55.9617964003451
913,1950,estimates,male,5yearly,5,52.862740586263
913,1950,estimates,female,5yearly,10,52.276053378027
913,1950,estimates,male,5yearly,10,49.186082509402
913,1950,estimates,female,5yearly,15,47.9982456924621
913,1950,estimates,male,5yearly,15,44.8387871793883
913,1950,estimates,female,5yearly,20,44.0385520223334
913,1950,estimates,male,5yearly,20,40.8517604600947
913,1950,estimates,female,5yearly,25,40.2638371903495
913,1950,estimates,male,5yearly,25,37.1230540951193
913,1950,estimates,female,5yearly,30,36.5458029519604
913,1950,estimates,male,5yearly,30,33.4468947593443
913,1950,estimates,female,5yearly,35,32.8457626784523
913,1950,estimates,male,5yearly,35,29.7797378826694
913,1950,estimates,female,5yearly,40,29.1502073041644
913,1950,estimates,male,5yearly,40,26.1976412812426
913,1950,estimates,female,5yearly,45,25.4335737008912
913,1950,estimates,male,5yearly,45,22.7192938459368
913,1950,estimates,female,5yearly,50,21.7549184052521
913,1950,estimates,male,5yearly,50,19.366099495816
913,1950,estimates,female,5yearly,55,18.2102605572595
913,1950,estimates,male,5yearly,55,16.1866027860461
913,1950,estimates,female,5yearly,60,14.885080817101
913,1950,estimates,male,5yearly,60,13.2318094662632
913,1950,estimates,female,5yearly,65,11.8614340582444
913,1950,estimates,male,5yearly,65,10.5655114835663
913,1950,estimates,female,5yearly,70,9.1872024036702
913,1950,estimates,male,5yearly,70,8.20978210235727
913,1950,estimates,female,5yearly,75,6.9551736281588
913,1950,estimates,male,5yearly,75,6.25334100831462
913,1950,estimates,female,5yearly,80,5.19401132241377
913,1950,estimates,male,5yearly,80,4.72278058203846
913,1950,estimates,female,5yearly,85,3.86505711666184
913,1950,estimates,male,5yearly,85,3.57153114985472
913,1950,estimates,female,5yearly,90,2.90510067999886
913,1950,estimates,male,5yearly,90,2.73732280513221
913,1950,estimates,female,5yearly,95,2.23879604346703
913,1950,estimates,male,5yearly,95,2.15264473364478
913,1950,estimates,female,5yearly,100plus,1.79169968430343
913,1950,estimates,male,5yearly,100plus,1.75410082543552
913,1955,estimates,female,5yearly,0,52.7909227657366
913,1955,estimates,male,5yearly,0,48.4739084328648
913,1955,estimates,female,5yearly,1,57.9344344846892
913,1955,estimates,male,5yearly,1,54.7639508375772
913,1955,estimates,female,5yearly,5,57.483555793651
913,1955,estimates,male,5yearly,5,54.4729699664091
913,1955,estimates,female,5yearly,10,53.6170801856902
913,1955,estimates,male,5yearly,10,50.6250284976252
913,1955,estimates,female,5yearly,15,49.2616769041638
913,1955,estimates,male,5yearly,15,46.2194621065347
913,1955,estimates,female,5yearly,20,45.195184019339
913,1955,estimates,male,5yearly,20,42.1422666942358
913,1955,estimates,female,5yearly,25,41.3097765000257
913,1955,estimates,male,5yearly,25,38.3032570299913
913,1955,estimates,female,5yearly,30,37.4794720204471
913,1955,estimates,male,5yearly,30,34.5046293693992
913,1955,estimates,female,5yearly,35,33.6666884799121
913,1955,estimates,male,5yearly,35,30.7135577700212
913,1955,estimates,female,5yearly,40,29.8615371567828
913,1955,estimates,male,5yearly,40,27.0040291807806
913,1955,estimates,female,5yearly,45,26.0487875021941
913,1955,estimates,male,5yearly,45,23.4000068933167
913,1955,estimates,female,5yearly,50,22.285975522441
913,1955,estimates,male,5yearly,50,19.9312201646319
913,1955,estimates,female,5yearly,55,18.6640057105042
913,1955,estimates,male,5yearly,55,16.6487239314125
913,1955,estimates,female,5yearly,60,15.260490275019
913,1955,estimates,male,5yearly,60,13.605102514408
913,1955,estimates,female,5yearly,65,12.1578380445019
913,1955,estimates,male,5yearly,65,10.8577163828841
913,1955,estimates,female,5yearly,70,9.4106635783406
913,1955,estimates,male,5yearly,70,8.42826011273584
913,1955,estimates,female,5yearly,75,7.11199112837847
913,1955,estimates,male,5yearly,75,6.40666118063611
913,1955,estimates,female,5yearly,80,5.29511785980491
913,1955,estimates,male,5yearly,80,4.82286915817113
913,1955,estimates,female,5yearly,85,3.92378301948321
913,1955,estimates,male,5yearly,85,3.63157192842566
913,1955,estimates,female,5yearly,90,2.93470769617077
913,1955,estimates,male,5yearly,90,2.76972107267052
913,1955,estimates,female,5yearly,95,2.25047784225773
913,1955,estimates,male,5yearly,95,2.1675964414632
913,1955,estimates,female,5yearly,100plus,1.79363886311009
913,1955,estimates,male,5yearly,100plus,1.75904911516022
913,1960,estimates,female,5yearly,0,54.5988020595976
913,1960,estimates,male,5yearly,0,50.3624417956905
913,1960,estimates,female,5yearly,1,59.3705390973214
913,1960,estimates,male,5yearly,1,56.2070089958882
913,1960,estimates,female,5yearly,5,58.5585404547242
913,1960,estimates,male,5yearly,5,55.5329426644433
913,1960,estimates,female,5yearly,10,54.583656988833
913,1960,estimates,male,5yearly,10,51.5845669777735
913,1960,estimates,female,5yearly,15,50.174614269384
913,1960,estimates,male,5yearly,15,47.1395697406014
913,1960,estimates,female,5yearly,20,46.032568815432
913,1960,estimates,male,5yearly,20,43.0022256016675
913,1960,estimates,female,5yearly,25,42.0599512603669
913,1960,estimates,male,5yearly,25,39.0881515580181
913,1960,estimates,female,5yearly,30,38.1408012771364
913,1960,estimates,male,5yearly,30,35.2066280177074
913,1960,estimates,female,5yearly,35,34.2406476175014
913,1960,estimates,male,5yearly,35,31.3278772835596
913,1960,estimates,female,5yearly,40,30.3549169069969
913,1960,estimates,male,5yearly,40,27.5294612144506
913,1960,estimates,female,5yearly,45,26.4741822903981
913,1960,estimates,male,5yearly,45,23.8411944292545
913,1960,estimates,female,5yearly,50,22.6541641640734
913,1960,estimates,male,5yearly,50,20.2953161073138
913,1960,estimates,female,5yearly,55,18.9770883730616
913,1960,estimates,male,5yearly,55,16.9441617400234
913,1960,estimates,female,5yearly,60,15.5194293478653
913,1960,estimates,male,5yearly,60,13.8419430373951
913,1960,estimates,female,5yearly,65,12.3615622769894
913,1960,estimates,male,5yearly,65,11.0438217676138
913,1960,estimates,female,5yearly,70,9.56356967805015
913,1960,estimates,male,5yearly,70,8.56852406524217
913,1960,estimates,female,5yearly,75,7.21938790424826
913,1960,estimates,male,5yearly,75,6.5053730377422
913,1960,estimates,female,5yearly,80,5.36426316109858
913,1960,estimates,male,5yearly,80,4.88742738613178
913,1960,estimates,female,5yearly,85,3.96374448421251
913,1960,estimates,male,5yearly,85,3.67032625646412
913,1960,estimates,female,5yearly,90,2.95462524289528
913,1960,estimates,male,5yearly,90,2.79062760296882
913,1960,estimates,female,5yearly,95,2.25811321183934
913,1960,estimates,male,5yearly,95,2.17724093714809
913,1960,estimates,female,5yearly,100plus,1.79466777665741
913,1960,estimates,male,5yearly,100plus,1.76225242503933
913,1965,estimates,female,5yearly,0,56.3465814917415
913,1965,estimates,male,5yearly,0,52.2022215636492
913,1965,estimates,female,5yearly,1,60.7509527712026
913,1965,estimates,male,5yearly,1,57.6096291695103
913,1965,estimates,female,5yearly,5,59.6012108426301
913,1965,estimates,male,5yearly,5,56.5795773023915
913,1965,estimates,female,5yearly,10,55.5242814386835
913,1965,estimates,male,5yearly,10,52.5370142022253
913,1965,estimates,female,5yearly,15,51.0631363069094
913,1965,estimates,male,5yearly,15,48.0533932227919
913,1965,estimates,female,5yearly,20,46.8470476367753
913,1965,estimates,male,5yearly,20,43.8567684197204
913,1965,estimates,female,5yearly,25,42.791816605176
913,1965,estimates,male,5yearly,25,39.8687108400292
913,1965,estimates,female,5yearly,30,38.7858651851372
913,1965,estimates,male,5yearly,30,35.9044784107801
913,1965,estimates,female,5yearly,35,34.80064921471
913,1965,estimates,male,5yearly,35,31.940886533815
913,1965,estimates,female,5yearly,40,30.8357127021584
913,1965,estimates,male,5yearly,40,28.0539621660952
913,1965,estimates,female,5yearly,45,26.8884868925282
913,1965,estimates,male,5yearly,45,24.2810728760918
913,1965,estimates,female,5yearly,50,23.012366913012
913,1965,estimates,male,5yearly,50,20.6593115799804
913,1965,estimates,female,5yearly,55,19.2830487903715
913,1965,estimates,male,5yearly,55,17.2401729243875
913,1965,estimates,female,5yearly,60,15.7708227894711
913,1965,estimates,male,5yearly,60,14.0784133003999
913,1965,estimates,female,5yearly,65,12.5588438006882
913,1965,estimates,male,5yearly,65,11.2281294885396
913,1965,estimates,female,5yearly,70,9.71126517427705
913,1965,estimates,male,5yearly,70,8.70777165458856
913,1965,estimates,female,5yearly,75,7.32257106584333
913,1965,estimates,male,5yearly,75,6.60390827954996
913,1965,estimates,female,5yearly,80,5.43000363215966
913,1965,estimates,male,5yearly,80,4.95226698491739
913,1965,estimates,female,5yearly,85,4.00099170408647
913,1965,estimates,male,5yearly,85,3.70955106068778
913,1965,estimates,female,5yearly,90,2.97244715893273
913,1965,estimates,male,5yearly,90,2.81203885975959
913,1965,estimates,female,5yearly,95,2.26420549664531
913,1965,estimates,male,5yearly,95,2.18735329619082
913,1965,estimates,female,5yearly,100plus,1.79462170904272
913,1965,estimates,male,5yearly,100plus,1.76586256004412
913,1970,estimates,female,5yearly,0,59.1893611669481
913,1970,estimates,male,5yearly,0,53.280124934639
913,1970,estimates,female,5yearly,1,63.166299114101
913,1970,estimates,male,5yearly,1,57.8286778962323
913,1970,estimates,female,5yearly,5,61.3302946068733
913,1970,estimates,male,5yearly,5,56.1449551558824
913,1970,estimates,female,5yearly,10,56.8211239839351
913,1970,estimates,male,5yearly,10,51.7087071300484
913,1970,estimates,female,5yearly,15,52.0932590179778
913,1970,estimates,male,5yearly,15,47.0476307031391
913,1970,estimates,female,5yearly,20,47.5825166651314
913,1970,estimates,male,5yearly,20,42.6585483320134
913,1970,estimates,female,5yearly,25,43.2378580016204
913,1970,estimates,male,5yearly,25,38.4693188433242
913,1970,estimates,female,5yearly,30,38.9707646710918
913,1970,estimates,male,5yearly,30,34.3217071921695
913,1970,estimates,female,5yearly,35,34.756120445103
913,1970,estimates,male,5yearly,35,30.2160696582378
913,1970,estimates,female,5yearly,40,30.6152733682994
913,1970,estimates,male,5yearly,40,26.2548582076307
913,1970,estimates,female,5yearly,45,26.583273053617
913,1970,estimates,male,5yearly,45,22.5236577411971
913,1970,estimates,female,5yearly,50,22.7204849074732
913,1970,estimates,male,5yearly,50,19.0308024427244
913,1970,estimates,female,5yearly,55,19.0967225604582
913,1970,estimates,male,5yearly,55,15.7451694981913
913,1970,estimates,female,5yearly,60,15.762335326064
913,1970,estimates,male,5yearly,60,12.7670872618394
913,1970,estimates,female,5yearly,65,12.7572271560691
913,1970,estimates,male,5yearly,65,10.2427590669144
913,1970,estimates,female,5yearly,70,10.1080340504152
913,1970,estimates,male,5yearly,70,8.15933090123333
913,1970,estimates,female,5yearly,75,7.85178955368641
913,1970,estimates,male,5yearly,75,6.43157599408921
913,1970,estimates,female,5yearly,80,6.02117149473187
913,1970,estimates,male,5yearly,80,5.04394415791078
913,1970,estimates,female,5yearly,85,4.58848581047414
913,1970,estimates,male,5yearly,85,3.9592162841824
913,1970,estimates,female,5yearly,90,3.50664925746056
913,1970,estimates,male,5yearly,90,3.13267891014569
913,1970,estimates,female,5yearly,95,2.71676587520377
913,1970,estimates,male,5yearly,95,2.51727535840782
913,1970,estimates,female,5yearly,100plus,2.15699173683625
913,1970,estimates,male,5yearly,100plus,2.06814033547685
913,1975,estimates,female,5yearly,0,60.4794024695367
913,1975,estimates,male,5yearly,0,53.891399638715
913,1975,estimates,female,5yearly,1,63.7499406984548
913,1975,estimates,male,5yearly,1,57.639162228494
913,1975,estimates,female,5yearly,5,61.5489940789162
913,1975,estimates,male,5yearly,5,55.6362331092555
913,1975,estimates,female,5yearly,10,57.0016386864391
913,1975,estimates,male,5yearly,10,51.2492871198126
913,1975,estimates,female,5yearly,15,52.2766237601889
913,1975,estimates,male,5yearly,15,46.6527996601562
913,1975,estimates,female,5yearly,20,47.7498170454526
913,1975,estimates,male,5yearly,20,42.2568600803389
913,1975,estimates,female,5yearly,25,43.3842864081557
913,1975,estimates,male,5yearly,25,38.0358918928896
913,1975,estimates,female,5yearly,30,39.0978526572015
913,1975,estimates,male,5yearly,30,33.8615465363723
913,1975,estimates,female,5yearly,35,34.8681778800884
913,1975,estimates,male,5yearly,35,29.7281910771418
913,1975,estimates,female,5yearly,40,30.7114836919713
913,1975,estimates,male,5yearly,40,25.7338431911448
913,1975,estimates,female,5yearly,45,26.6660351211224
913,1975,estimates,male,5yearly,45,21.945847101363
913,1975,estimates,female,5yearly,50,22.7928856559139
913,1975,estimates,male,5yearly,50,18.4311716969359
913,1975,estimates,female,5yearly,55,19.1588141438826
913,1975,estimates,male,5yearly,55,15.223729502046
913,1975,estimates,female,5yearly,60,15.8139640836583
913,1975,estimates,male,5yearly,60,12.3509619070426
913,1975,estimates,female,5yearly,65,12.7995079303427
913,1975,estimates,male,5yearly,65,9.91310473868792
913,1975,estimates,female,5yearly,70,10.1425854861979
913,1975,estimates,male,5yearly,70,7.91141419168443
913,1975,estimates,female,5yearly,75,7.8791550530065
913,1975,estimates,male,5yearly,75,6.25412950902395
913,1975,estimates,female,5yearly,80,6.04196824640147
913,1975,estimates,male,5yearly,80,4.92373559805899
913,1975,estimates,female,5yearly,85,4.60363515962393
913,1975,estimates,male,5yearly,85,3.88290425528613
913,1975,estimates,female,5yearly,90,3.51723591454481
913,1975,estimates,male,5yearly,90,3.08808257169657
913,1975,estimates,female,5yearly,95,2.72388185694411
913,1975,estimates,male,5yearly,95,2.49420992848978
913,1975,estimates,female,5yearly,100plus,2.16161075238854
913,1975,estimates,male,5yearly,100plus,2.05874170802148
913,1980,estimates,female,5yearly,0,61.6802968505431
913,1980,estimates,male,5yearly,0,55.0326211201418
913,1980,estimates,female,5yearly,1,64.3651161338343
913,1980,estimates,male,5yearly,1,58.1819110001039
913,1980,estimates,female,5yearly,5,61.7422235107859
913,1980,estimates,male,5yearly,5,55.7763236843668
913,1980,estimates,female,5yearly,10,57.169291343745
913,1980,estimates,male,5yearly,10,51.369640798154
913,1980,estimates,female,5yearly,15,52.436817091447
913,1980,estimates,male,5yearly,15,46.7657788145574
913,1980,estimates,female,5yearly,20,47.8997894208345
913,1980,estimates,male,5yearly,20,42.3638871829616
913,1980,estimates,female,5yearly,25,43.5183921735196
913,1980,estimates,male,5yearly,25,38.1312687286566
913,1980,estimates,female,5yearly,30,39.2138649385493
913,1980,estimates,male,5yearly,30,33.9451044835518
913,1980,estimates,female,5yearly,35,34.9675668467465
913,1980,estimates,male,5yearly,35,29.8014833568794
913,1980,estimates,female,5yearly,40,30.7982419588569
913,1980,estimates,male,5yearly,40,25.7987905757406
913,1980,estimates,female,5yearly,45,26.7417273993788
913,1980,estimates,male,5yearly,45,22.0024698381221
913,1980,estimates,female,5yearly,50,22.8590804275378
913,1980,estimates,male,5yearly,50,18.478508775742
913,1980,estimates,female,5yearly,55,19.2173059041087
913,1980,estimates,male,5yearly,55,15.2666441302791
913,1980,estimates,female,5yearly,60,15.8627522176919
913,1980,estimates,male,5yearly,60,12.3879759847044
913,1980,estimates,female,5yearly,65,12.8370791714351
913,1980,estimates,male,5yearly,65,9.9398548241272
913,1980,estimates,female,5yearly,70,10.1711348450628
913,1980,estimates,male,5yearly,70,7.93244670783681
913,1980,estimates,female,5yearly,75,7.89962854517561
913,1980,estimates,male,5yearly,75,6.27063920941003
913,1980,estimates,female,5yearly,80,6.05559557406313
913,1980,estimates,male,5yearly,80,4.93631598874811
913,1980,estimates,female,5yearly,85,4.61189149312228
913,1980,estimates,male,5yearly,85,3.89221904318497
913,1980,estimates,female,5yearly,90,3.52161997881226
913,1980,estimates,male,5yearly,90,3.09479695319866
913,1980,estimates,female,5yearly,95,2.72572150713826
913,1980,estimates,male,5yearly,95,2.49893428280326
913,1980,estimates,female,5yearly,100plus,2.16194750982163
913,1980,estimates,male,5yearly,100plus,2.06199637490691
913,1985,estimates,female,5yearly,0,64.4528712686882
913,1985,estimates,male,5yearly,0,57.3888292717229
913,1985,estimates,female,5yearly,1,66.7245251584796
913,1985,estimates,male,5yearly,1,60.1141762120593
913,1985,estimates,female,5yearly,5,63.8131556691539
913,1985,estimates,male,5yearly,5,57.431886880023
913,1985,estimates,female,5yearly,10,59.1495756104294
913,1985,estimates,male,5yearly,10,52.9228602611638
913,1985,estimates,female,5yearly,15,54.3628257106485
913,1985,estimates,male,5yearly,15,48.264453475847
913,1985,estimates,female,5yearly,20,49.728901496261
913,1985,estimates,male,5yearly,20,43.7796011161573
913,1985,estimates,female,5yearly,25,45.2189669330913
913,1985,estimates,male,5yearly,25,39.443208545506
913,1985,estimates,female,5yearly,30,40.7752322585409
913,1985,estimates,male,5yearly,30,35.1488237260195
913,1985,estimates,female,5yearly,35,36.3860301841283
913,1985,estimates,male,5yearly,35,30.8944716352526
913,1985,estimates,female,5yearly,40,32.0763655449476
913,1985,estimates,male,5yearly,40,26.7717720014418
913,1985,estimates,female,5yearly,45,27.8868071530954
913,1985,estimates,male,5yearly,45,22.8480663686039
913,1985,estimates,female,5yearly,50,23.8742735528637
913,1985,estimates,male,5yearly,50,19.1942734006837
913,1985,estimates,female,5yearly,55,20.0987801287412
913,1985,estimates,male,5yearly,55,15.8567110695952
913,1985,estimates,female,5yearly,60,16.6073343445551
913,1985,estimates,male,5yearly,60,12.8712534238478
913,1985,estimates,female,5yearly,65,13.4457240564471
913,1985,estimates,male,5yearly,65,10.3251752306408
913,1985,estimates,female,5yearly,70,10.6520014066982
913,1985,estimates,male,5yearly,70,8.22224207453544
913,1985,estimates,female,5yearly,75,8.26119597110495
913,1985,estimates,male,5yearly,75,6.47725330195234
913,1985,estimates,female,5yearly,80,6.31241065035748
913,1985,estimates,male,5yearly,80,5.07546522833939
913,1985,estimates,female,5yearly,85,4.78305727673226
913,1985,estimates,male,5yearly,85,3.97975116892241
913,1985,estimates,female,5yearly,90,3.62781791657478
913,1985,estimates,male,5yearly,90,3.1451708546236
913,1985,estimates,female,5yearly,95,2.78629408677028
913,1985,estimates,male,5yearly,95,2.52421999410705
913,1985,estimates,female,5yearly,100plus,2.1928862374541
913,1985,estimates,male,5yearly,100plus,2.07148886486125
913,1990,estimates,female,5yearly,0,65.6399744543338
913,1990,estimates,male,5yearly,0,58.450811776697
913,1990,estimates,female,5yearly,1,67.7804864603941
913,1990,estimates,male,5yearly,1,60.9857882970629
913,1990,estimates,female,5yearly,5,64.7119246000091
913,1990,estimates,male,5yearly,5,58.1149194051037
913,1990,estimates,female,5yearly,10,59.9829606255549
913,1990,estimates,male,5yearly,10,53.5317903411584
913,1990,estimates,female,5yearly,15,55.1590111783362
913,1990,estimates,male,5yearly,15,48.8181531514153
913,1990,estimates,female,5yearly,20,50.514136952906
913,1990,estimates,male,5yearly,20,44.2771752192055
913,1990,estimates,female,5yearly,25,46.0321271724911
913,1990,estimates,male,5yearly,25,39.9150722150369
913,1990,estimates,female,5yearly,30,41.6048793793956
913,1990,estimates,male,5yearly,30,35.6324669343087
913,1990,estimates,female,5yearly,35,37.2107265363996
913,1990,estimates,male,5yearly,35,31.4104812648507
913,1990,estimates,female,5yearly,40,32.889652905049
913,1990,estimates,male,5yearly,40,27.322646286792
913,1990,estimates,female,5yearly,45,28.6734892853337
913,1990,estimates,male,5yearly,45,23.3993200489419
913,1990,estimates,female,5yearly,50,24.6145327504879
913,1990,estimates,male,5yearly,50,19.7122486444873
913,1990,estimates,female,5yearly,55,20.7730489575444
913,1990,estimates,male,5yearly,55,16.3172324718779
913,1990,estimates,female,5yearly,60,17.1926651573582
913,1990,estimates,male,5yearly,60,13.2564951796582
913,1990,estimates,female,5yearly,65,13.9312611627994
913,1990,estimates,male,5yearly,65,10.641074077359
913,1990,estimates,female,5yearly,70,11.0397358156165
913,1990,estimates,male,5yearly,70,8.46635450808225
913,1990,estimates,female,5yearly,75,8.55527538017492
913,1990,estimates,male,5yearly,75,6.65509803929277
913,1990,estimates,female,5yearly,80,6.5230332545676
913,1990,estimates,male,5yearly,80,5.19860886878859
913,1990,estimates,female,5yearly,85,4.92455749659058
913,1990,estimates,male,5yearly,85,4.06027192544365
913,1990,estimates,female,5yearly,90,3.71633086140278
913,1990,estimates,male,5yearly,90,3.19439012941691
913,1990,estimates,female,5yearly,95,2.8372969082964
913,1990,estimates,male,5yearly,95,2.55179993482052
913,1990,estimates,female,5yearly,100plus,2.21938649091194
913,1990,estimates,male,5yearly,100plus,2.08501465116233
913,1995,estimates,female,5yearly,0,61.9243129047595
913,1995,estimates,male,5yearly,0,55.2371567701252
913,1995,estimates,female,5yearly,1,64.3878920366596
913,1995,estimates,male,5yearly,1,57.9669004899507
913,1995,estimates,female,5yearly,5,61.41738825761
913,1995,estimates,male,5yearly,5,55.1421665586483
913,1995,estimates,female,5yearly,10,56.6749259324422
913,1995,estimates,male,5yearly,10,50.5212398313567
913,1995,estimates,female,5yearly,15,51.8051684465573
913,1995,estimates,male,5yearly,15,45.7525754529728
913,1995,estimates,female,5yearly,20,47.2569293697533
913,1995,estimates,male,5yearly,20,41.1569717155754
913,1995,estimates,female,5yearly,25,43.2370904686441
913,1995,estimates,male,5yearly,25,36.8922611342101
913,1995,estimates,female,5yearly,30,39.4915160838337
913,1995,estimates,male,5yearly,30,32.9891841100112
913,1995,estimates,female,5yearly,35,35.7212117119122
913,1995,estimates,male,5yearly,35,29.3649517590643
913,1995,estimates,female,5yearly,40,31.9519230684684
913,1995,estimates,male,5yearly,40,25.9594906031517
913,1995,estimates,female,5yearly,45,28.1856683076606
913,1995,estimates,male,5yearly,45,22.6150134036606
913,1995,estimates,female,5yearly,50,24.4638014236145
913,1995,estimates,male,5yearly,50,19.3393669312866
913,1995,estimates,female,5yearly,55,20.8579785042539
913,1995,estimates,male,5yearly,55,16.2087314902094
913,1995,estimates,female,5yearly,60,17.3959495616583
913,1995,estimates,male,5yearly,60,13.2714443275212
913,1995,estimates,female,5yearly,65,14.1705902259989
913,1995,estimates,male,5yearly,65,10.7011171878607
913,1995,estimates,female,5yearly,70,11.2643874742654
913,1995,estimates,male,5yearly,70,8.54160655707818
913,1995,estimates,female,5yearly,75,8.75018233255174
