region,year,variant,gender,freq,age1yearinterval,lifeexpectancy
912,1950,estimates,female,5yearly,0,43.1725802673238
912,1950,estimates,male,5yearly,0,41.3970440375625
912,1950,estimates,female,5yearly,1,52.76918944808
912,1950,estimates,male,5yearly,1,50.9359380900294
912,1950,estimates,female,5yearly,5,57.9648087163028
912,1950,estimates,male,5yearly,5,54.9806246254155
912,1950,estimates,female,5yearly,10,54.9659501837409
912,1950,estimates,male,5yearly,10,51.755287914174
912,1950,estimates,female,5yearly,15,50.4772503878338
912,1950,estimates,male,5yearly,15,47.2745047127642
912,1950,estimates,female,5yearly,20,46.4216188252505
912,1950,estimates,male,5yearly,20,43.2081934294098
912,1950,estimates,female,5yearly,25,42.4612350319803
912,1950,estimates,male,5yearly,25,39.3490980245822
912,1950,estimates,female,5yearly,30,38.5156644835055
912,1950,estimates,male,5yearly,30,35.4987023064026
912,1950,estimates,female,5yearly,35,34.5780567574271
912,1950,estimates,male,5yearly,35,31.6155705716157
912,1950,estimates,female,5yearly,40,30.6439327725009
912,1950,estimates,male,5yearly,40,27.7780148150153
912,1950,estimates,female,5yearly,45,26.6742989207035
912,1950,estimates,male,5yearly,45,24.0059195367732
912,1950,estimates,female,5yearly,50,22.72786111437
912,1950,estimates,male,5yearly,50,20.3765485276803
912,1950,estimates,female,5yearly,55,18.9241343327024
912,1950,estimates,male,5yearly,55,16.9558675358756
912,1950,estimates,female,5yearly,60,15.3274392448327
912,1950,estimates,male,5yearly,60,13.7329743094757
912,1950,estimates,female,5yearly,65,12.0377589873778
912,1950,estimates,male,5yearly,65,10.7765140601376
912,1950,estimates,female,5yearly,70,9.15268230594532
912,1950,estimates,male,5yearly,70,8.19684798173644
912,1950,estimates,female,5yearly,75,6.77152209999873
912,1950,estimates,male,5yearly,75,6.09122901654445
912,1950,estimates,female,5yearly,80,4.92274129897688
912,1950,estimates,male,5yearly,80,4.47503063676868
912,1950,estimates,female,5yearly,85,3.56514266749368
912,1950,estimates,male,5yearly,85,3.29495418839844
912,1950,estimates,female,5yearly,90,2.62146597475217
912,1950,estimates,male,5yearly,90,2.4733708624134
912,1950,estimates,female,5yearly,95,1.99723525065623
912,1950,estimates,male,5yearly,95,1.92483529194138
912,1950,estimates,female,5yearly,100plus,1.60083797026869
912,1950,estimates,male,5yearly,100plus,1.57081364441926
912,1955,estimates,female,5yearly,0,46.9985124157011
912,1955,estimates,male,5yearly,0,44.6631674948663
912,1955,estimates,female,5yearly,1,55.6583559529331
912,1955,estimates,male,5yearly,1,53.3120261698348
912,1955,estimates,female,5yearly,5,59.3165657033105
912,1955,estimates,male,5yearly,5,56.0526280681373
912,1955,estimates,female,5yearly,10,55.8974214647702
912,1955,estimates,male,5yearly,10,52.5454566157577
912,1955,estimates,female,5yearly,15,51.4041809999198
912,1955,estimates,male,5yearly,15,48.0547059612091
912,1955,estimates,female,5yearly,20,47.2826963713459
912,1955,estimates,male,5yearly,20,43.9367073460679
912,1955,estimates,female,5yearly,25,43.2535993373701
912,1955,estimates,male,5yearly,25,40.0106874636685
912,1955,estimates,female,5yearly,30,39.2362169921344
912,1955,estimates,male,5yearly,30,36.0854534510238
912,1955,estimates,female,5yearly,35,35.2255648549922
912,1955,estimates,male,5yearly,35,32.131061015638
912,1955,estimates,female,5yearly,40,31.2212804852816
912,1955,estimates,male,5yearly,40,28.2232500545436
912,1955,estimates,female,5yearly,45,27.1944460705953
912,1955,estimates,male,5yearly,45,24.3852758731748
912,1955,estimates,female,5yearly,50,23.2137811694422
912,1955,estimates,male,5yearly,50,20.7092828083604
912,1955,estimates,female,5yearly,55,19.3809762456659
912,1955,estimates,male,5yearly,55,17.2551113728317
912,1955,estimates,female,5yearly,60,15.7625334139961
912,1955,estimates,male,5yearly,60,14.00410988135
912,1955,estimates,female,5yearly,65,12.4440137152015
912,1955,estimates,male,5yearly,65,11.0246958120596
912,1955,estimates,female,5yearly,70,9.52839192618948
912,1955,estimates,male,5yearly,70,8.42143696452215
912,1955,estimates,female,5yearly,75,7.10292178065392
912,1955,estimates,male,5yearly,75,6.2847112921716
912,1955,estimates,female,5yearly,80,5.20007387216577
912,1955,estimates,male,5yearly,80,4.63368840776501
912,1955,estimates,female,5yearly,85,3.78464998226985
912,1955,estimates,male,5yearly,85,3.41867509193898
912,1955,estimates,female,5yearly,90,2.78606291786842
912,1955,estimates,male,5yearly,90,2.56538369848472
912,1955,estimates,female,5yearly,95,2.11490092026544
912,1955,estimates,male,5yearly,95,1.99050127858105
912,1955,estimates,female,5yearly,100plus,1.68179214069671
912,1955,estimates,male,5yearly,100plus,1.61613955941465
912,1960,estimates,female,5yearly,0,49.7948562182772
912,1960,estimates,male,5yearly,0,47.4267819031368
912,1960,estimates,female,5yearly,1,57.8438509847595
912,1960,estimates,male,5yearly,1,55.438443627691
912,1960,estimates,female,5yearly,5,60.4036215572884
912,1960,estimates,male,5yearly,5,57.1730332811916
912,1960,estimates,female,5yearly,10,56.811609947052
912,1960,estimates,male,5yearly,10,53.4792619325009
912,1960,estimates,female,5yearly,15,52.2744537814669
912,1960,estimates,male,5yearly,15,48.9421613855013
912,1960,estimates,female,5yearly,20,48.0575538001091
912,1960,estimates,male,5yearly,20,44.7396637033282
912,1960,estimates,female,5yearly,25,43.9591370974764
912,1960,estimates,male,5yearly,25,40.7327251433633
912,1960,estimates,female,5yearly,30,39.8750145320495
912,1960,estimates,male,5yearly,30,36.7263172878887
912,1960,estimates,female,5yearly,35,35.7957138275702
912,1960,estimates,male,5yearly,35,32.6919779912339
912,1960,estimates,female,5yearly,40,31.7226907210241
912,1960,estimates,male,5yearly,40,28.7033997108863
912,1960,estimates,female,5yearly,45,27.6353445614696
912,1960,estimates,male,5yearly,45,24.7920745614068
912,1960,estimates,female,5yearly,50,23.6078622329923
912,1960,estimates,male,5yearly,50,21.0574234098826
912,1960,estimates,female,5yearly,55,19.7427983652993
