region,year,variant,gender,freq,age1yearinterval,lifeexpectancy
1517,1950,estimates,female,5yearly,0,44.6480215121231
1517,1950,estimates,male,5yearly,0,42.2722228316303
1517,1950,estimates,female,5yearly,1,51.3387819609744
1517,1950,estimates,male,5yearly,1,49.4127048456242
1517,1950,estimates,female,5yearly,5,52.76072564225
1517,1950,estimates,male,5yearly,5,50.2948239443522
1517,1950,estimates,female,5yearly,10,49.7419819089641
1517,1950,estimates,male,5yearly,10,47.240528384314
1517,1950,estimates,female,5yearly,15,45.7666000368372
1517,1950,estimates,male,5yearly,15,43.3078454246192
1517,1950,estimates,female,5yearly,20,41.8609893725052
1517,1950,estimates,male,5yearly,20,39.4490031132634
1517,1950,estimates,female,5yearly,25,38.089446893372
1517,1950,estimates,male,5yearly,25,35.7129949988115
1517,1950,estimates,female,5yearly,30,34.4073426496535
1517,1950,estimates,male,5yearly,30,31.9646487598766
1517,1950,estimates,female,5yearly,35,30.8089243730539
1517,1950,estimates,male,5yearly,35,28.2214016985638
1517,1950,estimates,female,5yearly,40,27.2514795766281
1517,1950,estimates,male,5yearly,40,24.5500266996032
1517,1950,estimates,female,5yearly,45,23.762004771286
1517,1950,estimates,male,5yearly,45,21.0546098650036
1517,1950,estimates,female,5yearly,50,20.2938767462265
1517,1950,estimates,male,5yearly,50,17.7726882382888
1517,1950,estimates,female,5yearly,55,16.8360937436974
1517,1950,estimates,male,5yearly,55,14.6620992506604
1517,1950,estimates,female,5yearly,60,13.6308252858128
1517,1950,estimates,male,5yearly,60,11.8500625982587
1517,1950,estimates,female,5yearly,65,10.8809255900396
1517,1950,estimates,male,5yearly,65,9.44130660644081
1517,1950,estimates,female,5yearly,70,8.52348798754282
1517,1950,estimates,male,5yearly,70,7.38755982446776
1517,1950,estimates,female,5yearly,75,6.57402982208147
1517,1950,estimates,male,5yearly,75,5.71084763931192
1517,1950,estimates,female,5yearly,80,5.02792582290722
1517,1950,estimates,male,5yearly,80,4.39834685519119
1517,1950,estimates,female,5yearly,85,3.84414555257943
1517,1950,estimates,male,5yearly,85,3.40317535049242
1517,1950,estimates,female,5yearly,90,2.96780109413969
1517,1950,estimates,male,5yearly,90,2.67059799266484
1517,1950,estimates,female,5yearly,95,2.33851393874612
1517,1950,estimates,male,5yearly,95,2.1451686107914
1517,1950,estimates,female,5yearly,100plus,1.89822433751084
1517,1950,estimates,male,5yearly,100plus,1.77638978969531
1517,1955,estimates,female,5yearly,0,47.2004620900912
1517,1955,estimates,male,5yearly,0,44.6222002167435
1517,1955,estimates,female,5yearly,1,53.5356172756438
1517,1955,estimates,male,5yearly,1,51.4316579111944
1517,1955,estimates,female,5yearly,5,54.4878215465761
1517,1955,estimates,male,5yearly,5,51.8649298387385
1517,1955,estimates,female,5yearly,10,51.2060762081122
1517,1955,estimates,male,5yearly,10,48.4982453691025
1517,1955,estimates,female,5yearly,15,47.1325120822237
1517,1955,estimates,male,5yearly,15,44.427594766878
1517,1955,estimates,female,5yearly,20,43.1039535985574
1517,1955,estimates,male,5yearly,20,40.4484548270577
1517,1955,estimates,female,5yearly,25,39.1932981063642
