region,year,variant,gender,freq,age1yearinterval,lifeexpectancy
901,1950,estimates,female,5yearly,0,67.3211272099448
901,1950,estimates,male,5yearly,0,62.202890791638
901,1950,estimates,female,5yearly,1,70.100419700794
901,1950,estimates,male,5yearly,1,65.4601583147829
901,1950,estimates,female,5yearly,5,67.3920313192274
901,1950,estimates,male,5yearly,5,62.747284900097
901,1950,estimates,female,5yearly,10,62.7193909419004
901,1950,estimates,male,5yearly,10,58.1158014679482
901,1950,estimates,female,5yearly,15,57.9092931376585
901,1950,estimates,male,5yearly,15,53.3585410791582
901,1950,estimates,female,5yearly,20,53.2130909565928
901,1950,estimates,male,5yearly,20,48.7737602886001
901,1950,estimates,female,5yearly,25,48.6027339776129
901,1950,estimates,male,5yearly,25,44.331839241361
901,1950,estimates,female,5yearly,30,44.0165613478054
901,1950,estimates,male,5yearly,30,39.8887106493886
901,1950,estimates,female,5yearly,35,39.4405807441441
901,1950,estimates,male,5yearly,35,35.4164117754292
901,1950,estimates,female,5yearly,40,34.9135623776179
901,1950,estimates,male,5yearly,40,31.009150131771
901,1950,estimates,female,5yearly,45,30.4649492538544
901,1950,estimates,male,5yearly,45,26.743756817327
901,1950,estimates,female,5yearly,50,26.1380045766239
901,1950,estimates,male,5yearly,50,22.6981104405766
901,1950,estimates,female,5yearly,55,21.973590611691
901,1950,estimates,male,5yearly,55,18.939628363258
901,1950,estimates,female,5yearly,60,18.0099029302168
901,1950,estimates,male,5yearly,60,15.4967227649139
901,1950,estimates,female,5yearly,65,14.3369377741559
901,1950,estimates,male,5yearly,65,12.3915059169286
901,1950,estimates,female,5yearly,70,11.0731600437338
901,1950,estimates,male,5yearly,70,9.63276084372074
901,1950,estimates,female,5yearly,75,8.32538695604871
901,1950,estimates,male,5yearly,75,7.31237964269704
901,1950,estimates,female,5yearly,80,6.11390483566289
901,1950,estimates,male,5yearly,80,5.46779367977179
901,1950,estimates,female,5yearly,85,4.42798692704793
901,1950,estimates,male,5yearly,85,4.06559927451693
901,1950,estimates,female,5yearly,90,3.21307528777587
901,1950,estimates,male,5yearly,90,3.04586999034791
901,1950,estimates,female,5yearly,95,2.38356550126513
901,1950,estimates,male,5yearly,95,2.33403330484996
901,1950,estimates,female,5yearly,100plus,1.8433672161698
901,1950,estimates,male,5yearly,100plus,1.85429948345498
901,1955,estimates,female,5yearly,0,70.4676701603341
901,1955,estimates,male,5yearly,0,64.8442796164286
901,1955,estimates,female,5yearly,1,72.2917145530679
