region,year,variant,gender,freq,age1yearinterval,lifeexpectancy
1503,1950,estimates,female,5yearly,"Region, subregion, country or area *",High-income countries
1503,1950,estimates,male,5yearly,"Region, subregion, country or area *",High-income countries
1503,1950,estimates,female,5yearly,0,67.6945342317992
1503,1950,estimates,male,5yearly,0,62.8826562767073
1503,1950,estimates,female,5yearly,1,70.0919689308777
1503,1950,estimates,male,5yearly,1,65.783149662626
1503,1950,estimates,female,5yearly,5,67.2241777028366
1503,1950,estimates,male,5yearly,5,62.9090040353619
1503,1950,estimates,female,5yearly,10,62.6000091429757
1503,1950,estimates,male,5yearly,10,58.3267706729278
1503,1950,estimates,female,5yearly,15,57.8160618776943
1503,1950,estimates,male,5yearly,15,53.582848833775
1503,1950,estimates,female,5yearly,20,53.120664580411
1503,1950,estimates,male,5yearly,20,48.9888969543989
1503,1950,estimates,female,5yearly,25,48.5091166376108
1503,1950,estimates,male,5yearly,25,44.5250251778986
1503,1950,estimates,female,5yearly,30,43.9206203055916
1503,1950,estimates,male,5yearly,30,40.0542076524729
1503,1950,estimates,female,5yearly,35,39.3542675623243
1503,1950,estimates,male,5yearly,35,35.5736946233361
1503,1950,estimates,female,5yearly,40,34.8392094213722
1503,1950,estimates,male,5yearly,40,31.151725839655
1503,1950,estimates,female,5yearly,45,30.4045427174463
1503,1950,estimates,male,5yearly,45,26.8631308251997
1503,1950,estimates,female,5yearly,50,26.0989041561335
1503,1950,estimates,male,5yearly,50,22.7903463495949
1503,1950,estimates,female,5yearly,55,21.9629916908011
1503,1950,estimates,male,5yearly,55,19.0079036354405
1503,1950,estimates,female,5yearly,60,18.0294703777265
1503,1950,estimates,male,5yearly,60,15.5472449822241
1503,1950,estimates,female,5yearly,65,14.379464724632
1503,1950,estimates,male,5yearly,65,12.4276885517537
1503,1950,estimates,female,5yearly,70,11.1209948083127
1503,1950,estimates,male,5yearly,70,9.65803000980657
1503,1950,estimates,female,5yearly,75,8.37085562626575
1503,1950,estimates,male,5yearly,75,7.32723584953107
1503,1950,estimates,female,5yearly,80,6.15481592337469
1503,1950,estimates,male,5yearly,80,5.474505868772
1503,1950,estimates,female,5yearly,85,4.46261905284535
1503,1950,estimates,male,5yearly,85,4.06671016350834
1503,1950,estimates,female,5yearly,90,3.24061820661728
1503,1950,estimates,male,5yearly,90,3.0437298708811
1503,1950,estimates,female,5yearly,95,2.40422240297155
1503,1950,estimates,male,5yearly,95,2.33046537071773
1503,1950,estimates,female,5yearly,100plus,1.85809501664222
1503,1950,estimates,male,5yearly,100plus,1.85048913663927
1503,1955,estimates,female,5yearly,"Region, subregion, country or area *",High-income countries
1503,1955,estimates,male,5yearly,"Region, subregion, country or area *",High-income countries
1503,1955,estimates,female,5yearly,0,70.0303422472554
1503,1955,estimates,male,5yearly,0,64.611833491535
1503,1955,estimates,female,5yearly,1,71.9397923408177
1503,1955,estimates,male,5yearly,1,66.9424018353817
1503,1955,estimates,female,5yearly,5,68.7738503189733
1503,1955,estimates,male,5yearly,5,63.785453609002
1503,1955,estimates,female,5yearly,10,64.0401035282409
1503,1955,estimates,male,5yearly,10,59.0872285818503
1503,1955,estimates,female,5yearly,15,59.2040433611227
1503,1955,estimates,male,5yearly,15,54.3000533780594
1503,1955,estimates,female,5yearly,20,54.4306799576199
1503,1955,estimates,male,5yearly,20,49.6589731425487
1503,1955,estimates,female,5yearly,25,49.718182283921
1503,1955,estimates,male,5yearly,25,45.1256529615039
1503,1955,estimates,female,5yearly,30,45.0318507291739
1503,1955,estimates,male,5yearly,30,40.573091395521
1503,1955,estimates,female,5yearly,35,40.3710567688986
1503,1955,estimates,male,5yearly,35,36.0124247118022
1503,1955,estimates,female,5yearly,40,35.7715444278619
1503,1955,estimates,male,5yearly,40,31.5183093615181
1503,1955,estimates,female,5yearly,45,31.261183808318
1503,1955,estimates,male,5yearly,45,27.1536013769098
1503,1955,estimates,female,5yearly,50,26.8751357319127
1503,1955,estimates,male,5yearly,50,22.999298301731
1503,1955,estimates,female,5yearly,55,22.648737119467
1503,1955,estimates,male,5yearly,55,19.1463410652558
1503,1955,estimates,female,5yearly,60,18.6220223228546
1503,1955,estimates,male,5yearly,60,15.6487729943494
1503,1955,estimates,female,5yearly,65,14.8762153347045
1503,1955,estimates,male,5yearly,65,12.5296482332245
1503,1955,estimates,female,5yearly,70,11.5161827418949
1503,1955,estimates,male,5yearly,70,9.76760228912239
1503,1955,estimates,female,5yearly,75,8.657859457678
1503,1955,estimates,male,5yearly,75,7.43023048879577
1503,1955,estimates,female,5yearly,80,6.34455841692412
1503,1955,estimates,male,5yearly,80,5.56651102228954
1503,1955,estimates,female,5yearly,85,4.57407183137462
1503,1955,estimates,male,5yearly,85,4.14467979322111
1503,1955,estimates,female,5yearly,90,3.29640518325195
1503,1955,estimates,male,5yearly,90,3.10650647036905
1503,1955,estimates,female,5yearly,95,2.42551206689064
1503,1955,estimates,male,5yearly,95,2.37870630968072
1503,1955,estimates,female,5yearly,100plus,1.86111634511376
1503,1955,estimates,male,5yearly,100plus,1.88611246929267
1503,1960,estimates,female,5yearly,"Region, subregion, country or area *",High-income countries
1503,1960,estimates,male,5yearly,"Region, subregion, country or area *",High-income countries
1503,1960,estimates,female,5yearly,0,71.6688133189843
1503,1960,estimates,male,5yearly,0,65.7430697054161
1503,1960,estimates,female,5yearly,1,73.1093446079426
1503,1960,estimates,male,5yearly,1,67.5544324921182
1503,1960,estimates,female,5yearly,5,69.749088287448
