region,year,variant,gender,freq,age1yearinterval,lifeexpectancy
928,1950,estimates,female,5yearly,0,42.7907770955735
928,1950,estimates,male,5yearly,0,38.6851817565123
928,1950,estimates,female,5yearly,1,47.798799402041
928,1950,estimates,male,5yearly,1,44.4005206822535
928,1950,estimates,female,5yearly,5,48.5543555338951
928,1950,estimates,male,5yearly,5,45.1623169200603
928,1950,estimates,female,5yearly,10,45.1976338656341
928,1950,estimates,male,5yearly,10,41.8724594275986
928,1950,estimates,female,5yearly,15,41.1525258610144
928,1950,estimates,male,5yearly,15,37.858353741145
928,1950,estimates,female,5yearly,20,37.5061753367442
928,1950,estimates,male,5yearly,20,34.1953078939184
928,1950,estimates,female,5yearly,25,34.2336421489627
928,1950,estimates,male,5yearly,25,30.8496358349592
928,1950,estimates,female,5yearly,30,31.0727513916146
928,1950,estimates,male,5yearly,30,27.5942516324412
928,1950,estimates,female,5yearly,35,27.860499360885
928,1950,estimates,male,5yearly,35,24.3759699100204
928,1950,estimates,female,5yearly,40,24.6672297844971
928,1950,estimates,male,5yearly,40,21.2912372946301
928,1950,estimates,female,5yearly,45,21.5444324545218
928,1950,estimates,male,5yearly,45,18.3664120115664
928,1950,estimates,female,5yearly,50,18.497389286556
928,1950,estimates,male,5yearly,50,15.6529389092883
928,1950,estimates,female,5yearly,55,15.6079500635672
928,1950,estimates,male,5yearly,55,13.1039732429744
928,1950,estimates,female,5yearly,60,12.954795660097
928,1950,estimates,male,5yearly,60,10.6755187251632
928,1950,estimates,female,5yearly,65,10.5564932573093
928,1950,estimates,male,5yearly,65,8.52878017264545
928,1950,estimates,female,5yearly,70,8.45226434079707
928,1950,estimates,male,5yearly,70,6.76144796881355
928,1950,estimates,female,5yearly,75,6.69105784925884
928,1950,estimates,male,5yearly,75,5.32291068484414
928,1950,estimates,female,5yearly,80,5.26726944099898
928,1950,estimates,male,5yearly,80,4.18887839261073
928,1950,estimates,female,5yearly,85,4.14604120659424
928,1950,estimates,male,5yearly,85,3.31700608657651
928,1950,estimates,female,5yearly,90,3.28482677263902
928,1950,estimates,male,5yearly,90,2.66184858049856
928,1950,estimates,female,5yearly,95,2.63819906312948
928,1950,estimates,male,5yearly,95,2.17928537476085
928,1950,estimates,female,5yearly,100plus,2.16222641564487
928,1950,estimates,male,5yearly,100plus,1.82974612389516
928,1955,estimates,female,5yearly,0,45.161819589643
928,1955,estimates,male,5yearly,0,41.6738776238921
928,1955,estimates,female,5yearly,1,49.8815122193993
928,1955,estimates,male,5yearly,1,47.0797110519774
928,1955,estimates,female,5yearly,5,50.1091147580571
928,1955,estimates,male,5yearly,5,47.3193688756255
928,1955,estimates,female,5yearly,10,46.5919710966084
928,1955,estimates,male,5yearly,10,43.8740263947344
928,1955,estimates,female,5yearly,15,42.447184311115
928,1955,estimates,male,5yearly,15,39.7761321932798
928,1955,estimates,female,5yearly,20,38.6881113039859
928,1955,estimates,male,5yearly,20,36.0054361951407
928,1955,estimates,female,5yearly,25,35.2841063035485
928,1955,estimates,male,5yearly,25,32.5555266366477
928,1955,estimates,female,5yearly,30,31.9891613748024
928,1955,estimates,male,5yearly,30,29.2015469201004
928,1955,estimates,female,5yearly,35,28.6880141121399
928,1955,estimates,male,5yearly,35,25.8552804012531
928,1955,estimates,female,5yearly,40,25.4211769346321
928,1955,estimates,male,5yearly,40,22.6167645115493
928,1955,estimates,female,5yearly,45,22.1811281980273
928,1955,estimates,male,5yearly,45,19.539170841338
928,1955,estimates,female,5yearly,50,18.9988701113109
928,1955,estimates,male,5yearly,50,16.6526504427688
928,1955,estimates,female,5yearly,55,16.0008109550397
928,1955,estimates,male,5yearly,55,14.0366436244318
928,1955,estimates,female,5yearly,60,13.2742255767881
928,1955,estimates,male,5yearly,60,11.621156599564
928,1955,estimates,female,5yearly,65,10.8037986419369
928,1955,estimates,male,5yearly,65,9.38346258971894
928,1955,estimates,female,5yearly,70,8.6060915418638
928,1955,estimates,male,5yearly,70,7.47645753460413
928,1955,estimates,female,5yearly,75,6.76477378642193
928,1955,estimates,male,5yearly,75,5.90955432521965
928,1955,estimates,female,5yearly,80,5.28188124524041
928,1955,estimates,male,5yearly,80,4.65826184388335
928,1955,estimates,female,5yearly,85,4.12146603258934
928,1955,estimates,male,5yearly,85,3.68375004837084
928,1955,estimates,female,5yearly,90,3.23798911963913
928,1955,estimates,male,5yearly,90,2.94229399157583
928,1955,estimates,female,5yearly,95,2.5819969412545
928,1955,estimates,male,5yearly,95,2.38976982942214
928,1955,estimates,female,5yearly,100plus,2.10541276646012
928,1955,estimates,male,5yearly,100plus,1.98528502769053
928,1960,estimates,female,5yearly,0,47.531299283166
928,1960,estimates,male,5yearly,0,43.8627624754992
928,1960,estimates,female,5yearly,1,51.9659982551806
928,1960,estimates,male,5yearly,1,48.9660560288883
928,1960,estimates,female,5yearly,5,51.6689869716211
928,1960,estimates,male,5yearly,5,48.6559817338526
928,1960,estimates,female,5yearly,10,47.9434015554637
928,1960,estimates,male,5yearly,10,45.0013593966098
928,1960,estimates,female,5yearly,15,43.7120444065836
928,1960,estimates,male,5yearly,15,40.8117287484916
928,1960,estimates,female,5yearly,20,39.8714440846044
928,1960,estimates,male,5yearly,20,36.9533400663512
928,1960,estimates,female,5yearly,25,36.3872588646308
928,1960,estimates,male,5yearly,25,33.4252373312017
928,1960,estimates,female,5yearly,30,33.0169361306892
928,1960,estimates,male,5yearly,30,29.9887575617477
928,1960,estimates,female,5yearly,35,29.6655540669815
928,1960,estimates,male,5yearly,35,26.5365950592057
928,1960,estimates,female,5yearly,40,26.3305693756604
928,1960,estimates,male,5yearly,40,23.2012401517964
928,1960,estimates,female,5yearly,45,22.9678530504393
928,1960,estimates,male,5yearly,45,20.0511501472496
928,1960,estimates,female,5yearly,50,19.663416056368
