region,year,variant,gender,freq,age1yearinterval,lifeexpectancy
906,1950,estimates,female,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1950,estimates,male,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1950,estimates,female,5yearly,0,47.2052429193058
906,1950,estimates,male,5yearly,0,44.1618089917393
906,1950,estimates,female,5yearly,1,52.5844903402646
906,1950,estimates,male,5yearly,1,49.409972095987
906,1950,estimates,female,5yearly,5,53.0075786933885
906,1950,estimates,male,5yearly,5,49.7278475031952
906,1950,estimates,female,5yearly,10,49.7248427687851
906,1950,estimates,male,5yearly,10,46.6460563369761
906,1950,estimates,female,5yearly,15,45.7144188688897
906,1950,estimates,male,5yearly,15,42.8178657893595
906,1950,estimates,female,5yearly,20,41.6497990984377
906,1950,estimates,male,5yearly,20,38.9067531432982
906,1950,estimates,female,5yearly,25,37.7039320309084
906,1950,estimates,male,5yearly,25,35.0303723786918
906,1950,estimates,female,5yearly,30,33.8948060910325
906,1950,estimates,male,5yearly,30,31.1005592165025
906,1950,estimates,female,5yearly,35,30.1106921345884
906,1950,estimates,male,5yearly,35,27.1345532477881
906,1950,estimates,female,5yearly,40,26.4100741513584
906,1950,estimates,male,5yearly,40,23.2841762257048
906,1950,estimates,female,5yearly,45,22.9274409549451
906,1950,estimates,male,5yearly,45,19.7501520062752
906,1950,estimates,female,5yearly,50,19.4534734014384
906,1950,estimates,male,5yearly,50,16.5024232966196
906,1950,estimates,female,5yearly,55,15.854694402078
906,1950,estimates,male,5yearly,55,13.3923345998735
906,1950,estimates,female,5yearly,60,12.575356179109
906,1950,estimates,male,5yearly,60,10.6180856833388
906,1950,estimates,female,5yearly,65,9.94651796945365
906,1950,estimates,male,5yearly,65,8.32766499451932
906,1950,estimates,female,5yearly,70,7.73419299785783
906,1950,estimates,male,5yearly,70,6.41822437569468
906,1950,estimates,female,5yearly,75,5.9206775097857
906,1950,estimates,male,5yearly,75,4.90699905353204
906,1950,estimates,female,5yearly,80,4.50561846517153
906,1950,estimates,male,5yearly,80,3.75350255733367
906,1950,estimates,female,5yearly,85,3.44065272025756
906,1950,estimates,male,5yearly,85,2.90201488438819
906,1950,estimates,female,5yearly,90,2.66584511621418
906,1950,estimates,male,5yearly,90,2.29209485310158
906,1950,estimates,female,5yearly,95,2.11874069551032
906,1950,estimates,male,5yearly,95,1.86622197351221
906,1950,estimates,female,5yearly,100plus,1.74189800862051
906,1950,estimates,male,5yearly,100plus,1.57487825771126
906,1955,estimates,female,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1955,estimates,male,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1955,estimates,female,5yearly,0,48.4242029757412
906,1955,estimates,male,5yearly,0,45.044034175253
906,1955,estimates,female,5yearly,1,53.9053062107992
906,1955,estimates,male,5yearly,1,50.4572358093479
906,1955,estimates,female,5yearly,5,54.1324605471188
906,1955,estimates,male,5yearly,5,50.5356007164327
906,1955,estimates,female,5yearly,10,50.7937081401709
906,1955,estimates,male,5yearly,10,47.2185742511485
906,1955,estimates,female,5yearly,15,46.6476448267161
906,1955,estimates,male,5yearly,15,43.181449591061
906,1955,estimates,female,5yearly,20,42.4616455264927
906,1955,estimates,male,5yearly,20,39.1565544112214
906,1955,estimates,female,5yearly,25,38.3808981133371
906,1955,estimates,male,5yearly,25,35.1775119383489
906,1955,estimates,female,5yearly,30,34.4455340033285
906,1955,estimates,male,5yearly,30,31.1523481286315
906,1955,estimates,female,5yearly,35,30.6006908866109
906,1955,estimates,male,5yearly,35,27.1139058810163
906,1955,estimates,female,5yearly,40,26.8231664239961
