region,year,variant,gender,freq,age1yearinterval,lifeexpectancy
941,1950,estimates,female,5yearly,"Region, subregion, country or area *",Least developed countries
941,1950,estimates,male,5yearly,"Region, subregion, country or area *",Least developed countries
941,1950,estimates,female,5yearly,0,37.3829787290048
941,1950,estimates,male,5yearly,0,34.9686396503257
941,1950,estimates,female,5yearly,1,44.9093461145382
941,1950,estimates,male,5yearly,1,43.5782696070583
941,1950,estimates,female,5yearly,5,48.6666722712515
941,1950,estimates,male,5yearly,5,47.1499659171394
941,1950,estimates,female,5yearly,10,46.4510194517506
941,1950,estimates,male,5yearly,10,44.8171473864441
941,1950,estimates,female,5yearly,15,42.6585787386969
941,1950,estimates,male,5yearly,15,40.9045281291506
941,1950,estimates,female,5yearly,20,39.0596046721944
941,1950,estimates,male,5yearly,20,37.2542306508509
941,1950,estimates,female,5yearly,25,35.6512476052542
941,1950,estimates,male,5yearly,25,33.9226991030274
941,1950,estimates,female,5yearly,30,32.3076163485549
941,1950,estimates,male,5yearly,30,30.6305423967922
941,1950,estimates,female,5yearly,35,28.9918118780138
941,1950,estimates,male,5yearly,35,27.2800160022335
941,1950,estimates,female,5yearly,40,25.6799533931155
941,1950,estimates,male,5yearly,40,23.9721533971466
941,1950,estimates,female,5yearly,45,22.3095424949019
941,1950,estimates,male,5yearly,45,20.7394016429575
941,1950,estimates,female,5yearly,50,18.8992806868453
941,1950,estimates,male,5yearly,50,17.5873128015192
941,1950,estimates,female,5yearly,55,15.5423754830564
941,1950,estimates,male,5yearly,55,14.5228641022366
941,1950,estimates,female,5yearly,60,12.416229538191
941,1950,estimates,male,5yearly,60,11.6468882205884
941,1950,estimates,female,5yearly,65,9.69385274622465
941,1950,estimates,male,5yearly,65,9.10764722546207
941,1950,estimates,female,5yearly,70,7.40558086531486
941,1950,estimates,male,5yearly,70,6.93381249606621
941,1950,estimates,female,5yearly,75,5.56728532805353
941,1950,estimates,male,5yearly,75,5.19204699299767
941,1950,estimates,female,5yearly,80,4.16118649995744
941,1950,estimates,male,5yearly,80,3.87514065303038
941,1950,estimates,female,5yearly,85,3.13022660035743
941,1950,estimates,male,5yearly,85,2.92090468599435
941,1950,estimates,female,5yearly,90,2.40341502385322
941,1950,estimates,male,5yearly,90,2.25577693681498
941,1950,estimates,female,5yearly,95,1.90812731443491
941,1950,estimates,male,5yearly,95,1.80719724579585
941,1950,estimates,female,5yearly,100plus,1.57971934795961
941,1950,estimates,male,5yearly,100plus,1.51244732611036
941,1955,estimates,female,5yearly,"Region, subregion, country or area *",Least developed countries
941,1955,estimates,male,5yearly,"Region, subregion, country or area *",Least developed countries
941,1955,estimates,female,5yearly,0,39.8911057335531
941,1955,estimates,male,5yearly,0,37.4938801684303
941,1955,estimates,female,5yearly,1,46.9784719026907
941,1955,estimates,male,5yearly,1,45.5999173021244
941,1955,estimates,female,5yearly,5,50.1902624563457
941,1955,estimates,male,5yearly,5,48.6166085234071
941,1955,estimates,female,5yearly,10,47.7641287235147
941,1955,estimates,male,5yearly,10,46.1211563117715
941,1955,estimates,female,5yearly,15,43.9119014551313
941,1955,estimates,male,5yearly,15,42.1635325084373
941,1955,estimates,female,5yearly,20,40.2354703832301
941,1955,estimates,male,5yearly,20,38.448821796685
941,1955,estimates,female,5yearly,25,36.7382054065747
941,1955,estimates,male,5yearly,25,35.0289225443466
941,1955,estimates,female,5yearly,30,33.2973660735937
941,1955,estimates,male,5yearly,30,31.6393256262561
941,1955,estimates,female,5yearly,35,29.8787214249237
941,1955,estimates,male,5yearly,35,28.1941467768584
941,1955,estimates,female,5yearly,40,26.46594320438
941,1955,estimates,male,5yearly,40,24.7898627548905
941,1955,estimates,female,5yearly,45,23.0061610020325
941,1955,estimates,male,5yearly,45,21.4630124463172
941,1955,estimates,female,5yearly,50,19.5209439738064
941,1955,estimates,male,5yearly,50,18.2166366688608
941,1955,estimates,female,5yearly,55,16.1003706342681
941,1955,estimates,male,5yearly,55,15.062150403888
941,1955,estimates,female,5yearly,60,12.909581246362
941,1955,estimates,male,5yearly,60,12.0997194131293
941,1955,estimates,female,5yearly,65,10.1230061919758
941,1955,estimates,male,5yearly,65,9.47760245089625
941,1955,estimates,female,5yearly,70,7.76644835485288
941,1955,estimates,male,5yearly,70,7.22952393324352
941,1955,estimates,female,5yearly,75,5.85474858717677
941,1955,estimates,male,5yearly,75,5.41572721943918
941,1955,estimates,female,5yearly,80,4.38076492204842
941,1955,estimates,male,5yearly,80,4.03667634233508
941,1955,estimates,female,5yearly,85,3.29128229420239
941,1955,estimates,male,5yearly,85,3.03254661371873
941,1955,estimates,female,5yearly,90,2.51729872935109
941,1955,estimates,male,5yearly,90,2.32999051659389
941,1955,estimates,female,5yearly,95,1.98621662304466
941,1955,estimates,male,5yearly,95,1.85496923461972
941,1955,estimates,female,5yearly,100plus,1.63198990779948
941,1955,estimates,male,5yearly,100plus,1.54244157239901
941,1960,estimates,female,5yearly,"Region, subregion, country or area *",Least developed countries
941,1960,estimates,male,5yearly,"Region, subregion, country or area *",Least developed countries
941,1960,estimates,female,5yearly,0,42.1507479649858
941,1960,estimates,male,5yearly,0,39.7415969724608
941,1960,estimates,female,5yearly,1,48.8375334417881
941,1960,estimates,male,5yearly,1,47.3991680885016
941,1960,estimates,female,5yearly,5,51.5869466030637
941,1960,estimates,male,5yearly,5,49.9541039827251
941,1960,estimates,female,5yearly,10,48.9766404466553
941,1960,estimates,male,5yearly,10,47.2844884789804
941,1960,estimates,female,5yearly,15,45.0599965994178
941,1960,estimates,male,5yearly,15,43.2811699174313
941,1960,estimates,female,5yearly,20,41.3077957897503
941,1960,estimates,male,5yearly,20,39.5054457117532
941,1960,estimates,female,5yearly,25,37.7299888885941
941,1960,estimates,male,5yearly,25,36.0132794151116
941,1960,estimates,female,5yearly,30,34.2015971214776
941,1960,estimates,male,5yearly,30,32.5374955735001
941,1960,estimates,female,5yearly,35,30.6884679023969
941,1960,estimates,male,5yearly,35,29.0051474809564
941,1960,estimates,female,5yearly,40,27.1830948292533
941,1960,estimates,male,5yearly,40,25.5150581424273
941,1960,estimates,female,5yearly,45,23.6415556869087
941,1960,estimates,male,5yearly,45,22.1027876371834
941,1960,estimates,female,5yearly,50,20.0839463411218
941,1960,estimates,male,5yearly,50,18.7765478551752
941,1960,estimates,female,5yearly,55,16.6013996808203
941,1960,estimates,male,5yearly,55,15.5467827586082
941,1960,estimates,female,5yearly,60,13.3515448162476
941,1960,estimates,male,5yearly,60,12.5135641315196
941,1960,estimates,female,5yearly,65,10.4997706029345
941,1960,estimates,male,5yearly,65,9.82356309598329
941,1960,estimates,female,5yearly,70,8.08417566002986
941,1960,estimates,male,5yearly,70,7.51451803118558
941,1960,estimates,female,5yearly,75,6.112334198175
941,1960,estimates,male,5yearly,75,5.640721282812
941,1960,estimates,female,5yearly,80,4.58116569768418
941,1960,estimates,male,5yearly,80,4.20678819085618
941,1960,estimates,female,5yearly,85,3.44102295436446
941,1960,estimates,male,5yearly,85,3.15593634320602
941,1960,estimates,female,5yearly,90,2.62512154457699
941,1960,estimates,male,5yearly,90,2.41623179649956
