region,year,variant,gender,freq,age1yearinterval,lifeexpectancy
934,1950,estimates,female,5yearly,"Region, subregion, country or area *","Less developed regions, excluding least developed countries"
934,1950,estimates,male,5yearly,"Region, subregion, country or area *","Less developed regions, excluding least developed countries"
934,1950,estimates,female,5yearly,0,43.4738120929608
934,1950,estimates,male,5yearly,0,41.6433765101594
934,1950,estimates,female,5yearly,1,49.9884509922103
934,1950,estimates,male,5yearly,1,48.6331038070265
934,1950,estimates,female,5yearly,5,51.3303751104839
934,1950,estimates,male,5yearly,5,49.483869159207
934,1950,estimates,female,5yearly,10,48.3393910421047
934,1950,estimates,male,5yearly,10,46.4700343331498
934,1950,estimates,female,5yearly,15,44.4184065128356
934,1950,estimates,male,5yearly,15,42.5898073118848
934,1950,estimates,female,5yearly,20,40.5732010023749
934,1950,estimates,male,5yearly,20,38.7917431901666
934,1950,estimates,female,5yearly,25,36.8771161627615
934,1950,estimates,male,5yearly,25,35.1265284725342
934,1950,estimates,female,5yearly,30,33.2922292267068
934,1950,estimates,male,5yearly,30,31.4428777396764
934,1950,estimates,female,5yearly,35,29.7612679066368
934,1950,estimates,male,5yearly,35,27.729041578131
934,1950,estimates,female,5yearly,40,26.2868012826178
934,1950,estimates,male,5yearly,40,24.0869074532823
934,1950,estimates,female,5yearly,45,22.9209991917436
934,1950,estimates,male,5yearly,45,20.6416847587218
934,1950,estimates,female,5yearly,50,19.5696535216369
934,1950,estimates,male,5yearly,50,17.4107085727614
934,1950,estimates,female,5yearly,55,16.2074971782529
934,1950,estimates,male,5yearly,55,14.3409447190621
934,1950,estimates,female,5yearly,60,13.0925484242574
934,1950,estimates,male,5yearly,60,11.5684999038944
934,1950,estimates,female,5yearly,65,10.445837401275
934,1950,estimates,male,5yearly,65,9.20083233801773
934,1950,estimates,female,5yearly,70,8.19179795171165
934,1950,estimates,male,5yearly,70,7.19568055976369
934,1950,estimates,female,5yearly,75,6.33412261738875
934,1950,estimates,male,5yearly,75,5.56521886414795
934,1950,estimates,female,5yearly,80,4.86403889101418
934,1950,estimates,male,5yearly,80,4.2918972324383
934,1950,estimates,female,5yearly,85,3.73905044728822
934,1950,estimates,male,5yearly,85,3.32813255925372
934,1950,estimates,female,5yearly,90,2.90509160109669
934,1950,estimates,male,5yearly,90,2.61943850491245
934,1950,estimates,female,5yearly,95,2.30427646751282
934,1950,estimates,male,5yearly,95,2.1113166903543
934,1950,estimates,female,5yearly,100plus,1.88179306935752
934,1950,estimates,male,5yearly,100plus,1.75456253442835
934,1955,estimates,female,5yearly,"Region, subregion, country or area *","Less developed regions, excluding least developed countries"
934,1955,estimates,male,5yearly,"Region, subregion, country or area *","Less developed regions, excluding least developed countries"
934,1955,estimates,female,5yearly,0,45.9084616227075
934,1955,estimates,male,5yearly,0,43.8781043773355
934,1955,estimates,female,5yearly,1,52.149151303895
934,1955,estimates,male,5yearly,1,50.6299058078344
934,1955,estimates,female,5yearly,5,53.0699799235292
934,1955,estimates,male,5yearly,5,51.0786926253385
934,1955,estimates,female,5yearly,10,49.8367911419667
934,1955,estimates,male,5yearly,10,47.766205189988
934,1955,estimates,female,5yearly,15,45.7893884584066
934,1955,estimates,male,5yearly,15,43.7256934716961
934,1955,estimates,female,5yearly,20,41.801802783793
934,1955,estimates,male,5yearly,20,39.7888438784388
934,1955,estimates,female,5yearly,25,37.9485018890729
934,1955,estimates,male,5yearly,25,35.9732358619293
934,1955,estimates,female,5yearly,30,34.2087618510773
934,1955,estimates,male,5yearly,30,32.1446845688654
934,1955,estimates,female,5yearly,35,30.5557697239042
934,1955,estimates,male,5yearly,35,28.3056630188092
934,1955,estimates,female,5yearly,40,26.9728138128392
934,1955,estimates,male,5yearly,40,24.5528005275776
934,1955,estimates,female,5yearly,45,23.4233224429364
934,1955,estimates,male,5yearly,45,20.9606505043519
934,1955,estimates,female,5yearly,50,19.8990667903041
934,1955,estimates,male,5yearly,50,17.5661932440814
934,1955,estimates,female,5yearly,55,16.4619507676239
934,1955,estimates,male,5yearly,55,14.4339789695861
934,1955,estimates,female,5yearly,60,13.2814119114704
934,1955,estimates,male,5yearly,60,11.6456108982
934,1955,estimates,female,5yearly,65,10.5282232355864
934,1955,estimates,male,5yearly,65,9.22267160429425
934,1955,estimates,female,5yearly,70,8.17210613887518
934,1955,estimates,male,5yearly,70,7.16132631756474
934,1955,estimates,female,5yearly,75,6.24586020873446
934,1955,estimates,male,5yearly,75,5.50603661911849
934,1955,estimates,female,5yearly,80,4.73564057620934
934,1955,estimates,male,5yearly,80,4.22053555227327
934,1955,estimates,female,5yearly,85,3.59555978063737
934,1955,estimates,male,5yearly,85,3.25483747836646
934,1955,estimates,female,5yearly,90,2.76525033276431
934,1955,estimates,male,5yearly,90,2.55125870395675
934,1955,estimates,female,5yearly,95,2.17961585519706
934,1955,estimates,male,5yearly,95,2.0521452313796
934,1955,estimates,female,5yearly,100plus,1.7775012826285
934,1955,estimates,male,5yearly,100plus,1.70576861452029
