region,year,variant,gender,freq,age1yearinterval,lifeexpectancy
5501,1950,estimates,female,5yearly,0,36.5326019258281
5501,1950,estimates,male,5yearly,0,37.4722630542501
5501,1950,estimates,female,5yearly,1,43.9144190360993
5501,1950,estimates,male,5yearly,1,46.0160875677255
5501,1950,estimates,female,5yearly,5,46.2515181408802
5501,1950,estimates,male,5yearly,5,47.1552921130839
5501,1950,estimates,female,5yearly,10,43.559259702294
5501,1950,estimates,male,5yearly,10,44.2246583302276
5501,1950,estimates,female,5yearly,15,39.9168734193708
5501,1950,estimates,male,5yearly,15,40.4744033480811
5501,1950,estimates,female,5yearly,20,36.4566291945874
5501,1950,estimates,male,5yearly,20,36.9599432717944
5501,1950,estimates,female,5yearly,25,33.1816701356304
5501,1950,estimates,male,5yearly,25,33.6693319050699
5501,1950,estimates,female,5yearly,30,30.0171995858393
5501,1950,estimates,male,5yearly,30,30.3714377200518
5501,1950,estimates,female,5yearly,35,26.9473454983228
5501,1950,estimates,male,5yearly,35,27.0447234903344
5501,1950,estimates,female,5yearly,40,23.9496712928404
5501,1950,estimates,male,5yearly,40,23.7628095798342
5501,1950,estimates,female,5yearly,45,21.0045220322523
5501,1950,estimates,male,5yearly,45,20.5656989017803
5501,1950,estimates,female,5yearly,50,18.1156229959313
5501,1950,estimates,male,5yearly,50,17.5045739086699
5501,1950,estimates,female,5yearly,55,15.3183159844027
5501,1950,estimates,male,5yearly,55,14.6247968656124
5501,1950,estimates,female,5yearly,60,12.6939050073153
5501,1950,estimates,male,5yearly,60,11.9715180399675
5501,1950,estimates,female,5yearly,65,10.3396108824902
5501,1950,estimates,male,5yearly,65,9.60998145573267
5501,1950,estimates,female,5yearly,70,8.28645886975801
5501,1950,estimates,male,5yearly,70,7.5405300980029
5501,1950,estimates,female,5yearly,75,6.56993690926835
5501,1950,estimates,male,5yearly,75,5.82252982707341
5501,1950,estimates,female,5yearly,80,5.1830229708606
5501,1950,estimates,male,5yearly,80,4.47618155386816
5501,1950,estimates,female,5yearly,85,4.09061819648972
5501,1950,estimates,male,5yearly,85,3.45493254576481
5501,1950,estimates,female,5yearly,90,3.25071102384015
5501,1950,estimates,male,5yearly,90,2.70345909648022
5501,1950,estimates,female,5yearly,95,2.6189579525076
5501,1950,estimates,male,5yearly,95,2.16512197117532
5501,1950,estimates,female,5yearly,100plus,2.15276797117564
5501,1950,estimates,male,5yearly,100plus,1.78800654922774
5501,1955,estimates,female,5yearly,0,39.6955415452279
5501,1955,estimates,male,5yearly,0,40.7875404418143
5501,1955,estimates,female,5yearly,1,46.7146787422629
5501,1955,estimates,male,5yearly,1,48.9224336083209
5501,1955,estimates,female,5yearly,5,48.5928558588451
5501,1955,estimates,male,5yearly,5,49.7118618345232
5501,1955,estimates,female,5yearly,10,45.723331971089
5501,1955,estimates,male,5yearly,10,46.5424863005203
5501,1955,estimates,female,5yearly,15,41.9421193722341
