region,year,variant,gender,freq,age1yearinterval,lifeexpectancy
1501,1950,estimates,female,5yearly,"Region, subregion, country or area *",Lower-middle-income countries
1501,1950,estimates,male,5yearly,"Region, subregion, country or area *",Lower-middle-income countries
1501,1950,estimates,female,5yearly,0,40.2216611322204
1501,1950,estimates,male,5yearly,0,39.2990934442738
1501,1950,estimates,female,5yearly,1,47.5706003287941
1501,1950,estimates,male,5yearly,1,47.6335375771341
1501,1950,estimates,female,5yearly,5,50.0088827765929
1501,1950,estimates,male,5yearly,5,49.1611640588963
1501,1950,estimates,female,5yearly,10,47.2488496043937
1501,1950,estimates,male,5yearly,10,46.2327464070919
1501,1950,estimates,female,5yearly,15,43.4135750572051
1501,1950,estimates,male,5yearly,15,42.335577521949
1501,1950,estimates,female,5yearly,20,39.7687465476583
1501,1950,estimates,male,5yearly,20,38.6667400974878
1501,1950,estimates,female,5yearly,25,36.2928383548346
1501,1950,estimates,male,5yearly,25,35.2114480378747
1501,1950,estimates,female,5yearly,30,32.8968543849488
1501,1950,estimates,male,5yearly,30,31.7638930647033
1501,1950,estimates,female,5yearly,35,29.6050485029182
1501,1950,estimates,male,5yearly,35,28.3156456421094
1501,1950,estimates,female,5yearly,40,26.3383842529447
1501,1950,estimates,male,5yearly,40,24.9024224934547
1501,1950,estimates,female,5yearly,45,23.0629212709774
1501,1950,estimates,male,5yearly,45,21.5550275451718
1501,1950,estimates,female,5yearly,50,19.8154822274359
1501,1950,estimates,male,5yearly,50,18.3377801449185
1501,1950,estimates,female,5yearly,55,16.669233557514
1501,1950,estimates,male,5yearly,55,15.298210263355
1501,1950,estimates,female,5yearly,60,13.7052502345567
1501,1950,estimates,male,5yearly,60,12.4774508211719
1501,1950,estimates,female,5yearly,65,11.03599126432
1501,1950,estimates,male,5yearly,65,9.96133689773337
1501,1950,estimates,female,5yearly,70,8.70592065827153
1501,1950,estimates,male,5yearly,70,7.77168196777723
1501,1950,estimates,female,5yearly,75,6.76219177362927
1501,1950,estimates,male,5yearly,75,5.96321482694515
1501,1950,estimates,female,5yearly,80,5.20908816767774
1501,1950,estimates,male,5yearly,80,4.54877070133342
1501,1950,estimates,female,5yearly,85,4.00842197127858
1501,1950,estimates,male,5yearly,85,3.48095746347317
1501,1950,estimates,female,5yearly,90,3.10917715432966
1501,1950,estimates,male,5yearly,90,2.70113712532434
1501,1950,estimates,female,5yearly,95,2.45484853333071
1501,1950,estimates,male,5yearly,95,2.14811515504542
1501,1950,estimates,female,5yearly,100plus,1.99043635398649
1501,1950,estimates,male,5yearly,100plus,1.76541497183396
1501,1955,estimates,female,5yearly,"Region, subregion, country or area *",Lower-middle-income countries
1501,1955,estimates,male,5yearly,"Region, subregion, country or area *",Lower-middle-income countries
1501,1955,estimates,female,5yearly,0,43.5844648072122
1501,1955,estimates,male,5yearly,0,42.7126119039929
1501,1955,estimates,female,5yearly,1,50.4256783139487
1501,1955,estimates,male,5yearly,1,50.4990040011652
1501,1955,estimates,female,5yearly,5,52.2275356879353
1501,1955,estimates,male,5yearly,5,51.500481279688
1501,1955,estimates,female,5yearly,10,49.20713511642
1501,1955,estimates,male,5yearly,10,48.2728389150384
1501,1955,estimates,female,5yearly,15,45.2791642677147
1501,1955,estimates,male,5yearly,15,44.2690193033772
1501,1955,estimates,female,5yearly,20,41.4755772306728
1501,1955,estimates,male,5yearly,20,40.4508923862386
1501,1955,estimates,female,5yearly,25,37.8248784018104
1501,1955,estimates,male,5yearly,25,36.8128286694413
1501,1955,estimates,female,5yearly,30,34.2572311441449
1501,1955,estimates,male,5yearly,30,33.1734658057603
1501,1955,estimates,female,5yearly,35,30.7590654463986
1501,1955,estimates,male,5yearly,35,29.5250524905636
1501,1955,estimates,female,5yearly,40,27.3613437232973
1501,1955,estimates,male,5yearly,40,25.9601693400802
1501,1955,estimates,female,5yearly,45,23.9827214534772
1501,1955,estimates,male,5yearly,45,22.4844844186771
1501,1955,estimates,female,5yearly,50,20.6288674739493
1501,1955,estimates,male,5yearly,50,19.1371829334954
1501,1955,estimates,female,5yearly,55,17.3419199276591
1501,1955,estimates,male,5yearly,55,15.9571270747523
1501,1955,estimates,female,5yearly,60,14.2463552309365
1501,1955,estimates,male,5yearly,60,13.0112293187166
1501,1955,estimates,female,5yearly,65,11.4726130942252
1501,1955,estimates,male,5yearly,65,10.3776351759927
1501,1955,estimates,female,5yearly,70,9.06489098690917
1501,1955,estimates,male,5yearly,70,8.09525450610987
1501,1955,estimates,female,5yearly,75,7.05209756368449
1501,1955,estimates,male,5yearly,75,6.20742226963285
1501,1955,estimates,female,5yearly,80,5.43540362637283
1501,1955,estimates,male,5yearly,80,4.72514579156725
1501,1955,estimates,female,5yearly,85,4.17928065017543
1501,1955,estimates,male,5yearly,85,3.60290958579363
1501,1955,estimates,female,5yearly,90,3.23418438935352
1501,1955,estimates,male,5yearly,90,2.78203582126754
1501,1955,estimates,female,5yearly,95,2.54379579259116
1501,1955,estimates,male,5yearly,95,2.19977404896926
1501,1955,estimates,female,5yearly,100plus,2.05226068226915
1501,1955,estimates,male,5yearly,100plus,1.79728641967017
1501,1960,estimates,female,5yearly,"Region, subregion, country or area *",Lower-middle-income countries
1501,1960,estimates,male,5yearly,"Region, subregion, country or area *",Lower-middle-income countries
1501,1960,estimates,female,5yearly,0,46.6257166181318
1501,1960,estimates,male,5yearly,0,45.6945830279585
1501,1960,estimates,female,5yearly,1,53.1086720416859
1501,1960,estimates,male,5yearly,1,53.0731360333758
1501,1960,estimates,female,5yearly,5,54.4227225815043
1501,1960,estimates,male,5yearly,5,53.6564288676623
1501,1960,estimates,female,5yearly,10,51.215138646369
1501,1960,estimates,male,5yearly,10,50.2408357073207
1501,1960,estimates,female,5yearly,15,47.1683142150406
1501,1960,estimates,male,5yearly,15,46.1175186433687
1501,1960,estimates,female,5yearly,20,43.1965938074535
1501,1960,estimates,male,5yearly,20,42.1461752429195
1501,1960,estimates,female,5yearly,25,39.3384823006555
1501,1960,estimates,male,5yearly,25,38.3023981500118
1501,1960,estimates,female,5yearly,30,35.5834073408539
1501,1960,estimates,male,5yearly,30,34.4548546961464
1501,1960,estimates,female,5yearly,35,31.9216914069145
1501,1960,estimates,male,5yearly,35,30.615334630485
1501,1960,estimates,female,5yearly,40,28.3246657578711
1501,1960,estimates,male,5yearly,40,26.856056306179
1501,1960,estimates,female,5yearly,45,24.8134913995759
1501,1960,estimates,male,5yearly,45,23.2394583406277
1501,1960,estimates,female,5yearly,50,21.3528495477692
1501,1960,estimates,male,5yearly,50,19.7871260411002
1501,1960,estimates,female,5yearly,55,17.9496342659299
1501,1960,estimates,male,5yearly,55,16.5028566128404
1501,1960,estimates,female,5yearly,60,14.7142460909338
1501,1960,estimates,male,5yearly,60,13.4447940585396
1501,1960,estimates,female,5yearly,65,11.8323127970058
1501,1960,estimates,male,5yearly,65,10.719309882118
1501,1960,estimates,female,5yearly,70,9.35120905463029
1501,1960,estimates,male,5yearly,70,8.36695945924175
1501,1960,estimates,female,5yearly,75,7.27012334023548
1501,1960,estimates,male,5yearly,75,6.41460896603899
1501,1960,estimates,female,5yearly,80,5.59409652045767
1501,1960,estimates,male,5yearly,80,4.87638684028566
1501,1960,estimates,female,5yearly,85,4.28949141892437
1501,1960,estimates,male,5yearly,85,3.70863667525848
1501,1960,estimates,female,5yearly,90,3.30715748455364
1501,1960,estimates,male,5yearly,90,2.85297770150001
1501,1960,estimates,female,5yearly,95,2.58984342040145
1501,1960,estimates,male,5yearly,95,2.24563592523866
1501,1960,estimates,female,5yearly,100plus,2.07991947940523
1501,1960,estimates,male,5yearly,100plus,1.82597843984869
1501,1965,estimates,female,5yearly,"Region, subregion, country or area *",Lower-middle-income countries
1501,1965,estimates,male,5yearly,"Region, subregion, country or area *",Lower-middle-income countries
1501,1965,estimates,female,5yearly,0,49.7420279577949
1501,1965,estimates,male,5yearly,0,48.5395661484554
1501,1965,estimates,female,5yearly,1,55.9362816258053
1501,1965,estimates,male,5yearly,1,55.5413327999303
1501,1965,estimates,female,5yearly,5,56.8592229689255
1501,1965,estimates,male,5yearly,5,55.7636065839562
1501,1965,estimates,female,5yearly,10,53.4582733012684
1501,1965,estimates,male,5yearly,10,52.1729469941219
1501,1965,estimates,female,5yearly,15,49.2653540098428
1501,1965,estimates,male,5yearly,15,47.9145312809115
1501,1965,estimates,female,5yearly,20,45.144737109009
1501,1965,estimates,male,5yearly,20,43.7658873889661
1501,1965,estimates,female,5yearly,25,41.1595117599485
1501,1965,estimates,male,5yearly,25,39.7357633585917
1501,1965,estimates,female,5yearly,30,37.2463921364658
1501,1965,estimates,male,5yearly,30,35.7069474528672
1501,1965,estimates,female,5yearly,35,33.4001074000756
1501,1965,estimates,male,5yearly,35,31.6912965637687
1501,1965,estimates,female,5yearly,40,29.600867882186
1501,1965,estimates,male,5yearly,40,27.759665408763
1501,1965,estimates,female,5yearly,45,25.8373810561782
1501,1965,estimates,male,5yearly,45,23.9693169468389
1501,1965,estimates,female,5yearly,50,22.1881405260945
1501,1965,estimates,male,5yearly,50,20.3836208697553
1501,1965,estimates,female,5yearly,55,18.6448968772783
1501,1965,estimates,male,5yearly,55,16.996863173807
1501,1965,estimates,female,5yearly,60,15.2998413369167
1501,1965,estimates,male,5yearly,60,13.8545647610943
1501,1965,estimates,female,5yearly,65,12.3147374399371
1501,1965,estimates,male,5yearly,65,11.0542195377764
1501,1965,estimates,female,5yearly,70,9.74765047356569
1501,1965,estimates,male,5yearly,70,8.63745721560976
1501,1965,estimates,female,5yearly,75,7.58999484475915
1501,1965,estimates,male,5yearly,75,6.62684805692621
1501,1965,estimates,female,5yearly,80,5.84310985804125
1501,1965,estimates,male,5yearly,80,5.03636183391867
1501,1965,estimates,female,5yearly,85,4.47651508197416
1501,1965,estimates,male,5yearly,85,3.82454928636381
1501,1965,estimates,female,5yearly,90,3.44290371091451
1501,1965,estimates,male,5yearly,90,2.93393377480768
1501,1965,estimates,female,5yearly,95,2.68537535406143
1501,1965,estimates,male,5yearly,95,2.30038198752552
1501,1965,estimates,female,5yearly,100plus,2.14539826506538
1501,1965,estimates,male,5yearly,100plus,1.86202233213325
1501,1970,estimates,female,5yearly,"Region, subregion, country or area *",Lower-middle-income countries
1501,1970,estimates,male,5yearly,"Region, subregion, country or area *",Lower-middle-income countries
1501,1970,estimates,female,5yearly,0,52.1795171754163
1501,1970,estimates,male,5yearly,0,50.6197527598842
1501,1970,estimates,female,5yearly,1,58.2584833729511
1501,1970,estimates,male,5yearly,1,57.257760974713
1501,1970,estimates,female,5yearly,5,58.7753118385216
1501,1970,estimates,male,5yearly,5,57.1496625327848
1501,1970,estimates,female,5yearly,10,55.291380209796
1501,1970,estimates,male,5yearly,10,53.5203045878573
1501,1970,estimates,female,5yearly,15,51.0027626703254
1501,1970,estimates,male,5yearly,15,49.1904704410624
1501,1970,estimates,female,5yearly,20,46.7930466907985
1501,1970,estimates,male,5yearly,20,44.9211007772607
1501,1970,estimates,female,5yearly,25,42.7265403547366
1501,1970,estimates,male,5yearly,25,40.758263333526
1501,1970,estimates,female,5yearly,30,38.7033690561982
1501,1970,estimates,male,5yearly,30,36.6123419700872
1501,1970,estimates,female,5yearly,35,34.6801032401732
1501,1970,estimates,male,5yearly,35,32.4796915720759
1501,1970,estimates,female,5yearly,40,30.6724204880175
1501,1970,estimates,male,5yearly,40,28.4274447099818
1501,1970,estimates,female,5yearly,45,26.699690538232
1501,1970,estimates,male,5yearly,45,24.5146718930284
1501,1970,estimates,female,5yearly,50,22.8215405959912
1501,1970,estimates,male,5yearly,50,20.7944510210074
1501,1970,estimates,female,5yearly,55,19.1323790533414
1501,1970,estimates,male,5yearly,55,17.3066369104238
1501,1970,estimates,female,5yearly,60,15.6877348938031
1501,1970,estimates,male,5yearly,60,14.1021100867998
1501,1970,estimates,female,5yearly,65,12.5995672128743
1501,1970,estimates,male,5yearly,65,11.2542483677264
1501,1970,estimates,female,5yearly,70,9.92611316783879
1501,1970,estimates,male,5yearly,70,8.79210833779847
1501,1970,estimates,female,5yearly,75,7.68301192527457
1501,1970,estimates,male,5yearly,75,6.74078561183433
1501,1970,estimates,female,5yearly,80,5.87069462838373
1501,1970,estimates,male,5yearly,80,5.11578803721549
1501,1970,estimates,female,5yearly,85,4.45971732874689
1501,1970,estimates,male,5yearly,85,3.87674321683865
1501,1970,estimates,female,5yearly,90,3.40077876493796
1501,1970,estimates,male,5yearly,90,2.96614676767068
1501,1970,estimates,female,5yearly,95,2.63286529290757
1501,1970,estimates,male,5yearly,95,2.31894781213864
1501,1970,estimates,female,5yearly,100plus,2.09258194461988
1501,1970,estimates,male,5yearly,100plus,1.87188986562573
1501,1975,estimates,female,5yearly,"Region, subregion, country or area *",Lower-middle-income countries
1501,1975,estimates,male,5yearly,"Region, subregion, country or area *",Lower-middle-income countries
1501,1975,estimates,female,5yearly,0,55.1217086344024
1501,1975,estimates,male,5yearly,0,52.9748567801991
1501,1975,estimates,female,5yearly,1,60.6058945252701
1501,1975,estimates,male,5yearly,1,59.028522541878
1501,1975,estimates,female,5yearly,5,60.6829581239021
1501,1975,estimates,male,5yearly,5,58.4312306921868
1501,1975,estimates,female,5yearly,10,56.9278457511726
1501,1975,estimates,male,5yearly,10,54.5642848686204
1501,1975,estimates,female,5yearly,15,52.535159681777
1501,1975,estimates,male,5yearly,15,50.1650381531919
1501,1975,estimates,female,5yearly,20,48.2747295607397
1501,1975,estimates,male,5yearly,20,45.8698809704838
1501,1975,estimates,female,5yearly,25,44.1469345408379
1501,1975,estimates,male,5yearly,25,41.662777702844
1501,1975,estimates,female,5yearly,30,40.023680422306
1501,1975,estimates,male,5yearly,30,37.4589435221771
1501,1975,estimates,female,5yearly,35,35.8807997616496
1501,1975,estimates,male,5yearly,35,33.2675084466298
1501,1975,estimates,female,5yearly,40,31.734401662097
1501,1975,estimates,male,5yearly,40,29.1382657401478
1501,1975,estimates,female,5yearly,45,27.6225655064017
1501,1975,estimates,male,5yearly,45,25.1319355403419
1501,1975,estimates,female,5yearly,50,23.6136233694919
1501,1975,estimates,male,5yearly,50,21.3125534531606
1501,1975,estimates,female,5yearly,55,19.7721138333847
1501,1975,estimates,male,5yearly,55,17.727002621091
1501,1975,estimates,female,5yearly,60,16.2281692363952
1501,1975,estimates,male,5yearly,60,14.4566129906089
1501,1975,estimates,female,5yearly,65,13.0529633692532
1501,1975,estimates,male,5yearly,65,11.5639436378496
1501,1975,estimates,female,5yearly,70,10.2788548590074
1501,1975,estimates,male,5yearly,70,9.04613177858781
1501,1975,estimates,female,5yearly,75,7.94724170649108
1501,1975,estimates,male,5yearly,75,6.93824721144026
1501,1975,estimates,female,5yearly,80,6.05762656016746
1501,1975,estimates,male,5yearly,80,5.26275066986669
1501,1975,estimates,female,5yearly,85,4.58384404386466
1501,1975,estimates,male,5yearly,85,3.98146346330292
1501,1975,estimates,female,5yearly,90,3.47758680675694
1501,1975,estimates,male,5yearly,90,3.03774155413062
1501,1975,estimates,female,5yearly,95,2.67666402011214
