variant,country,year,totalpopulationannualdoubletime
Estimates,188,1950,25.282
Estimates,188,1951,24.276
Estimates,188,1952,22.714
Estimates,188,1953,21.704
Estimates,188,1954,21.039
Estimates,188,1955,20.585
Estimates,188,1956,20.251
Estimates,188,1957,19.978
Estimates,188,1958,19.728
Estimates,188,1959,19.497
Estimates,188,1960,19.319
Estimates,188,1961,19.25
Estimates,188,1962,19.358
Estimates,188,1963,19.698
Estimates,188,1964,20.264
Estimates,188,1965,20.949
Estimates,188,1966,21.656
Estimates,188,1967,22.434
Estimates,188,1968,23.363
Estimates,188,1969,24.428
Estimates,188,1970,25.604
Estimates,188,1971,26.794
Estimates,188,1972,27.713
Estimates,188,1973,28.081
Estimates,188,1974,27.901
Estimates,188,1975,27.462
Estimates,188,1976,27.044
Estimates,188,1977,26.699
Estimates,188,1978,26.41
Estimates,188,1979,26.196
Estimates,188,1980,26.001
Estimates,188,1981,25.808
Estimates,188,1982,25.739
Estimates,188,1983,25.902
Estimates,188,1984,26.278
Estimates,188,1985,26.798
Estimates,188,1986,27.345
Estimates,188,1987,27.733
Estimates,188,1988,27.822
Estimates,188,1989,27.643
Estimates,188,1990,27.395
Estimates,188,1991,27.268
Estimates,188,1992,27.312
Estimates,188,1993,27.531
Estimates,188,1994,27.945
Estimates,188,1995,28.453
Estimates,188,1996,29.018
Estimates,188,1997,29.909
Estimates,188,1998,31.443
Estimates,188,1999,33.726
Estimates,188,2000,36.721
Estimates,188,2001,40.192
Estimates,188,2002,43.584
Estimates,188,2003,46.177
Estimates,188,2004,47.622
Estimates,188,2005,48.365
Estimates,188,2006,49.108
Estimates,188,2007,50.172
Estimates,188,2008,51.68
Estimates,188,2009,53.733
Estimates,188,2010,56.132
Estimates,188,2011,58.565
Estimates,188,2012,60.887
Estimates,188,2013,63.054
Estimates,188,2014,65.024
Estimates,188,2015,66.902
Medium_variant,188,2015,66.902
Medium_variant,188,2016,68.858
Medium_variant,188,2017,71.025
Medium_variant,188,2018,73.509
Medium_variant,188,2019,76.37
Medium_variant,188,2020,79.535
Medium_variant,188,2021,82.892
Medium_variant,188,2022,86.429
Medium_variant,188,2023,90.176
Medium_variant,188,2024,94.135
Medium_variant,188,2025,98.357
Medium_variant,188,2026,102.905
Medium_variant,188,2027,107.784
Medium_variant,188,2028,112.983
Medium_variant,188,2029,118.533
Medium_variant,188,2030,124.496
Medium_variant,188,2031,130.953
Medium_variant,188,2032,137.957
Medium_variant,188,2033,145.539
Medium_variant,188,2034,153.778
Medium_variant,188,2035,162.812
Medium_variant,188,2036,172.798
Medium_variant,188,2037,183.891
Medium_variant,188,2038,196.289
Medium_variant,188,2039,210.265
Medium_variant,188,2040,226.131
Medium_variant,188,2041,244.361
Medium_variant,188,2042,265.762
Medium_variant,188,2043,291.487
Medium_variant,188,2044,322.994
Medium_variant,188,2045,362.073
Medium_variant,188,2046,411.289
Medium_variant,188,2047,475.414
Medium_variant,188,2048,563.016
Medium_variant,188,2049,689.561
Medium_variant,188,2050,887.427
Medium_variant,188,2051,1237.591
Medium_variant,188,2052,2010.131
Medium_variant,188,2053,5043.675
Medium_variant,188,2054,-11134.458
Medium_variant,188,2055,-2708.668
Medium_variant,188,2056,-1555.779
Medium_variant,188,2057,-1098.816
Medium_variant,188,2058,-854.987
Medium_variant,188,2059,-703.485
Medium_variant,188,2060,-599.893
Medium_variant,188,2061,-524.351
Medium_variant,188,2062,-466.759
Medium_variant,188,2063,-421.298
Medium_variant,188,2064,-384.448
Medium_variant,188,2065,-353.99
Medium_variant,188,2066,-328.369
Medium_variant,188,2067,-306.531
Medium_variant,188,2068,-287.716
Medium_variant,188,2069,-271.286
Medium_variant,188,2070,-256.939
Medium_variant,188,2071,-244.304
Medium_variant,188,2072,-232.726
Medium_variant,188,2073,-221.764
Medium_variant,188,2074,-211.444
Medium_variant,188,2075,-201.993
Medium_variant,188,2076,-193.62
Medium_variant,188,2077,-186.404
Medium_variant,188,2078,-180.328
Medium_variant,188,2079,-175.278
Medium_variant,188,2080,-170.96
Medium_variant,188,2081,-167.161
Medium_variant,188,2082,-163.919
Medium_variant,188,2083,-161.308
Medium_variant,188,2084,-159.282
Medium_variant,188,2085,-157.718
Medium_variant,188,2086,-156.506
Medium_variant,188,2087,-155.641
Medium_variant,188,2088,-155.126
Medium_variant,188,2089,-154.952
Medium_variant,188,2090,-155.082
Medium_variant,188,2091,-155.466
Medium_variant,188,2092,-156.087
Medium_variant,188,2093,-156.937
Medium_variant,188,2094,-157.989
Medium_variant,188,2095,-159.235
Medium_variant,188,2096,-160.663
Medium_variant,188,2097,-162.275
Medium_variant,188,2098,-164.064
Medium_variant,188,2099,-166.01
