variant,country,year,totalpopulationannualdoubletime
Estimates,548,1950,27.355
Estimates,548,1951,26.118
Estimates,548,1952,24.44
Estimates,548,1953,23.698
Estimates,548,1954,23.472
Estimates,548,1955,23.509
Estimates,548,1956,23.607
Estimates,548,1957,23.615
Estimates,548,1958,23.432
Estimates,548,1959,23.058
Estimates,548,1960,22.585
Estimates,548,1961,22.198
Estimates,548,1962,22.099
Estimates,548,1963,22.42
Estimates,548,1964,23.111
Estimates,548,1965,24.055
Estimates,548,1966,25.027
Estimates,548,1967,25.558
Estimates,548,1968,25.297
Estimates,548,1969,24.385
Estimates,548,1970,23.311
Estimates,548,1971,22.462
Estimates,548,1972,21.952
Estimates,548,1973,21.78
Estimates,548,1974,21.931
Estimates,548,1975,22.221
Estimates,548,1976,22.512
Estimates,548,1977,22.985
Estimates,548,1978,23.855
Estimates,548,1979,25.135
Estimates,548,1980,26.703
Estimates,548,1981,28.331
Estimates,548,1982,29.68
Estimates,548,1983,30.425
Estimates,548,1984,30.488
Estimates,548,1985,30.319
Estimates,548,1986,30.233
Estimates,548,1987,29.829
Estimates,548,1988,28.758
Estimates,548,1989,27.285
Estimates,548,1990,25.669
Estimates,548,1991,24.299
Estimates,548,1992,23.821
Estimates,548,1993,24.687
Estimates,548,1994,26.993
Estimates,548,1995,30.668
Estimates,548,1996,35.148
Estimates,548,1997,38.662
Estimates,548,1998,38.943
Estimates,548,1999,36.036
Estimates,548,2000,32.343
Estimates,548,2001,29.516
Estimates,548,2002,27.81
Estimates,548,2003,27.082
Estimates,548,2004,27.178
Estimates,548,2005,27.663
Estimates,548,2006,28.119
Estimates,548,2007,28.496
Estimates,548,2008,28.853
Estimates,548,2009,29.179
Estimates,548,2010,29.526
Estimates,548,2011,29.939
Estimates,548,2012,30.39
Estimates,548,2013,30.825
Estimates,548,2014,31.241
Estimates,548,2015,31.661
Medium_variant,548,2015,31.661
Medium_variant,548,2016,32.102
Medium_variant,548,2017,32.575
Medium_variant,548,2018,33.097
Medium_variant,548,2019,33.669
Medium_variant,548,2020,34.265
Medium_variant,548,2021,34.877
Medium_variant,548,2022,35.485
Medium_variant,548,2023,36.082
Medium_variant,548,2024,36.676
Medium_variant,548,2025,37.267
Medium_variant,548,2026,37.867
Medium_variant,548,2027,38.472
Medium_variant,548,2028,39.069
Medium_variant,548,2029,39.659
Medium_variant,548,2030,40.254
Medium_variant,548,2031,40.851
Medium_variant,548,2032,41.463
Medium_variant,548,2033,42.092
Medium_variant,548,2034,42.726
Medium_variant,548,2035,43.374
Medium_variant,548,2036,44.038
Medium_variant,548,2037,44.735
Medium_variant,548,2038,45.468
Medium_variant,548,2039,46.24
Medium_variant,548,2040,47.047
Medium_variant,548,2041,47.88
Medium_variant,548,2042,48.739
Medium_variant,548,2043,49.631
Medium_variant,548,2044,50.552
Medium_variant,548,2045,51.504
Medium_variant,548,2046,52.496
Medium_variant,548,2047,53.51
Medium_variant,548,2048,54.532
Medium_variant,548,2049,55.591
Medium_variant,548,2050,56.674
Medium_variant,548,2051,57.781
Medium_variant,548,2052,58.951
Medium_variant,548,2053,60.188
Medium_variant,548,2054,61.495
Medium_variant,548,2055,62.878
Medium_variant,548,2056,64.308
Medium_variant,548,2057,65.757
Medium_variant,548,2058,67.214
Medium_variant,548,2059,68.671
Medium_variant,548,2060,70.153
Medium_variant,548,2061,71.689
Medium_variant,548,2062,73.29
Medium_variant,548,2063,74.967
Medium_variant,548,2064,76.725
Medium_variant,548,2065,78.556
Medium_variant,548,2066,80.449
Medium_variant,548,2067,82.423
Medium_variant,548,2068,84.459
Medium_variant,548,2069,86.578
Medium_variant,548,2070,88.797
Medium_variant,548,2071,91.093
Medium_variant,548,2072,93.472
Medium_variant,548,2073,95.904
Medium_variant,548,2074,98.392
Medium_variant,548,2075,100.937
Medium_variant,548,2076,103.604
Medium_variant,548,2077,106.43
Medium_variant,548,2078,109.416
Medium_variant,548,2079,112.636
Medium_variant,548,2080,116.069
Medium_variant,548,2081,119.64
Medium_variant,548,2082,123.426
Medium_variant,548,2083,127.412
Medium_variant,548,2084,131.597
Medium_variant,548,2085,136.04
Medium_variant,548,2086,140.745
Medium_variant,548,2087,145.761
Medium_variant,548,2088,151.123
Medium_variant,548,2089,156.897
Medium_variant,548,2090,163.078
Medium_variant,548,2091,169.681
Medium_variant,548,2092,176.753
Medium_variant,548,2093,184.386
Medium_variant,548,2094,192.534
Medium_variant,548,2095,201.249
Medium_variant,548,2096,210.74
Medium_variant,548,2097,221.064
Medium_variant,548,2098,232.227
Medium_variant,548,2099,244.464
