variant,country,year,totalpopulationannualdoubletime
Estimates,566,1950,46.258
Estimates,566,1951,44.791
Estimates,566,1952,42.427
Estimates,566,1953,40.791
Estimates,566,1954,39.604
Estimates,566,1955,38.674
Estimates,566,1956,37.858
Estimates,566,1957,37.055
Estimates,566,1958,36.204
Estimates,566,1959,35.299
Estimates,566,1960,34.391
Estimates,566,1961,33.568
Estimates,566,1962,32.926
Estimates,566,1963,32.521
Estimates,566,1964,32.308
Estimates,566,1965,32.15
Estimates,566,1966,31.919
Estimates,566,1967,31.574
Estimates,566,1968,31.114
Estimates,566,1969,30.536
Estimates,566,1970,30
Estimates,566,1971,29.535
Estimates,566,1972,28.815
Estimates,566,1973,27.624
Estimates,566,1974,26.166
Estimates,566,1975,24.707
Estimates,566,1976,23.516
Estimates,566,1977,22.888
Estimates,566,1978,22.974
Estimates,566,1979,23.708
Estimates,566,1980,24.842
Estimates,566,1981,26.028
Estimates,566,1982,26.935
Estimates,566,1983,27.324
Estimates,566,1984,27.178
Estimates,566,1985,26.791
Estimates,566,1986,26.469
Estimates,566,1987,26.331
Estimates,566,1988,26.399
Estimates,566,1989,26.667
Estimates,566,1990,27.019
Estimates,566,1991,27.331
Estimates,566,1992,27.562
Estimates,566,1993,27.709
Estimates,566,1994,27.77
Estimates,566,1995,27.778
Estimates,566,1996,27.769
Estimates,566,1997,27.742
Estimates,566,1998,27.691
Estimates,566,1999,27.616
Estimates,566,2000,27.529
Estimates,566,2001,27.431
Estimates,566,2002,27.291
Estimates,566,2003,27.087
Estimates,566,2004,26.833
Estimates,566,2005,26.575
Estimates,566,2006,26.352
Estimates,566,2007,26.167
Estimates,566,2008,26.014
Estimates,566,2009,25.899
Estimates,566,2010,25.812
Estimates,566,2011,25.757
Estimates,566,2012,25.785
Estimates,566,2013,25.94
Estimates,566,2014,26.213
Estimates,566,2015,26.554
Medium_variant,566,2015,26.554
Medium_variant,566,2016,26.905
Medium_variant,566,2017,27.232
Medium_variant,566,2018,27.516
Medium_variant,566,2019,27.752
Medium_variant,566,2020,27.968
Medium_variant,566,2021,28.192
Medium_variant,566,2022,28.42
Medium_variant,566,2023,28.637
Medium_variant,566,2024,28.845
Medium_variant,566,2025,29.05
Medium_variant,566,2026,29.257
Medium_variant,566,2027,29.466
Medium_variant,566,2028,29.677
Medium_variant,566,2029,29.892
Medium_variant,566,2030,30.113
Medium_variant,566,2031,30.344
Medium_variant,566,2032,30.584
Medium_variant,566,2033,30.836
Medium_variant,566,2034,31.101
Medium_variant,566,2035,31.379
Medium_variant,566,2036,31.67
Medium_variant,566,2037,31.982
Medium_variant,566,2038,32.324
Medium_variant,566,2039,32.694
Medium_variant,566,2040,33.085
Medium_variant,566,2041,33.49
Medium_variant,566,2042,33.91
Medium_variant,566,2043,34.348
Medium_variant,566,2044,34.803
Medium_variant,566,2045,35.273
Medium_variant,566,2046,35.756
Medium_variant,566,2047,36.246
Medium_variant,566,2048,36.742
Medium_variant,566,2049,37.241
Medium_variant,566,2050,37.747
Medium_variant,566,2051,38.265
Medium_variant,566,2052,38.792
Medium_variant,566,2053,39.321
Medium_variant,566,2054,39.856
Medium_variant,566,2055,40.397
Medium_variant,566,2056,40.95
Medium_variant,566,2057,41.52
Medium_variant,566,2058,42.115
Medium_variant,566,2059,42.734
Medium_variant,566,2060,43.375
Medium_variant,566,2061,44.03
Medium_variant,566,2062,44.693
Medium_variant,566,2063,45.356
Medium_variant,566,2064,46.02
Medium_variant,566,2065,46.694
Medium_variant,566,2066,47.387
Medium_variant,566,2067,48.104
Medium_variant,566,2068,48.849
Medium_variant,566,2069,49.624
Medium_variant,566,2070,50.426
Medium_variant,566,2071,51.253
Medium_variant,566,2072,52.11
Medium_variant,566,2073,53.001
Medium_variant,566,2074,53.928
Medium_variant,566,2075,54.887
Medium_variant,566,2076,55.878
Medium_variant,566,2077,56.909
Medium_variant,566,2078,57.993
Medium_variant,566,2079,59.131
Medium_variant,566,2080,60.318
Medium_variant,566,2081,61.545
Medium_variant,566,2082,62.79
Medium_variant,566,2083,64.031
Medium_variant,566,2084,65.266
Medium_variant,566,2085,66.51
Medium_variant,566,2086,67.787
Medium_variant,566,2087,69.133
Medium_variant,566,2088,70.58
Medium_variant,566,2089,72.132
Medium_variant,566,2090,73.762
Medium_variant,566,2091,75.434
Medium_variant,566,2092,77.116
Medium_variant,566,2093,78.788
Medium_variant,566,2094,80.448
Medium_variant,566,2095,82.101
Medium_variant,566,2096,83.763
Medium_variant,566,2097,85.451
Medium_variant,566,2098,87.184
Medium_variant,566,2099,88.985
