variant,country,year,totalpopulationannualdoubletime
estimates,887,1950,42.901
estimates,887,1951,43.136
estimates,887,1952,43.51
estimates,887,1953,43.702
estimates,887,1954,43.745
estimates,887,1955,43.671
estimates,887,1956,43.512
estimates,887,1957,43.299
estimates,887,1958,43.052
estimates,887,1959,42.778
estimates,887,1960,42.468
estimates,887,1961,42.095
estimates,887,1962,41.627
estimates,887,1963,41.047
estimates,887,1964,40.374
estimates,887,1965,39.386
estimates,887,1966,38.13
estimates,887,1967,37.304
estimates,887,1968,37.407
estimates,887,1969,38.253
estimates,887,1970,39.554
estimates,887,1971,40.501
estimates,887,1972,39.291
estimates,887,1973,35.24
estimates,887,1974,30.068
estimates,887,1975,25.606
estimates,887,1976,22.442
estimates,887,1977,20.431
estimates,887,1978,19.3
estimates,887,1979,18.781
estimates,887,1980,18.489
estimates,887,1981,18.171
estimates,887,1982,17.912
estimates,887,1983,17.818
estimates,887,1984,17.833
estimates,887,1985,18.027
estimates,887,1986,18.319
estimates,887,1987,18.162
estimates,887,1988,17.211
estimates,887,1989,15.843
estimates,887,1990,14.525
estimates,887,1991,13.596
estimates,887,1992,13.338
estimates,887,1993,13.91
estimates,887,1994,15.353
estimates,887,1995,17.566
estimates,887,1996,20.215
estimates,887,1997,22.744
estimates,887,1998,24.43
estimates,887,1999,24.857
estimates,887,2000,24.631
estimates,887,2001,24.479
estimates,887,2002,24.455
estimates,887,2003,24.43
estimates,887,2004,24.447
estimates,887,2005,24.458
estimates,887,2006,24.439
estimates,887,2007,24.486
estimates,887,2008,24.694
estimates,887,2009,25.068
estimates,887,2010,25.533
estimates,887,2011,26.024
estimates,887,2012,26.565
estimates,887,2013,27.204
estimates,887,2014,27.937
estimates,887,2015,28.74
medium_variant,887,2015,28.74
medium_variant,887,2016,29.583
medium_variant,887,2017,30.43
medium_variant,887,2018,31.257
medium_variant,887,2019,32.05
medium_variant,887,2020,32.842
medium_variant,887,2021,33.661
medium_variant,887,2022,34.456
medium_variant,887,2023,35.17
medium_variant,887,2024,35.803
medium_variant,887,2025,36.394
medium_variant,887,2026,36.999
medium_variant,887,2027,37.685
medium_variant,887,2028,38.505
medium_variant,887,2029,39.472
medium_variant,887,2030,40.54
medium_variant,887,2031,41.65
medium_variant,887,2032,42.782
medium_variant,887,2033,43.936
medium_variant,887,2034,45.107
medium_variant,887,2035,46.318
medium_variant,887,2036,47.594
medium_variant,887,2037,48.929
medium_variant,887,2038,50.306
medium_variant,887,2039,51.73
medium_variant,887,2040,53.217
medium_variant,887,2041,54.79
medium_variant,887,2042,56.47
medium_variant,887,2043,58.28
medium_variant,887,2044,60.238
medium_variant,887,2045,62.345
medium_variant,887,2046,64.605
medium_variant,887,2047,67.051
medium_variant,887,2048,69.728
medium_variant,887,2049,72.668
medium_variant,887,2050,75.881
medium_variant,887,2051,79.383
medium_variant,887,2052,83.222
medium_variant,887,2053,87.463
medium_variant,887,2054,92.163
medium_variant,887,2055,97.376
medium_variant,887,2056,103.158
medium_variant,887,2057,109.58
medium_variant,887,2058,116.727
medium_variant,887,2059,124.71
medium_variant,887,2060,133.676
medium_variant,887,2061,143.819
medium_variant,887,2062,155.409
medium_variant,887,2063,168.794
medium_variant,887,2064,184.378
medium_variant,887,2065,202.727
medium_variant,887,2066,224.484
medium_variant,887,2067,250.06
medium_variant,887,2068,279.76
medium_variant,887,2069,314.396
medium_variant,887,2070,355.94
medium_variant,887,2071,407.997
medium_variant,887,2072,476.157
medium_variant,887,2073,569.966
medium_variant,887,2074,707.624
medium_variant,887,2075,927.006
medium_variant,887,2076,1324.543
medium_variant,887,2077,2246.351
medium_variant,887,2078,6614.91
medium_variant,887,2079,-7834.292
medium_variant,887,2080,-2531.653
medium_variant,887,2081,-1525.335
medium_variant,887,2082,-1095.301
medium_variant,887,2083,-855.009
medium_variant,887,2084,-701.164
medium_variant,887,2085,-595.383
medium_variant,887,2086,-518.881
medium_variant,887,2087,-460.338
medium_variant,887,2088,-413.441
medium_variant,887,2089,-375.089
medium_variant,887,2090,-343.515
medium_variant,887,2091,-317.433
medium_variant,887,2092,-295.795
medium_variant,887,2093,-277.719
medium_variant,887,2094,-262.472
medium_variant,887,2095,-249.465
medium_variant,887,2096,-238.241
medium_variant,887,2097,-228.451
medium_variant,887,2098,-219.829
medium_variant,887,2099,-212.162
