variant,country,year,totalpopulationannualdoubletime
Estimates,360,1950,36.69
Estimates,360,1951,35.536
Estimates,360,1952,33.471
Estimates,360,1953,31.725
Estimates,360,1954,30.273
Estimates,360,1955,29.09
Estimates,360,1956,28.154
Estimates,360,1957,27.441
Estimates,360,1958,26.929
Estimates,360,1959,26.586
Estimates,360,1960,26.37
Estimates,360,1961,26.226
Estimates,360,1962,26.098
Estimates,360,1963,25.945
Estimates,360,1964,25.772
Estimates,360,1965,25.617
Estimates,360,1966,25.525
Estimates,360,1967,25.518
Estimates,360,1968,25.602
Estimates,360,1969,25.775
Estimates,360,1970,26.004
Estimates,360,1971,26.262
Estimates,360,1972,26.552
Estimates,360,1973,26.886
Estimates,360,1974,27.26
Estimates,360,1975,27.684
Estimates,360,1976,28.154
Estimates,360,1977,28.602
Estimates,360,1978,28.968
Estimates,360,1979,29.262
Estimates,360,1980,29.524
Estimates,360,1981,29.831
Estimates,360,1982,30.311
Estimates,360,1983,31.073
Estimates,360,1984,32.132
Estimates,360,1985,33.401
Estimates,360,1986,34.746
Estimates,360,1987,36.067
Estimates,360,1988,37.29
Estimates,360,1989,38.384
Estimates,360,1990,39.408
Estimates,360,1991,40.454
Estimates,360,1992,41.582
Estimates,360,1993,42.823
Estimates,360,1994,44.177
Estimates,360,1995,45.599
Estimates,360,1996,46.999
Estimates,360,1997,48.255
Estimates,360,1998,49.257
Estimates,360,1999,49.979
Estimates,360,2000,50.523
Estimates,360,2001,51.003
Estimates,360,2002,51.426
Estimates,360,2003,51.768
Estimates,360,2004,52.047
Estimates,360,2005,52.316
Estimates,360,2006,52.602
Estimates,360,2007,52.82
Estimates,360,2008,52.897
Estimates,360,2009,52.875
Estimates,360,2010,52.807
Estimates,360,2011,52.824
Estimates,360,2012,53.225
Estimates,360,2013,54.276
Estimates,360,2014,56.02
Estimates,360,2015,58.27
Medium_variant,360,2015,58.27
Medium_variant,360,2016,60.737
Medium_variant,360,2017,63.23
Medium_variant,360,2018,65.619
Medium_variant,360,2019,67.826
Medium_variant,360,2020,70.005
Medium_variant,360,2021,72.365
Medium_variant,360,2022,74.923
Medium_variant,360,2023,77.622
Medium_variant,360,2024,80.474
Medium_variant,360,2025,83.491
Medium_variant,360,2026,86.673
Medium_variant,360,2027,89.988
Medium_variant,360,2028,93.402
Medium_variant,360,2029,96.92
Medium_variant,360,2030,100.588
Medium_variant,360,2031,104.484
Medium_variant,360,2032,108.715
Medium_variant,360,2033,113.393
Medium_variant,360,2034,118.596
Medium_variant,360,2035,124.321
Medium_variant,360,2036,130.543
Medium_variant,360,2037,137.323
Medium_variant,360,2038,144.765
Medium_variant,360,2039,152.956
Medium_variant,360,2040,161.999
Medium_variant,360,2041,172.025
Medium_variant,360,2042,183.216
Medium_variant,360,2043,195.8
Medium_variant,360,2044,210.019
Medium_variant,360,2045,226.129
Medium_variant,360,2046,244.414
Medium_variant,360,2047,265.231
Medium_variant,360,2048,289.022
Medium_variant,360,2049,316.347
Medium_variant,360,2050,348.134
Medium_variant,360,2051,385.524
Medium_variant,360,2052,429.248
Medium_variant,360,2053,479.826
Medium_variant,360,2054,538.496
Medium_variant,360,2055,608.003
Medium_variant,360,2056,693.066
Medium_variant,360,2057,800.366
Medium_variant,360,2058,940.204
Medium_variant,360,2059,1130.084
Medium_variant,360,2060,1400.868
Medium_variant,360,2061,1812.797
Medium_variant,360,2062,2501.268
Medium_variant,360,2063,3855.82
Medium_variant,360,2064,7705.338
Medium_variant,360,2065,113549.603
Medium_variant,360,2066,-9415.883
Medium_variant,360,2067,-4611.973
Medium_variant,360,2068,-3085.849
Medium_variant,360,2069,-2333.09
Medium_variant,360,2070,-1884.127
Medium_variant,360,2071,-1586.668
Medium_variant,360,2072,-1376.866
Medium_variant,360,2073,-1221.97
Medium_variant,360,2074,-1102.211
Medium_variant,360,2075,-1006.709
Medium_variant,360,2076,-927.096
Medium_variant,360,2077,-854.799
Medium_variant,360,2078,-785.551
Medium_variant,360,2079,-720.499
Medium_variant,360,2080,-663.038
Medium_variant,360,2081,-614.701
Medium_variant,360,2082,-574.037
Medium_variant,360,2083,-539.374
Medium_variant,360,2084,-509.846
Medium_variant,360,2085,-484.332
Medium_variant,360,2086,-462.155
Medium_variant,360,2087,-443.478
Medium_variant,360,2088,-428.401
Medium_variant,360,2089,-416.452
Medium_variant,360,2090,-406.902
Medium_variant,360,2091,-399.119
Medium_variant,360,2092,-392.698
Medium_variant,360,2093,-387.463
Medium_variant,360,2094,-383.432
Medium_variant,360,2095,-380.746
Medium_variant,360,2096,-379.603
Medium_variant,360,2097,-380.253
Medium_variant,360,2098,-383
Medium_variant,360,2099,-388.222
