variant,country,year,totalpopulationannualdoubletime
Estimates,752,1950,78.505
Estimates,752,1951,84.736
Estimates,752,1952,97.721
Estimates,752,1953,108.488
Estimates,752,1954,115.708
Estimates,752,1955,119.051
Estimates,752,1956,119.248
Estimates,752,1957,117.566
Estimates,752,1958,115.211
Estimates,752,1959,112.894
Estimates,752,1960,110.659
Estimates,752,1961,108.042
Estimates,752,1962,104.375
Estimates,752,1963,99.392
Estimates,752,1964,93.902
Estimates,752,1965,88.279
Estimates,752,1966,83.576
Estimates,752,1967,82.327
Estimates,752,1968,86.783
Estimates,752,1969,98.647
Estimates,752,1970,120.336
Estimates,752,1971,154.577
Estimates,752,1972,199.444
Estimates,752,1973,237.318
Estimates,752,1974,245.027
Estimates,752,1975,229.528
Estimates,752,1976,213.85
Estimates,752,1977,212.195
Estimates,752,1978,234.668
Estimates,752,1979,299.217
Estimates,752,1980,461.061
Estimates,752,1981,918.658
Estimates,752,1982,1806.785
Estimates,752,1983,1106.151
Estimates,752,1984,469.559
Estimates,752,1985,263.511
Estimates,752,1986,184.905
Estimates,752,1987,147.253
Estimates,752,1988,126.681
Estimates,752,1989,115.634
Estimates,752,1990,107.602
Estimates,752,1991,100.67
Estimates,752,1992,99.44
Estimates,752,1993,109.159
Estimates,752,1994,136.455
Estimates,752,1995,201.333
Estimates,752,1996,378.524
Estimates,752,1997,1041.757
Estimates,752,1998,2736.565
Estimates,752,1999,1109.379
Estimates,752,2000,490.627
Estimates,752,2001,311.171
Estimates,752,2002,227.828
Estimates,752,2003,176.225
Estimates,752,2004,142.805
Estimates,752,2005,119.318
Estimates,752,2006,102.341
Estimates,752,2007,91.268
Estimates,752,2008,85.221
Estimates,752,2009,82.7
Estimates,752,2010,81.847
Estimates,752,2011,81.397
Estimates,752,2012,81.717
Estimates,752,2013,83.488
Estimates,752,2014,86.67
Estimates,752,2015,91.21
Medium_variant,752,2015,91.21
Medium_variant,752,2016,96.707
Medium_variant,752,2017,101.702
Medium_variant,752,2018,104.442
Medium_variant,752,2019,104.529
Medium_variant,752,2020,103.246
Medium_variant,752,2021,102.207
Medium_variant,752,2022,102.231
Medium_variant,752,2023,103.699
Medium_variant,752,2024,106.772
Medium_variant,752,2025,110.809
Medium_variant,752,2026,114.98
Medium_variant,752,2027,119.205
Medium_variant,752,2028,123.691
Medium_variant,752,2029,128.332
Medium_variant,752,2030,133.174
Medium_variant,752,2031,138.159
Medium_variant,752,2032,142.69
Medium_variant,752,2033,146.042
Medium_variant,752,2034,147.997
Medium_variant,752,2035,149.022
Medium_variant,752,2036,149.622
Medium_variant,752,2037,149.614
Medium_variant,752,2038,148.703
Medium_variant,752,2039,147.02
Medium_variant,752,2040,144.904
Medium_variant,752,2041,142.685
Medium_variant,752,2042,140.499
Medium_variant,752,2043,138.418
Medium_variant,752,2044,136.532
Medium_variant,752,2045,134.789
Medium_variant,752,2046,133.226
Medium_variant,752,2047,132.195
Medium_variant,752,2048,132.017
Medium_variant,752,2049,132.689
Medium_variant,752,2050,133.893
Medium_variant,752,2051,135.319
Medium_variant,752,2052,137.029
Medium_variant,752,2053,139.172
Medium_variant,752,2054,141.722
Medium_variant,752,2055,144.588
Medium_variant,752,2056,147.649
Medium_variant,752,2057,150.786
Medium_variant,752,2058,153.896
Medium_variant,752,2059,156.9
Medium_variant,752,2060,159.872
Medium_variant,752,2061,162.822
Medium_variant,752,2062,165.38
Medium_variant,752,2063,167.138
Medium_variant,752,2064,168.055
Medium_variant,752,2065,168.472
Medium_variant,752,2066,168.753
Medium_variant,752,2067,168.898
Medium_variant,752,2068,168.825
Medium_variant,752,2069,168.607
Medium_variant,752,2070,168.288
Medium_variant,752,2071,167.977
Medium_variant,752,2072,167.928
Medium_variant,752,2073,168.379
Medium_variant,752,2074,169.366
Medium_variant,752,2075,170.671
Medium_variant,752,2076,172.091
Medium_variant,752,2077,173.76
Medium_variant,752,2078,175.87
Medium_variant,752,2079,178.409
Medium_variant,752,2080,181.273
Medium_variant,752,2081,184.3
Medium_variant,752,2082,187.311
Medium_variant,752,2083,190.165
Medium_variant,752,2084,192.804
Medium_variant,752,2085,195.347
Medium_variant,752,2086,197.923
Medium_variant,752,2087,200.466
Medium_variant,752,2088,202.855
Medium_variant,752,2089,205.072
Medium_variant,752,2090,207.169
Medium_variant,752,2091,209.196
Medium_variant,752,2092,211.193
Medium_variant,752,2093,213.184
Medium_variant,752,2094,215.168
Medium_variant,752,2095,217.124
Medium_variant,752,2096,219.024
Medium_variant,752,2097,220.841
Medium_variant,752,2098,222.547
Medium_variant,752,2099,224.102
