variant,country,year,totalpopulationannualdoubletime
Estimates,352,1950,43.867
Estimates,352,1951,40.045
Estimates,352,1952,35.027
Estimates,352,1953,32.533
Estimates,352,1954,31.404
Estimates,352,1955,31.095
Estimates,352,1956,31.297
Estimates,352,1957,31.791
Estimates,352,1958,32.413
Estimates,352,1959,33.087
Estimates,352,1960,33.85
Estimates,352,1961,34.863
Estimates,352,1962,36.414
Estimates,352,1963,38.843
Estimates,352,1964,42.324
Estimates,352,1965,47.057
Estimates,352,1966,52.897
Estimates,352,1967,58.2
Estimates,352,1968,60.362
Estimates,352,1969,58.856
Estimates,352,1970,55.486
Estimates,352,1971,52.434
Estimates,352,1972,51.215
Estimates,352,1973,52.671
Estimates,352,1974,57.11
Estimates,352,1975,64.284
Estimates,352,1976,72.907
Estimates,352,1977,79.822
Estimates,352,1978,81.097
Estimates,352,1979,76.289
Estimates,352,1980,69.495
Estimates,352,1981,64.017
Estimates,352,1982,60.592
Estimates,352,1983,59.173
Estimates,352,1984,59.594
Estimates,352,1985,60.864
Estimates,352,1986,62.03
Estimates,352,1987,63.16
Estimates,352,1988,64.635
Estimates,352,1989,66.377
Estimates,352,1990,68.347
Estimates,352,1991,70.438
Estimates,352,1992,72.111
Estimates,352,1993,72.778
Estimates,352,1994,72.42
Estimates,352,1995,71.364
Estimates,352,1996,70.071
Estimates,352,1997,69.029
Estimates,352,1998,68.489
Estimates,352,1999,68.353
Estimates,352,2000,68.861
Estimates,352,2001,69.678
Estimates,352,2002,68.733
Estimates,352,2003,64.637
Estimates,352,2004,58.743
Estimates,352,2005,52.76
Estimates,352,2006,48.138
Estimates,352,2007,46.296
Estimates,352,2008,48.15
Estimates,352,2009,54.354
Estimates,352,2010,65.788
Estimates,352,2011,82.872
Estimates,352,2012,102.719
Estimates,352,2013,115.327
Estimates,352,2014,112.541
Estimates,352,2015,102.431
Medium_variant,352,2015,102.431
Medium_variant,352,2016,94.312
Medium_variant,352,2017,89.827
Medium_variant,352,2018,88.581
Medium_variant,352,2019,90.466
Medium_variant,352,2020,93.965
Medium_variant,352,2021,97.272
Medium_variant,352,2022,100.14
Medium_variant,352,2023,103.079
Medium_variant,352,2024,106.021
Medium_variant,352,2025,109.15
Medium_variant,352,2026,112.717
Medium_variant,352,2027,116.84
Medium_variant,352,2028,121.641
Medium_variant,352,2029,127.149
Medium_variant,352,2030,133.362
Medium_variant,352,2031,140.222
Medium_variant,352,2032,147.541
Medium_variant,352,2033,155.128
Medium_variant,352,2034,162.958
Medium_variant,352,2035,171.224
Medium_variant,352,2036,180.136
Medium_variant,352,2037,189.634
Medium_variant,352,2038,199.536
Medium_variant,352,2039,209.824
Medium_variant,352,2040,220.467
Medium_variant,352,2041,232.031
Medium_variant,352,2042,244.757
Medium_variant,352,2043,259.213
Medium_variant,352,2044,276.061
Medium_variant,352,2045,294.937
Medium_variant,352,2046,316.049
Medium_variant,352,2047,339.386
Medium_variant,352,2048,365.27
Medium_variant,352,2049,394.089
Medium_variant,352,2050,425.963
Medium_variant,352,2051,462.852
Medium_variant,352,2052,504.163
Medium_variant,352,2053,548.861
Medium_variant,352,2054,599.373
Medium_variant,352,2055,656.699
Medium_variant,352,2056,721.091
Medium_variant,352,2057,794.561
Medium_variant,352,2058,875.9
Medium_variant,352,2059,961.743
Medium_variant,352,2060,1057.711
Medium_variant,352,2061,1172.174
Medium_variant,352,2062,1310.978
Medium_variant,352,2063,1486.751
Medium_variant,352,2064,1716.59
Medium_variant,352,2065,2037.604
Medium_variant,352,2066,2494.282
Medium_variant,352,2067,3214.009
Medium_variant,352,2068,4554.023
Medium_variant,352,2069,7590.963
Medium_variant,352,2070,23764.431
Medium_variant,352,2071,-20243.723
Medium_variant,352,2072,-6918.267
Medium_variant,352,2073,-3988.809
Medium_variant,352,2074,-2745.479
Medium_variant,352,2075,-2084.696
Medium_variant,352,2076,-1669.681
Medium_variant,352,2077,-1402.928
Medium_variant,352,2078,-1214.806
Medium_variant,352,2079,-1077.309
Medium_variant,352,2080,-974.506
Medium_variant,352,2081,-886.551
Medium_variant,352,2082,-819.129
Medium_variant,352,2083,-768.637
Medium_variant,352,2084,-726.805
Medium_variant,352,2085,-692.712
Medium_variant,352,2086,-664.835
Medium_variant,352,2087,-640.551
Medium_variant,352,2088,-618.615
Medium_variant,352,2089,-600.062
Medium_variant,352,2090,-583.792
Medium_variant,352,2091,-570.134
Medium_variant,352,2092,-559.955
Medium_variant,352,2093,-552.361
Medium_variant,352,2094,-546.609
Medium_variant,352,2095,-543.15
Medium_variant,352,2096,-542.457
Medium_variant,352,2097,-543.417
Medium_variant,352,2098,-546.057
Medium_variant,352,2099,-550.432
