variant,country,year,totalpopulationannualdoubletime
estimates,254,1950,23.371
estimates,254,1951,25.631
estimates,254,1952,30.585
estimates,254,1953,34.894
estimates,254,1954,37.544
estimates,254,1955,37.814
estimates,254,1956,35.803
estimates,254,1957,32.376
estimates,254,1958,28.508
estimates,254,1959,24.911
estimates,254,1960,21.933
estimates,254,1961,19.647
estimates,254,1962,18.066
estimates,254,1963,17.083
estimates,254,1964,16.53
estimates,254,1965,16.171
estimates,254,1966,15.898
estimates,254,1967,15.939
estimates,254,1968,16.521
estimates,254,1969,17.657
estimates,254,1970,19.135
estimates,254,1971,20.597
estimates,254,1972,21.795
estimates,254,1973,22.527
estimates,254,1974,22.649
estimates,254,1975,22.43
estimates,254,1976,22.016
estimates,254,1977,21.097
estimates,254,1978,19.545
estimates,254,1979,17.72
estimates,254,1980,16.185
estimates,254,1981,15.095
estimates,254,1982,14.147
estimates,254,1983,13.178
estimates,254,1984,12.309
estimates,254,1985,11.571
estimates,254,1986,11.066
estimates,254,1987,11.054
estimates,254,1988,11.735
estimates,254,1989,13.185
estimates,254,1990,15.348
estimates,254,1991,17.941
estimates,254,1992,20.436
estimates,254,1993,22.083
estimates,254,1994,22.405
estimates,254,1995,22.183
estimates,254,1996,22.09
estimates,254,1997,21.541
estimates,254,1998,20.065
estimates,254,1999,18.207
estimates,254,2000,16.452
estimates,254,2001,15.161
estimates,254,2002,14.694
estimates,254,2003,15.242
estimates,254,2004,16.845
estimates,254,2005,19.414
estimates,254,2006,22.577
estimates,254,2007,25.526
estimates,254,2008,27.119
estimates,254,2009,26.868
estimates,254,2010,25.777
estimates,254,2011,24.908
estimates,254,2012,24.536
estimates,254,2013,24.666
estimates,254,2014,25.298
estimates,254,2015,26.174
medium_variant,254,2015,26.174
medium_variant,254,2016,26.994
medium_variant,254,2017,27.68
medium_variant,254,2018,28.248
medium_variant,254,2019,28.687
medium_variant,254,2020,29.068
medium_variant,254,2021,29.463
medium_variant,254,2022,29.867
medium_variant,254,2023,30.247
medium_variant,254,2024,30.608
medium_variant,254,2025,30.961
medium_variant,254,2026,31.312
medium_variant,254,2027,31.669
medium_variant,254,2028,32.045
medium_variant,254,2029,32.439
medium_variant,254,2030,32.846
medium_variant,254,2031,33.273
medium_variant,254,2032,33.719
medium_variant,254,2033,34.192
medium_variant,254,2034,34.703
medium_variant,254,2035,35.24
medium_variant,254,2036,35.798
medium_variant,254,2037,36.385
medium_variant,254,2038,37.01
medium_variant,254,2039,37.674
medium_variant,254,2040,38.367
medium_variant,254,2041,39.09
medium_variant,254,2042,39.831
medium_variant,254,2043,40.584
medium_variant,254,2044,41.356
medium_variant,254,2045,42.142
medium_variant,254,2046,42.948
medium_variant,254,2047,43.78
medium_variant,254,2048,44.65
medium_variant,254,2049,45.558
medium_variant,254,2050,46.49
medium_variant,254,2051,47.441
medium_variant,254,2052,48.378
medium_variant,254,2053,49.28
medium_variant,254,2054,50.157
medium_variant,254,2055,51.015
medium_variant,254,2056,51.876
medium_variant,254,2057,52.744
medium_variant,254,2058,53.603
medium_variant,254,2059,54.457
medium_variant,254,2060,55.314
medium_variant,254,2061,56.175
medium_variant,254,2062,57.06
medium_variant,254,2063,57.968
medium_variant,254,2064,58.898
medium_variant,254,2065,59.865
medium_variant,254,2066,60.857
medium_variant,254,2067,61.855
medium_variant,254,2068,62.872
medium_variant,254,2069,63.914
medium_variant,254,2070,64.971
medium_variant,254,2071,66.067
medium_variant,254,2072,67.209
medium_variant,254,2073,68.422
medium_variant,254,2074,69.705
medium_variant,254,2075,71.044
medium_variant,254,2076,72.436
medium_variant,254,2077,73.886
medium_variant,254,2078,75.391
medium_variant,254,2079,76.955
medium_variant,254,2080,78.593
medium_variant,254,2081,80.298
medium_variant,254,2082,82.081
medium_variant,254,2083,83.93
medium_variant,254,2084,85.854
medium_variant,254,2085,87.859
medium_variant,254,2086,89.952
medium_variant,254,2087,92.152
medium_variant,254,2088,94.501
medium_variant,254,2089,97.012
medium_variant,254,2090,99.65
medium_variant,254,2091,102.391
medium_variant,254,2092,105.213
medium_variant,254,2093,108.091
medium_variant,254,2094,111.004
medium_variant,254,2095,113.959
medium_variant,254,2096,116.988
medium_variant,254,2097,120.082
medium_variant,254,2098,123.229
medium_variant,254,2099,126.492
