variant,country,year,totalpopulationannualdoubletime
estimates,458,1950,28.206
estimates,458,1951,26.89
estimates,458,1952,25.047
estimates,458,1953,24.142
estimates,458,1954,23.749
estimates,458,1955,23.598
estimates,458,1956,23.489
estimates,458,1957,23.273
estimates,458,1958,22.869
estimates,458,1959,22.301
estimates,458,1960,21.703
estimates,458,1961,21.267
estimates,458,1962,21.191
estimates,458,1963,21.622
estimates,458,1964,22.552
estimates,458,1965,23.815
estimates,458,1966,25.158
estimates,458,1967,26.351
estimates,458,1968,27.215
estimates,458,1969,27.687
estimates,458,1970,27.916
estimates,458,1971,28.111
estimates,458,1972,28.38
estimates,458,1973,28.764
estimates,458,1974,29.248
estimates,458,1975,29.746
estimates,458,1976,30.118
estimates,458,1977,30.19
estimates,458,1978,29.856
estimates,458,1979,29.171
estimates,458,1980,28.395
estimates,458,1981,27.704
estimates,458,1982,27.007
estimates,458,1983,26.215
estimates,458,1984,25.399
estimates,458,1985,24.613
estimates,458,1986,23.956
estimates,458,1987,23.627
estimates,458,1988,23.76
estimates,458,1989,24.319
estimates,458,1990,25.166
estimates,458,1991,26.095
estimates,458,1992,26.862
estimates,458,1993,27.276
estimates,458,1994,27.342
estimates,458,1995,27.241
estimates,458,1996,27.223
estimates,458,1997,27.549
estimates,458,1998,28.412
estimates,458,1999,29.856
estimates,458,2000,31.737
estimates,458,2001,33.778
estimates,458,2002,35.652
estimates,458,2003,37.061
estimates,458,2004,37.892
estimates,458,2005,38.408
estimates,458,2006,38.957
estimates,458,2007,39.655
estimates,458,2008,40.517
estimates,458,2009,41.579
estimates,458,2010,42.738
estimates,458,2011,43.886
estimates,458,2012,45.076
estimates,458,2013,46.406
estimates,458,2014,47.878
estimates,458,2015,49.481
medium_variant,458,2015,49.481
medium_variant,458,2016,51.157
medium_variant,458,2017,52.744
medium_variant,458,2018,54.077
medium_variant,458,2019,55.133
medium_variant,458,2020,56.042
medium_variant,458,2021,56.993
medium_variant,458,2022,58.123
medium_variant,458,2023,59.529
medium_variant,458,2024,61.258
medium_variant,458,2025,63.218
medium_variant,458,2026,65.3
medium_variant,458,2027,67.543
medium_variant,458,2028,70.04
medium_variant,458,2029,72.813
medium_variant,458,2030,75.853
medium_variant,458,2031,79.146
medium_variant,458,2032,82.703
medium_variant,458,2033,86.547
medium_variant,458,2034,90.685
medium_variant,458,2035,95.138
medium_variant,458,2036,99.909
medium_variant,458,2037,104.95
medium_variant,458,2038,110.187
medium_variant,458,2039,115.576
medium_variant,458,2040,121.204
medium_variant,458,2041,127.125
medium_variant,458,2042,133.079
medium_variant,458,2043,138.697
medium_variant,458,2044,143.865
medium_variant,458,2045,148.789
medium_variant,458,2046,153.797
medium_variant,458,2047,159.056
medium_variant,458,2048,164.667
medium_variant,458,2049,170.762
medium_variant,458,2050,177.312
medium_variant,458,2051,184.31
medium_variant,458,2052,192.074
medium_variant,458,2053,201.057
medium_variant,458,2054,211.571
medium_variant,458,2055,223.706
medium_variant,458,2056,237.587
medium_variant,458,2057,253.885
medium_variant,458,2058,273.66
medium_variant,458,2059,298.004
medium_variant,458,2060,327.972
medium_variant,458,2061,365.07
medium_variant,458,2062,412.605
medium_variant,458,2063,476.453
medium_variant,458,2064,565.988
medium_variant,458,2065,698.005
medium_variant,458,2066,907.414
medium_variant,458,2067,1283.627
medium_variant,458,2068,2143.506
medium_variant,458,2069,6000.873
medium_variant,458,2070,-8213.098
medium_variant,458,2071,-2506.912
medium_variant,458,2072,-1517.005
medium_variant,458,2073,-1115.265
medium_variant,458,2074,-900.749
medium_variant,458,2075,-766.619
medium_variant,458,2076,-674.351
medium_variant,458,2077,-609.377
medium_variant,458,2078,-563.961
medium_variant,458,2079,-531.964
medium_variant,458,2080,-508.436
medium_variant,458,2081,-490.276
medium_variant,458,2082,-476.709
medium_variant,458,2083,-467.468
medium_variant,458,2084,-461.716
medium_variant,458,2085,-458.516
medium_variant,458,2086,-456.958
medium_variant,458,2087,-456.29
medium_variant,458,2088,-455.903
medium_variant,458,2089,-455.394
medium_variant,458,2090,-454.629
medium_variant,458,2091,-453.515
medium_variant,458,2092,-451.892
medium_variant,458,2093,-449.491
medium_variant,458,2094,-445.921
medium_variant,458,2095,-440.748
medium_variant,458,2096,-433.595
medium_variant,458,2097,-424.15
medium_variant,458,2098,-412.244
medium_variant,458,2099,-397.878
