variant,country,year,totalpopulationannualdoubletime
estimates,56,1950,132.659
estimates,56,1951,129.724
estimates,56,1952,125.289
estimates,56,1953,122.853
estimates,56,1954,121.552
estimates,56,1955,120.676
estimates,56,1956,119.59
estimates,56,1957,117.808
estimates,56,1958,115.07
estimates,56,1959,111.558
estimates,56,1960,107.945
estimates,56,1961,105.186
estimates,56,1962,104.324
estimates,56,1963,106.268
estimates,56,1964,111.34
estimates,56,1965,118.72
estimates,56,1966,127.438
estimates,56,1967,138.574
estimates,56,1968,154.54
estimates,56,1969,177.435
estimates,56,1970,211.343
estimates,56,1971,261.585
estimates,56,1972,324.387
estimates,56,1973,375.669
estimates,56,1974,390.782
estimates,56,1975,376.376
estimates,56,1976,358.218
estimates,56,1977,355.86
estimates,56,1978,382.925
estimates,56,1979,455.225
estimates,56,1980,592.416
estimates,56,1981,806.197
estimates,56,1982,1042.792
estimates,56,1983,1106.314
estimates,56,1984,922.088
estimates,56,1985,729.339
estimates,56,1986,603.245
estimates,56,1987,491.425
estimates,56,1988,382.635
estimates,56,1989,297.632
estimates,56,1990,234.678
estimates,56,1991,192.378
estimates,56,1992,172.728
estimates,56,1993,175.188
estimates,56,1994,200.483
estimates,56,1995,256.839
estimates,56,1996,354.257
estimates,56,1997,444.842
estimates,56,1998,397.468
estimates,56,1999,275.644
estimates,56,2000,192.661
estimates,56,2001,148.614
estimates,56,2002,125.168
estimates,56,2003,112.919
estimates,56,2004,107.545
estimates,56,2005,105.046
estimates,56,2006,102.797
estimates,56,2007,100.874
estimates,56,2008,99.918
estimates,56,2009,99.768
estimates,56,2010,100.484
estimates,56,2011,102.015
estimates,56,2012,103.812
estimates,56,2013,105.32
estimates,56,2014,106.542
estimates,56,2015,107.576
medium_variant,56,2015,107.576
medium_variant,56,2016,108.99
medium_variant,56,2017,112.422
medium_variant,56,2018,119.758
medium_variant,56,2019,132.264
medium_variant,56,2020,150.824
medium_variant,56,2021,175.178
medium_variant,56,2022,201.367
medium_variant,56,2023,220.866
medium_variant,56,2024,227.371
medium_variant,56,2025,225.245
medium_variant,56,2026,222.574
medium_variant,56,2027,222.476
medium_variant,56,2028,225.836
medium_variant,56,2029,233.502
medium_variant,56,2030,243.431
medium_variant,56,2031,252.744
medium_variant,56,2032,261.106
medium_variant,56,2033,269.299
medium_variant,56,2034,277.229
medium_variant,56,2035,285.162
medium_variant,56,2036,293.506
medium_variant,56,2037,302.522
medium_variant,56,2038,312.388
medium_variant,56,2039,323.246
medium_variant,56,2040,335.066
medium_variant,56,2041,347.724
medium_variant,56,2042,361.149
medium_variant,56,2043,375.313
medium_variant,56,2044,390.317
medium_variant,56,2045,406.156
medium_variant,56,2046,423.12
medium_variant,56,2047,442.519
medium_variant,56,2048,465.96
medium_variant,56,2049,494.243
medium_variant,56,2050,526.885
medium_variant,56,2051,562.585
medium_variant,56,2052,600.525
medium_variant,56,2053,640.012
medium_variant,56,2054,679.808
medium_variant,56,2055,720.074
medium_variant,56,2056,760.513
medium_variant,56,2057,796.869
medium_variant,56,2058,823.239
medium_variant,56,2059,837.194
medium_variant,56,2060,841.989
medium_variant,56,2061,840.828
medium_variant,56,2062,830.783
medium_variant,56,2063,808.92
medium_variant,56,2064,778.025
medium_variant,56,2065,743.186
medium_variant,56,2066,709.302
medium_variant,56,2067,680.053
medium_variant,56,2068,657.231
medium_variant,56,2069,640.399
medium_variant,56,2070,626.713
medium_variant,56,2071,613.877
medium_variant,56,2072,602.638
medium_variant,56,2073,594.235
medium_variant,56,2074,588.436
medium_variant,56,2075,584.357
medium_variant,56,2076,581.314
medium_variant,56,2077,579.401
medium_variant,56,2078,578.929
medium_variant,56,2079,579.754
medium_variant,56,2080,581.859
medium_variant,56,2081,584.945
medium_variant,56,2082,587.592
medium_variant,56,2083,588.42
medium_variant,56,2084,587.48
medium_variant,56,2085,585.785
medium_variant,56,2086,584.825
medium_variant,56,2087,586.391
medium_variant,56,2088,591.903
medium_variant,56,2089,601.528
medium_variant,56,2090,614.046
medium_variant,56,2091,627.855
medium_variant,56,2092,641.503
medium_variant,56,2093,654.156
medium_variant,56,2094,665.812
medium_variant,56,2095,677.024
medium_variant,56,2096,688.609
medium_variant,56,2097,701.772
medium_variant,56,2098,717.823
medium_variant,56,2099,738.279
