variant,country,year,totalpopulationannualdoubletime
Estimates,414,1950,9.614
Estimates,414,1951,10.554
Estimates,414,1952,13.06
Estimates,414,1953,16.53
Estimates,414,1954,20.334
Estimates,414,1955,22.181
Estimates,414,1956,19.821
Estimates,414,1957,15.032
Estimates,414,1958,10.801
Estimates,414,1959,8.026
Estimates,414,1960,6.432
Estimates,414,1961,5.626
Estimates,414,1962,5.357
Estimates,414,1963,5.494
Estimates,414,1964,5.93
Estimates,414,1965,6.522
Estimates,414,1966,7.119
Estimates,414,1967,7.673
Estimates,414,1968,8.19
Estimates,414,1969,8.656
Estimates,414,1970,9.112
Estimates,414,1971,9.598
Estimates,414,1972,10.096
Estimates,414,1973,10.566
Estimates,414,1974,11.009
Estimates,414,1975,11.45
Estimates,414,1976,11.911
Estimates,414,1977,12.383
Estimates,414,1978,12.854
Estimates,414,1979,13.329
Estimates,414,1980,13.997
Estimates,414,1981,14.949
Estimates,414,1982,15.729
Estimates,414,1983,15.824
Estimates,414,1984,15.429
Estimates,414,1985,14.588
Estimates,414,1986,13.854
Estimates,414,1987,14.767
Estimates,414,1988,20.165
Estimates,414,1989,50.101
Estimates,414,1990,-59.475
Estimates,414,1991,-18.359
Estimates,414,1992,-12.199
Estimates,414,1993,-11.478
Estimates,414,1994,-15.373
Estimates,414,1995,-42.75
Estimates,414,1996,46.792
Estimates,414,1997,18.377
Estimates,414,1998,14.689
Estimates,414,1999,15.684
Estimates,414,2000,19.455
Estimates,414,2001,24.411
Estimates,414,2002,26.72
Estimates,414,2003,23.494
Estimates,414,2004,18.02
Estimates,414,2005,14.14
Estimates,414,2006,12.091
Estimates,414,2007,11.168
Estimates,414,2008,10.949
Estimates,414,2009,11.268
Estimates,414,2010,11.839
Estimates,414,2011,12.458
Estimates,414,2012,13.348
Estimates,414,2013,14.895
Estimates,414,2014,17.378
Estimates,414,2015,21.168
Medium_variant,414,2015,21.168
Medium_variant,414,2016,26.65
Medium_variant,414,2017,33.462
Medium_variant,414,2018,39.451
Medium_variant,414,2019,42.054
Medium_variant,414,2020,42.132
Medium_variant,414,2021,42.144
Medium_variant,414,2022,42.756
Medium_variant,414,2023,43.932
Medium_variant,414,2024,45.913
Medium_variant,414,2025,48.187
Medium_variant,414,2026,50.094
Medium_variant,414,2027,51.878
Medium_variant,414,2028,54.096
Medium_variant,414,2029,56.827
Medium_variant,414,2030,59.966
Medium_variant,414,2031,63.248
Medium_variant,414,2032,66.302
Medium_variant,414,2033,68.766
Medium_variant,414,2034,70.506
Medium_variant,414,2035,71.796
Medium_variant,414,2036,73.038
Medium_variant,414,2037,74.438
Medium_variant,414,2038,76.098
Medium_variant,414,2039,78.089
Medium_variant,414,2040,80.3
Medium_variant,414,2041,82.572
Medium_variant,414,2042,84.893
Medium_variant,414,2043,87.31
Medium_variant,414,2044,89.854
Medium_variant,414,2045,92.553
Medium_variant,414,2046,95.494
Medium_variant,414,2047,98.923
Medium_variant,414,2048,103.116
Medium_variant,414,2049,108.219
Medium_variant,414,2050,114.174
Medium_variant,414,2051,120.849
Medium_variant,414,2052,128.328
Medium_variant,414,2053,136.807
Medium_variant,414,2054,146.418
Medium_variant,414,2055,157.365
Medium_variant,414,2056,169.859
Medium_variant,414,2057,183.992
Medium_variant,414,2058,199.791
Medium_variant,414,2059,217.384
Medium_variant,414,2060,237.134
Medium_variant,414,2061,259.475
Medium_variant,414,2062,284.449
Medium_variant,414,2063,311.636
Medium_variant,414,2064,340.719
Medium_variant,414,2065,372.066
Medium_variant,414,2066,405.89
Medium_variant,414,2067,440.061
Medium_variant,414,2068,470.884
Medium_variant,414,2069,496.048
Medium_variant,414,2070,516.119
Medium_variant,414,2071,532.858
Medium_variant,414,2072,545.653
Medium_variant,414,2073,553.397
Medium_variant,414,2074,556.684
Medium_variant,414,2075,556.252
Medium_variant,414,2076,553.557
Medium_variant,414,2077,551.552
Medium_variant,414,2078,552.726
Medium_variant,414,2079,557.774
Medium_variant,414,2080,565.228
Medium_variant,414,2081,573.597
Medium_variant,414,2082,584.367
Medium_variant,414,2083,599.965
Medium_variant,414,2084,621.302
Medium_variant,414,2085,648.396
Medium_variant,414,2086,680.963
Medium_variant,414,2087,719.805
Medium_variant,414,2088,766.286
Medium_variant,414,2089,822.418
Medium_variant,414,2090,892.192
Medium_variant,414,2091,981.737
Medium_variant,414,2092,1101.046
Medium_variant,414,2093,1266.115
Medium_variant,414,2094,1507.722
Medium_variant,414,2095,1890.906
Medium_variant,414,2096,2582.338
Medium_variant,414,2097,4180.687
Medium_variant,414,2098,11705.052
Medium_variant,414,2099,-13558.836
