variant,country,year,totalpopulationannualdoubletime
Estimates,348,1950,46.45
Estimates,348,1951,50.962
Estimates,348,1952,62.377
Estimates,348,1953,77.611
Estimates,348,1954,98.146
Estimates,348,1955,125.616
Estimates,348,1956,160.686
Estimates,348,1957,200.145
Estimates,348,1958,233.325
Estimates,348,1959,246.555
Estimates,348,1960,237.923
Estimates,348,1961,219.389
Estimates,348,1962,203.7
Estimates,348,1963,197.15
Estimates,348,1964,199.372
Estimates,348,1965,204.665
Estimates,348,1966,206.647
Estimates,348,1967,205.255
Estimates,348,1968,202.655
Estimates,348,1969,198.991
Estimates,348,1970,197.834
Estimates,348,1971,200.258
Estimates,348,1972,198.394
Estimates,348,1973,185.787
Estimates,348,1974,167.582
Estimates,348,1975,148.335
Estimates,348,1976,133.988
Estimates,348,1977,133.965
Estimates,348,1978,161.677
Estimates,348,1979,271.307
Estimates,348,1980,1966.445
Estimates,348,1981,-379.088
Estimates,348,1982,-194.61
Estimates,348,1983,-152.21
Estimates,348,1984,-145.831
Estimates,348,1985,-152.705
Estimates,348,1986,-161.066
Estimates,348,1987,-173.363
Estimates,348,1988,-199.715
Estimates,348,1989,-250.376
Estimates,348,1990,-363.444
Estimates,348,1991,-705.03
Estimates,348,1992,-2236.497
Estimates,348,1993,-4073.157
Estimates,348,1994,-1216.563
Estimates,348,1995,-546.324
Estimates,348,1996,-351.329
Estimates,348,1997,-275.153
Estimates,348,1998,-245.265
Estimates,348,1999,-241.642
Estimates,348,2000,-248.095
Estimates,348,2001,-252.353
Estimates,348,2002,-258.624
Estimates,348,2003,-276.306
Estimates,348,2004,-308.249
Estimates,348,2005,-361.234
Estimates,348,2006,-439.072
Estimates,348,2007,-502.574
Estimates,348,2008,-477.323
Estimates,348,2009,-385.632
Estimates,348,2010,-301.039
Estimates,348,2011,-245.904
Estimates,348,2012,-214.533
Estimates,348,2013,-199.98
Estimates,348,2014,-197.313
Estimates,348,2015,-200.265
Medium_variant,348,2015,-200.265
Medium_variant,348,2016,-202.857
Medium_variant,348,2017,-202.856
Medium_variant,348,2018,-199.902
Medium_variant,348,2019,-193.9
Medium_variant,348,2020,-186.893
Medium_variant,348,2021,-180.687
Medium_variant,348,2022,-175.228
Medium_variant,348,2023,-170.07
Medium_variant,348,2024,-165.222
Medium_variant,348,2025,-160.678
Medium_variant,348,2026,-156.357
Medium_variant,348,2027,-152.028
Medium_variant,348,2028,-147.543
Medium_variant,348,2029,-143.005
Medium_variant,348,2030,-138.61
Medium_variant,348,2031,-134.604
Medium_variant,348,2032,-131.286
Medium_variant,348,2033,-128.841
Medium_variant,348,2034,-127.22
Medium_variant,348,2035,-126.107
Medium_variant,348,2036,-125.212
Medium_variant,348,2037,-124.559
Medium_variant,348,2038,-124.249
Medium_variant,348,2039,-124.245
Medium_variant,348,2040,-124.479
Medium_variant,348,2041,-124.878
Medium_variant,348,2042,-125.395
Medium_variant,348,2043,-125.995
Medium_variant,348,2044,-126.635
Medium_variant,348,2045,-127.308
Medium_variant,348,2046,-127.987
Medium_variant,348,2047,-128.558
Medium_variant,348,2048,-128.906
Medium_variant,348,2049,-128.987
Medium_variant,348,2050,-128.895
Medium_variant,348,2051,-128.691
Medium_variant,348,2052,-128.218
Medium_variant,348,2053,-127.316
Medium_variant,348,2054,-126.007
Medium_variant,348,2055,-124.497
Medium_variant,348,2056,-122.969
Medium_variant,348,2057,-121.381
Medium_variant,348,2058,-119.657
Medium_variant,348,2059,-117.86
Medium_variant,348,2060,-116.07
Medium_variant,348,2061,-114.412
Medium_variant,348,2062,-113.113
Medium_variant,348,2063,-112.362
Medium_variant,348,2064,-112.176
Medium_variant,348,2065,-112.376
Medium_variant,348,2066,-112.784
Medium_variant,348,2067,-113.457
Medium_variant,348,2068,-114.512
Medium_variant,348,2069,-115.959
Medium_variant,348,2070,-117.749
Medium_variant,348,2071,-119.827
Medium_variant,348,2072,-122.221
Medium_variant,348,2073,-124.975
Medium_variant,348,2074,-128.09
Medium_variant,348,2075,-131.558
Medium_variant,348,2076,-135.334
Medium_variant,348,2077,-139.33
Medium_variant,348,2078,-143.428
Medium_variant,348,2079,-147.562
Medium_variant,348,2080,-151.807
Medium_variant,348,2081,-156.22
Medium_variant,348,2082,-160.636
Medium_variant,348,2083,-164.832
Medium_variant,348,2084,-168.73
Medium_variant,348,2085,-172.384
Medium_variant,348,2086,-175.893
Medium_variant,348,2087,-179.26
Medium_variant,348,2088,-182.442
Medium_variant,348,2089,-185.419
Medium_variant,348,2090,-188.134
Medium_variant,348,2091,-190.514
Medium_variant,348,2092,-192.499
Medium_variant,348,2093,-194.06
Medium_variant,348,2094,-195.176
Medium_variant,348,2095,-195.837
Medium_variant,348,2096,-196.065
Medium_variant,348,2097,-195.881
Medium_variant,348,2098,-195.301
Medium_variant,348,2099,-194.369
