variant,country,year,totalpopulationannualdoubletime
Estimates,296,1950,40.048
Estimates,296,1951,37.848
Estimates,296,1952,34.542
Estimates,296,1953,32.478
Estimates,296,1954,31.15
Estimates,296,1955,30.281
Estimates,296,1956,29.662
Estimates,296,1957,29.185
Estimates,296,1958,28.83
Estimates,296,1959,28.496
Estimates,296,1960,28.247
Estimates,296,1961,28.196
Estimates,296,1962,28.44
Estimates,296,1963,29.117
Estimates,296,1964,30.219
Estimates,296,1965,31.602
Estimates,296,1966,33.132
Estimates,296,1967,34.815
Estimates,296,1968,36.734
Estimates,296,1969,38.896
Estimates,296,1970,41.304
Estimates,296,1971,43.9
Estimates,296,1972,46.188
Estimates,296,1973,47.661
Estimates,296,1974,48.204
Estimates,296,1975,47.867
Estimates,296,1976,47.154
Estimates,296,1977,46.773
Estimates,296,1978,47.185
Estimates,296,1979,48.386
Estimates,296,1980,50.512
Estimates,296,1981,52.821
Estimates,296,1982,52.056
Estimates,296,1983,46.338
Estimates,296,1984,38.809
Estimates,296,1985,32.318
Estimates,296,1986,27.939
Estimates,296,1987,26.023
Estimates,296,1988,26.581
Estimates,296,1989,29.656
Estimates,296,1990,35.34
Estimates,296,1991,43.189
Estimates,296,1992,51.168
Estimates,296,1993,55.218
Estimates,296,1994,53.046
Estimates,296,1995,48.291
Estimates,296,1996,44.438
Estimates,296,1997,41.984
Estimates,296,1998,40.692
Estimates,296,1999,40.36
Estimates,296,2000,40.502
Estimates,296,2001,40.53
Estimates,296,2002,39.919
Estimates,296,2003,38.504
Estimates,296,2004,36.543
Estimates,296,2005,34.504
Estimates,296,2006,32.84
Estimates,296,2007,31.948
Estimates,296,2008,32.059
Estimates,296,2009,33.095
Estimates,296,2010,34.725
Estimates,296,2011,36.515
Estimates,296,2012,38.065
Estimates,296,2013,39.08
Estimates,296,2014,39.481
Estimates,296,2015,39.608
Medium_variant,296,2015,39.608
Medium_variant,296,2016,39.828
Medium_variant,296,2017,40.22
Medium_variant,296,2018,40.792
Medium_variant,296,2019,41.556
Medium_variant,296,2020,42.406
Medium_variant,296,2021,43.271
Medium_variant,296,2022,44.206
Medium_variant,296,2023,45.272
Medium_variant,296,2024,46.47
Medium_variant,296,2025,47.761
Medium_variant,296,2026,49.076
Medium_variant,296,2027,50.43
Medium_variant,296,2028,51.853
Medium_variant,296,2029,53.264
Medium_variant,296,2030,54.689
Medium_variant,296,2031,56.129
Medium_variant,296,2032,57.387
Medium_variant,296,2033,58.313
Medium_variant,296,2034,58.906
Medium_variant,296,2035,59.297
Medium_variant,296,2036,59.619
Medium_variant,296,2037,59.891
Medium_variant,296,2038,60.015
Medium_variant,296,2039,60.012
Medium_variant,296,2040,59.968
Medium_variant,296,2041,59.933
Medium_variant,296,2042,60.017
Medium_variant,296,2043,60.374
Medium_variant,296,2044,60.987
Medium_variant,296,2045,61.745
Medium_variant,296,2046,62.602
Medium_variant,296,2047,63.529
Medium_variant,296,2048,64.529
Medium_variant,296,2049,65.658
Medium_variant,296,2050,66.887
Medium_variant,296,2051,68.205
Medium_variant,296,2052,69.675
Medium_variant,296,2053,71.291
Medium_variant,296,2054,73.105
Medium_variant,296,2055,75.052
Medium_variant,296,2056,77.1
Medium_variant,296,2057,79.235
Medium_variant,296,2058,81.437
Medium_variant,296,2059,83.711
Medium_variant,296,2060,86.06
Medium_variant,296,2061,88.434
Medium_variant,296,2062,90.709
Medium_variant,296,2063,92.867
Medium_variant,296,2064,94.731
Medium_variant,296,2065,96.435
Medium_variant,296,2066,98.135
Medium_variant,296,2067,99.62
Medium_variant,296,2068,100.875
Medium_variant,296,2069,101.854
Medium_variant,296,2070,102.583
Medium_variant,296,2071,103.349
Medium_variant,296,2072,104.262
Medium_variant,296,2073,105.251
Medium_variant,296,2074,106.432
Medium_variant,296,2075,107.814
Medium_variant,296,2076,109.249
Medium_variant,296,2077,110.939
Medium_variant,296,2078,113.026
Medium_variant,296,2079,115.373
Medium_variant,296,2080,118.001
Medium_variant,296,2081,120.988
Medium_variant,296,2082,124.226
Medium_variant,296,2083,127.896
Medium_variant,296,2084,132.168
Medium_variant,296,2085,136.782
Medium_variant,296,2086,141.781
Medium_variant,296,2087,147.216
Medium_variant,296,2088,153.002
Medium_variant,296,2089,159.333
Medium_variant,296,2090,166.037
Medium_variant,296,2091,172.964
Medium_variant,296,2092,180.207
Medium_variant,296,2093,187.459
Medium_variant,296,2094,194.431
Medium_variant,296,2095,201.252
Medium_variant,296,2096,207.717
Medium_variant,296,2097,213.45
Medium_variant,296,2098,218.17
Medium_variant,296,2099,221.885
