variant,country,year,totalpopulationannualdoubletime
estimates,710,1950,30.869
estimates,710,1951,30.362
estimates,710,1952,29.588
estimates,710,1953,29.165
estimates,710,1954,28.947
estimates,710,1955,28.818
estimates,710,1956,28.682
estimates,710,1957,28.466
estimates,710,1958,28.126
estimates,710,1959,27.672
estimates,710,1960,27.172
estimates,710,1961,26.732
estimates,710,1962,26.466
estimates,710,1963,26.452
estimates,710,1964,26.659
estimates,710,1965,27.005
estimates,710,1966,27.359
estimates,710,1967,27.53
estimates,710,1968,27.384
estimates,710,1969,26.967
estimates,710,1970,26.433
estimates,710,1971,25.967
estimates,710,1972,25.757
estimates,710,1973,25.913
estimates,710,1974,26.407
estimates,710,1975,27.122
estimates,710,1976,27.864
estimates,710,1977,28.359
estimates,710,1978,28.402
estimates,710,1979,28.038
estimates,710,1980,27.469
estimates,710,1981,26.963
estimates,710,1982,26.842
estimates,710,1983,27.314
estimates,710,1984,28.367
estimates,710,1985,29.895
estimates,710,1986,31.581
estimates,710,1987,32.674
estimates,710,1988,32.495
estimates,710,1989,31.223
estimates,710,1990,29.554
estimates,710,1991,28.21
estimates,710,1992,27.801
estimates,710,1993,28.713
estimates,710,1994,31.079
estimates,710,1995,34.729
estimates,710,1996,39.111
estimates,710,1997,43.283
estimates,710,1998,46.034
estimates,710,1999,46.713
estimates,710,2000,46.267
estimates,710,2001,45.943
estimates,710,2002,46.079
estimates,710,2003,46.676
estimates,710,2004,47.817
estimates,710,2005,49.255
estimates,710,2006,50.69
estimates,710,2007,52.141
estimates,710,2008,53.746
estimates,710,2009,55.529
estimates,710,2010,57.459
estimates,710,2011,59.557
estimates,710,2012,62.095
estimates,710,2013,65.41
estimates,710,2014,69.653
estimates,710,2015,74.778
medium_variant,710,2015,74.778
medium_variant,710,2016,80.547
medium_variant,710,2017,86.54
medium_variant,710,2018,92.236
medium_variant,710,2019,97.273
medium_variant,710,2020,101.94
medium_variant,710,2021,106.718
medium_variant,710,2022,111.425
medium_variant,710,2023,115.616
medium_variant,710,2024,119.207
medium_variant,710,2025,122.268
medium_variant,710,2026,124.956
medium_variant,710,2027,127.414
medium_variant,710,2028,129.758
medium_variant,710,2029,132.051
medium_variant,710,2030,134.211
medium_variant,710,2031,136.155
medium_variant,710,2032,137.974
medium_variant,710,2033,139.807
medium_variant,710,2034,141.7
medium_variant,710,2035,143.63
medium_variant,710,2036,145.583
medium_variant,710,2037,147.652
medium_variant,710,2038,149.95
medium_variant,710,2039,152.521
medium_variant,710,2040,155.361
medium_variant,710,2041,158.454
medium_variant,710,2042,161.826
medium_variant,710,2043,165.527
medium_variant,710,2044,169.614
medium_variant,710,2045,174.102
medium_variant,710,2046,179.079
medium_variant,710,2047,184.866
medium_variant,710,2048,191.852
medium_variant,710,2049,200.241
medium_variant,710,2050,209.971
medium_variant,710,2051,220.903
medium_variant,710,2052,233.168
medium_variant,710,2053,247.031
medium_variant,710,2054,262.697
medium_variant,710,2055,280.599
medium_variant,710,2056,301.181
medium_variant,710,2057,324.394
medium_variant,710,2058,349.959
medium_variant,710,2059,378.048
medium_variant,710,2060,409.708
medium_variant,710,2061,446.672
medium_variant,710,2062,490.644
medium_variant,710,2063,543.704
medium_variant,710,2064,609.109
medium_variant,710,2065,691.142
medium_variant,710,2066,796.468
medium_variant,710,2067,937.851
medium_variant,710,2068,1139.784
medium_variant,710,2069,1451.432
medium_variant,710,2070,1989.726
medium_variant,710,2071,3126.596
medium_variant,710,2072,7067.378
medium_variant,710,2073,-31196.527
medium_variant,710,2074,-4988.732
medium_variant,710,2075,-2745.108
medium_variant,710,2076,-1908.945
medium_variant,710,2077,-1475.614
medium_variant,710,2078,-1213.221
medium_variant,710,2079,-1037.839
medium_variant,710,2080,-911.479
medium_variant,710,2081,-815.386
medium_variant,710,2082,-740.295
medium_variant,710,2083,-680.547
medium_variant,710,2084,-631.887
medium_variant,710,2085,-591.378
medium_variant,710,2086,-556.864
medium_variant,710,2087,-526.637
medium_variant,710,2088,-499.567
medium_variant,710,2089,-475.131
medium_variant,710,2090,-453.183
medium_variant,710,2091,-433.612
medium_variant,710,2092,-416.23
medium_variant,710,2093,-400.766
medium_variant,710,2094,-386.908
medium_variant,710,2095,-374.352
medium_variant,710,2096,-362.825
medium_variant,710,2097,-352.097
medium_variant,710,2098,-341.985
medium_variant,710,2099,-332.335
