variant,country,year,totalpopulationannualdoubletime
Estimates,440,1950,719.372
Estimates,440,1951,320.762
Estimates,440,1952,161.736
Estimates,440,1953,116.969
Estimates,440,1954,96.328
Estimates,440,1955,84.374
Estimates,440,1956,76.142
Estimates,440,1957,69.569
Estimates,440,1958,63.758
Estimates,440,1959,58.523
Estimates,440,1960,54.115
Estimates,440,1961,50.91
Estimates,440,1962,49.269
Estimates,440,1963,49.443
Estimates,440,1964,51.328
Estimates,440,1965,54.535
Estimates,440,1966,58.402
Estimates,440,1967,62.019
Estimates,440,1968,64.433
Estimates,440,1969,65.295
Estimates,440,1970,65.312
Estimates,440,1971,65.516
Estimates,440,1972,66.585
Estimates,440,1973,68.95
Estimates,440,1974,72.824
Estimates,440,1975,77.908
Estimates,440,1976,83.445
Estimates,440,1977,88.352
Estimates,440,1978,91.511
Estimates,440,1979,92.494
Estimates,440,1980,93.185
Estimates,440,1981,94.983
Estimates,440,1982,95.65
Estimates,440,1983,92.797
Estimates,440,1984,87.681
Estimates,440,1985,81.61
Estimates,440,1986,76.942
Estimates,440,1987,78.265
Estimates,440,1988,91.853
Estimates,440,1989,134.977
Estimates,440,1990,327.188
Estimates,440,1991,-775.336
Estimates,440,1992,-200.846
Estimates,440,1993,-131.625
Estimates,440,1994,-110.443
Estimates,440,1995,-100.653
Estimates,440,1996,-92.334
Estimates,440,1997,-86.157
Estimates,440,1998,-83.573
Estimates,440,1999,-83.6
Estimates,440,2000,-85.869
Estimates,440,2001,-89.291
Estimates,440,2002,-89.961
Estimates,440,2003,-84.43
Estimates,440,2004,-74.537
Estimates,440,2005,-65.022
Estimates,440,2006,-57.999
Estimates,440,2007,-52.758
Estimates,440,2008,-48.562
Estimates,440,2009,-45.335
Estimates,440,2010,-42.487
Estimates,440,2011,-40.014
Estimates,440,2012,-39.166
Estimates,440,2013,-41.247
Estimates,440,2014,-47.412
Estimates,440,2015,-59.865
Medium_variant,440,2015,-59.865
Medium_variant,440,2016,-82.744
Medium_variant,440,2017,-120.397
Medium_variant,440,2018,-162.243
Medium_variant,440,2019,-172.864
Medium_variant,440,2020,-156.713
Medium_variant,440,2021,-142.315
Medium_variant,440,2022,-134.243
Medium_variant,440,2023,-130.921
Medium_variant,440,2024,-132.805
Medium_variant,440,2025,-136.337
Medium_variant,440,2026,-137.272
Medium_variant,440,2027,-135.748
Medium_variant,440,2028,-133.456
Medium_variant,440,2029,-130.587
Medium_variant,440,2030,-127.396
Medium_variant,440,2031,-124.202
Medium_variant,440,2032,-121.484
Medium_variant,440,2033,-119.591
Medium_variant,440,2034,-118.538
Medium_variant,440,2035,-117.962
Medium_variant,440,2036,-117.529
Medium_variant,440,2037,-117.39
Medium_variant,440,2038,-117.788
Medium_variant,440,2039,-118.712
Medium_variant,440,2040,-120.052
Medium_variant,440,2041,-121.67
Medium_variant,440,2042,-123.481
Medium_variant,440,2043,-125.443
Medium_variant,440,2044,-127.521
Medium_variant,440,2045,-129.754
Medium_variant,440,2046,-132.203
Medium_variant,440,2047,-134.806
Medium_variant,440,2048,-137.464
Medium_variant,440,2049,-140.156
Medium_variant,440,2050,-142.89
Medium_variant,440,2051,-145.689
Medium_variant,440,2052,-148.475
Medium_variant,440,2053,-151.182
Medium_variant,440,2054,-153.782
Medium_variant,440,2055,-156.301
Medium_variant,440,2056,-158.769
Medium_variant,440,2057,-160.97
Medium_variant,440,2058,-162.661
Medium_variant,440,2059,-163.843
Medium_variant,440,2060,-164.697
Medium_variant,440,2061,-165.452
Medium_variant,440,2062,-166.253
Medium_variant,440,2063,-167.183
Medium_variant,440,2064,-168.267
Medium_variant,440,2065,-169.455
Medium_variant,440,2066,-170.736
Medium_variant,440,2067,-172.269
Medium_variant,440,2068,-174.28
Medium_variant,440,2069,-176.819
Medium_variant,440,2070,-179.778
Medium_variant,440,2071,-183.054
Medium_variant,440,2072,-186.727
Medium_variant,440,2073,-190.95
Medium_variant,440,2074,-195.781
Medium_variant,440,2075,-201.167
Medium_variant,440,2076,-207.036
Medium_variant,440,2077,-213.418
Medium_variant,440,2078,-220.36
Medium_variant,440,2079,-227.861
Medium_variant,440,2080,-235.874
Medium_variant,440,2081,-244.387
Medium_variant,440,2082,-253.356
Medium_variant,440,2083,-262.639
Medium_variant,440,2084,-272.198
Medium_variant,440,2085,-282.01
Medium_variant,440,2086,-291.865
Medium_variant,440,2087,-301.272
Medium_variant,440,2088,-309.594
Medium_variant,440,2089,-316.437
Medium_variant,440,2090,-321.957
Medium_variant,440,2091,-326.281
Medium_variant,440,2092,-329.638
Medium_variant,440,2093,-331.994
Medium_variant,440,2094,-333.217
Medium_variant,440,2095,-333.152
Medium_variant,440,2096,-331.361
Medium_variant,440,2097,-327.73
Medium_variant,440,2098,-322.107
Medium_variant,440,2099,-314.394
