variant,country,year,totalpopulationannualdoubletime
Estimates,44,1950,61.529
Estimates,44,1951,47.544
Estimates,44,1952,33.426
Estimates,44,1953,26.649
Estimates,44,1954,22.709
Estimates,44,1955,20.125
Estimates,44,1956,18.272
Estimates,44,1957,16.862
Estimates,44,1958,15.74
Estimates,44,1959,14.855
Estimates,44,1960,14.206
Estimates,44,1961,13.82
Estimates,44,1962,13.737
Estimates,44,1963,13.989
Estimates,44,1964,14.562
Estimates,44,1965,15.315
Estimates,44,1966,16.143
Estimates,44,1967,17.227
Estimates,44,1968,18.855
Estimates,44,1969,21.186
Estimates,44,1970,24.363
Estimates,44,1971,28.347
Estimates,44,1972,32.311
Estimates,44,1973,34.681
Estimates,44,1974,34.72
Estimates,44,1975,33.552
Estimates,44,1976,32.481
Estimates,44,1977,31.762
Estimates,44,1978,31.323
Estimates,44,1979,31.222
Estimates,44,1980,31.184
Estimates,44,1981,31.061
Estimates,44,1982,31.218
Estimates,44,1983,32.037
Estimates,44,1984,33.552
Estimates,44,1985,35.668
Estimates,44,1986,38.054
Estimates,44,1987,39.949
Estimates,44,1988,40.554
Estimates,44,1989,39.86
Estimates,44,1990,38.385
Estimates,44,1991,36.969
Estimates,44,1992,36.714
Estimates,44,1993,38.451
Estimates,44,1994,42.523
Estimates,44,1995,49.173
Estimates,44,1996,57.661
Estimates,44,1997,63.517
Estimates,44,1998,60.93
Estimates,44,1999,51.998
Estimates,44,2000,43.234
Estimates,44,2001,37.302
Estimates,44,2002,33.99
Estimates,44,2003,32.748
Estimates,44,2004,33.147
Estimates,44,2005,34.404
Estimates,44,2006,35.755
Estimates,44,2007,37.097
Estimates,44,2008,38.583
Estimates,44,2009,40.16
Estimates,44,2010,41.912
Estimates,44,2011,43.968
Estimates,44,2012,46.365
Estimates,44,2013,49.09
Estimates,44,2014,52.154
Estimates,44,2015,55.639
Medium_variant,44,2015,55.639
Medium_variant,44,2016,59.51
Medium_variant,44,2017,63.311
Medium_variant,44,2018,66.362
Medium_variant,44,2019,68.413
Medium_variant,44,2020,69.843
Medium_variant,44,2021,71.207
Medium_variant,44,2022,72.89
Medium_variant,44,2023,75.126
Medium_variant,44,2024,78.035
Medium_variant,44,2025,81.388
Medium_variant,44,2026,84.857
Medium_variant,44,2027,88.467
Medium_variant,44,2028,92.392
Medium_variant,44,2029,96.648
Medium_variant,44,2030,101.25
Medium_variant,44,2031,106.191
Medium_variant,44,2032,111.434
Medium_variant,44,2033,116.962
Medium_variant,44,2034,122.746
Medium_variant,44,2035,128.839
Medium_variant,44,2036,135.29
Medium_variant,44,2037,141.81
Medium_variant,44,2038,148.068
Medium_variant,44,2039,153.893
Medium_variant,44,2040,159.563
Medium_variant,44,2041,165.297
Medium_variant,44,2042,171.114
Medium_variant,44,2043,176.855
Medium_variant,44,2044,182.421
Medium_variant,44,2045,187.963
Medium_variant,44,2046,193.676
Medium_variant,44,2047,200.1
Medium_variant,44,2048,207.977
Medium_variant,44,2049,217.808
Medium_variant,44,2050,229.284
Medium_variant,44,2051,241.917
Medium_variant,44,2052,255.705
Medium_variant,44,2053,270.815
Medium_variant,44,2054,287.446
Medium_variant,44,2055,306.11
Medium_variant,44,2056,327.214
Medium_variant,44,2057,350.39
Medium_variant,44,2058,375.496
Medium_variant,44,2059,402.895
Medium_variant,44,2060,432.536
Medium_variant,44,2061,466.393
Medium_variant,44,2062,506.179
Medium_variant,44,2063,553.616
Medium_variant,44,2064,613.853
Medium_variant,44,2065,689.198
Medium_variant,44,2066,781.779
Medium_variant,44,2067,896.931
Medium_variant,44,2068,1043.6
Medium_variant,44,2069,1233.938
Medium_variant,44,2070,1489.367
Medium_variant,44,2071,1872.446
Medium_variant,44,2072,2501.865
Medium_variant,44,2073,3687.82
Medium_variant,44,2074,6870.461
Medium_variant,44,2075,41225.255
Medium_variant,44,2076,-10950.209
Medium_variant,44,2077,-4900.294
Medium_variant,44,2078,-3155.924
Medium_variant,44,2079,-2327.024
Medium_variant,44,2080,-1852.379
Medium_variant,44,2081,-1555.364
Medium_variant,44,2082,-1361.052
Medium_variant,44,2083,-1235.352
Medium_variant,44,2084,-1151.242
Medium_variant,44,2085,-1091.208
Medium_variant,44,2086,-1044.791
Medium_variant,44,2087,-1003.522
Medium_variant,44,2088,-967.997
Medium_variant,44,2089,-937.35
Medium_variant,44,2090,-910.902
Medium_variant,44,2091,-886.981
Medium_variant,44,2092,-866.389
Medium_variant,44,2093,-848.756
Medium_variant,44,2094,-832.786
Medium_variant,44,2095,-817.367
Medium_variant,44,2096,-801.544
Medium_variant,44,2097,-785.391
Medium_variant,44,2098,-766.419
Medium_variant,44,2099,-745.066
