variant,country,year,totalpopulationannualdoubletime
Estimates,72,1950,22.795
Estimates,72,1951,23.888
Estimates,72,1952,26.135
Estimates,72,1953,28.206
Estimates,72,1954,29.965
Estimates,72,1955,31.279
Estimates,72,1956,32.048
Estimates,72,1957,32.224
Estimates,72,1958,31.843
Estimates,72,1959,31.008
Estimates,72,1960,29.888
Estimates,72,1961,28.67
Estimates,72,1962,27.502
Estimates,72,1963,26.472
Estimates,72,1964,25.581
Estimates,72,1965,24.749
Estimates,72,1966,23.928
Estimates,72,1967,23.178
Estimates,72,1968,22.549
Estimates,72,1969,22.017
Estimates,72,1970,21.596
Estimates,72,1971,21.243
Estimates,72,1972,20.787
Estimates,72,1973,20.123
Estimates,72,1974,19.343
Estimates,72,1975,18.593
Estimates,72,1976,18.012
Estimates,72,1977,17.729
Estimates,72,1978,17.808
Estimates,72,1979,18.212
Estimates,72,1980,18.808
Estimates,72,1981,19.443
Estimates,72,1982,20.031
Estimates,72,1983,20.528
Estimates,72,1984,20.923
Estimates,72,1985,21.308
Estimates,72,1986,21.77
Estimates,72,1987,22.28
Estimates,72,1988,22.783
Estimates,72,1989,23.295
Estimates,72,1990,23.821
Estimates,72,1991,24.407
Estimates,72,1992,25.216
Estimates,72,1993,26.419
Estimates,72,1994,28.078
Estimates,72,1995,30.04
Estimates,72,1996,32.105
Estimates,72,1997,34.399
Estimates,72,1998,37.182
Estimates,72,1999,40.478
Estimates,72,2000,44.415
Estimates,72,2001,48.749
Estimates,72,2002,51.693
Estimates,72,2003,51.158
Estimates,72,2004,47.545
Estimates,72,2005,43.16
Estimates,72,2006,39.589
Estimates,72,2007,37.09
Estimates,72,2008,35.543
Estimates,72,2009,34.804
Estimates,72,2010,34.419
Estimates,72,2011,34.091
Estimates,72,2012,34.062
Estimates,72,2013,34.629
Estimates,72,2014,35.784
Estimates,72,2015,37.377
Medium_variant,72,2015,37.377
Medium_variant,72,2016,39.175
Medium_variant,72,2017,40.931
Medium_variant,72,2018,42.427
Medium_variant,72,2019,43.574
Medium_variant,72,2020,44.56
Medium_variant,72,2021,45.636
Medium_variant,72,2022,46.866
Medium_variant,72,2023,48.236
Medium_variant,72,2024,49.763
Medium_variant,72,2025,51.398
Medium_variant,72,2026,53.063
Medium_variant,72,2027,54.71
Medium_variant,72,2028,56.308
Medium_variant,72,2029,57.839
Medium_variant,72,2030,59.347
Medium_variant,72,2031,60.875
Medium_variant,72,2032,62.403
Medium_variant,72,2033,63.883
Medium_variant,72,2034,65.318
Medium_variant,72,2035,66.739
Medium_variant,72,2036,68.181
Medium_variant,72,2037,69.679
Medium_variant,72,2038,71.254
Medium_variant,72,2039,72.925
Medium_variant,72,2040,74.689
Medium_variant,72,2041,76.545
Medium_variant,72,2042,78.528
Medium_variant,72,2043,80.69
Medium_variant,72,2044,83.054
Medium_variant,72,2045,85.615
Medium_variant,72,2046,88.375
Medium_variant,72,2047,91.41
Medium_variant,72,2048,94.823
Medium_variant,72,2049,98.664
Medium_variant,72,2050,102.926
Medium_variant,72,2051,107.588
Medium_variant,72,2052,112.696
Medium_variant,72,2053,118.318
Medium_variant,72,2054,124.514
Medium_variant,72,2055,131.349
Medium_variant,72,2056,138.889
Medium_variant,72,2057,147.208
Medium_variant,72,2058,156.376
Medium_variant,72,2059,166.48
Medium_variant,72,2060,177.683
Medium_variant,72,2061,190.136
Medium_variant,72,2062,203.835
Medium_variant,72,2063,218.686
Medium_variant,72,2064,234.72
Medium_variant,72,2065,252.267
Medium_variant,72,2066,271.753
Medium_variant,72,2067,293.345
Medium_variant,72,2068,317.021
Medium_variant,72,2069,342.984
Medium_variant,72,2070,371.827
Medium_variant,72,2071,404.282
Medium_variant,72,2072,440.898
Medium_variant,72,2073,482.071
Medium_variant,72,2074,528.862
Medium_variant,72,2075,582.807
Medium_variant,72,2076,646.217
Medium_variant,72,2077,723.705
Medium_variant,72,2078,822.38
Medium_variant,72,2079,953.065
Medium_variant,72,2080,1132.17
Medium_variant,72,2081,1389.45
Medium_variant,72,2082,1792.263
Medium_variant,72,2083,2519.098
Medium_variant,72,2084,4245.693
Medium_variant,72,2085,13376.476
Medium_variant,72,2086,-11788.36
Medium_variant,72,2087,-4061.925
Medium_variant,72,2088,-2431.242
Medium_variant,72,2089,-1723.939
Medium_variant,72,2090,-1332.31
Medium_variant,72,2091,-1086.736
Medium_variant,72,2092,-919.951
Medium_variant,72,2093,-799.54
Medium_variant,72,2094,-708.836
Medium_variant,72,2095,-638.007
Medium_variant,72,2096,-580.795
Medium_variant,72,2097,-533.454
Medium_variant,72,2098,-493.389
Medium_variant,72,2099,-458.953
