variant,country,year,totalpopulationannualdoubletime
Estimates,400,1950,6.075
Estimates,400,1951,7.343
Estimates,400,1952,10.396
Estimates,400,1953,12.085
Estimates,400,1954,11.93
Estimates,400,1955,10.997
Estimates,400,1956,10.247
Estimates,400,1957,10.055
Estimates,400,1958,10.584
Estimates,400,1959,11.997
Estimates,400,1960,14.405
Estimates,400,1961,17.297
Estimates,400,1962,18.388
Estimates,400,1963,15.86
Estimates,400,1964,12.307
Estimates,400,1965,9.768
Estimates,400,1966,8.412
Estimates,400,1967,8.035
Estimates,400,1968,8.525
Estimates,400,1969,9.922
Estimates,400,1970,12.239
Estimates,400,1971,15.285
Estimates,400,1972,18.733
Estimates,400,1973,21.96
Estimates,400,1974,23.965
Estimates,400,1975,25.193
Estimates,400,1976,26.504
Estimates,400,1977,26.971
Estimates,400,1978,25.504
Estimates,400,1979,22.893
Estimates,400,1980,20.174
Estimates,400,1981,18.028
Estimates,400,1982,16.845
Estimates,400,1983,16.673
Estimates,400,1984,17.3
Estimates,400,1985,18.562
Estimates,400,1986,20.026
Estimates,400,1987,20.42
Estimates,400,1988,18.889
Estimates,400,1989,16.427
Estimates,400,1990,14.197
Estimates,400,1991,12.758
Estimates,400,1992,12.401
Estimates,400,1993,13.313
Estimates,400,1994,15.798
Estimates,400,1995,20.323
Estimates,400,1996,27.294
Estimates,400,1997,36.288
Estimates,400,1998,43.802
Estimates,400,1999,44.526
Estimates,400,2000,41.638
Estimates,400,2001,39.235
Estimates,400,2002,35.652
Estimates,400,2003,30.111
Estimates,400,2004,24.755
Estimates,400,2005,20.679
Estimates,400,2006,18.021
Estimates,400,2007,16.662
Estimates,400,2008,16.418
Estimates,400,2009,17.089
Estimates,400,2010,18.288
Estimates,400,2011,19.646
Estimates,400,2012,21.308
Estimates,400,2013,23.684
Estimates,400,2014,27.028
Estimates,400,2015,31.681
Medium_variant,400,2015,31.681
Medium_variant,400,2016,38.003
Medium_variant,400,2017,45.893
Medium_variant,400,2018,54.32
Medium_variant,400,2019,61.723
Medium_variant,400,2020,68.353
Medium_variant,400,2021,75.423
Medium_variant,400,2022,80.554
Medium_variant,400,2023,79.909
Medium_variant,400,2024,74.191
Medium_variant,400,2025,66.812
Medium_variant,400,2026,60.306
Medium_variant,400,2027,55.41
Medium_variant,400,2028,52.095
Medium_variant,400,2029,50.072
Medium_variant,400,2030,48.603
Medium_variant,400,2031,47.244
Medium_variant,400,2032,46.337
Medium_variant,400,2033,46.254
Medium_variant,400,2034,46.935
Medium_variant,400,2035,48.128
Medium_variant,400,2036,49.527
Medium_variant,400,2037,50.932
Medium_variant,400,2038,52.215
Medium_variant,400,2039,53.323
Medium_variant,400,2040,54.412
Medium_variant,400,2041,55.675
Medium_variant,400,2042,57.146
Medium_variant,400,2043,58.8
Medium_variant,400,2044,60.652
Medium_variant,400,2045,62.677
Medium_variant,400,2046,64.845
Medium_variant,400,2047,67.162
Medium_variant,400,2048,69.651
Medium_variant,400,2049,72.314
Medium_variant,400,2050,75.159
Medium_variant,400,2051,78.183
Medium_variant,400,2052,81.363
Medium_variant,400,2053,84.666
Medium_variant,400,2054,88.076
Medium_variant,400,2055,91.624
Medium_variant,400,2056,95.337
Medium_variant,400,2057,99.152
Medium_variant,400,2058,102.983
Medium_variant,400,2059,106.801
Medium_variant,400,2060,110.658
Medium_variant,400,2061,114.62
Medium_variant,400,2062,118.657
Medium_variant,400,2063,122.708
Medium_variant,400,2064,126.771
Medium_variant,400,2065,130.897
Medium_variant,400,2066,135.149
Medium_variant,400,2067,139.562
Medium_variant,400,2068,144.164
Medium_variant,400,2069,149.002
Medium_variant,400,2070,154.092
Medium_variant,400,2071,159.484
Medium_variant,400,2072,165.37
Medium_variant,400,2073,171.989
Medium_variant,400,2074,179.487
Medium_variant,400,2075,187.853
Medium_variant,400,2076,197.058
Medium_variant,400,2077,207.27
Medium_variant,400,2078,218.751
Medium_variant,400,2079,231.734
Medium_variant,400,2080,246.447
Medium_variant,400,2081,263.159
Medium_variant,400,2082,282.291
Medium_variant,400,2083,304.403
Medium_variant,400,2084,330.185
Medium_variant,400,2085,360.672
Medium_variant,400,2086,397.172
Medium_variant,400,2087,440.873
Medium_variant,400,2088,493.205
Medium_variant,400,2089,556.894
Medium_variant,400,2090,637.204
Medium_variant,400,2091,743.579
Medium_variant,400,2092,893.47
Medium_variant,400,2093,1122.107
Medium_variant,400,2094,1513.32
Medium_variant,400,2095,2330.17
Medium_variant,400,2096,5060.417
Medium_variant,400,2097,-31151.482
Medium_variant,400,2098,-3869.744
Medium_variant,400,2099,-2084.189
