variant,country,year,totalpopulationannualdoubletime
estimates,204,1950,553.105
estimates,204,1951,342.115
estimates,204,1952,195.352
estimates,204,1953,138.088
estimates,204,1954,107.723
estimates,204,1955,88.999
estimates,204,1956,76.371
estimates,204,1957,67.327
estimates,204,1958,60.566
estimates,204,1959,55.338
estimates,204,1960,51.173
estimates,204,1961,47.762
estimates,204,1962,44.896
estimates,204,1963,42.434
estimates,204,1964,40.294
estimates,204,1965,38.423
estimates,204,1966,36.788
estimates,204,1967,35.374
estimates,204,1968,34.163
estimates,204,1969,33.114
estimates,204,1970,32.186
estimates,204,1971,31.335
estimates,204,1972,30.514
estimates,204,1973,29.696
estimates,204,1974,28.888
estimates,204,1975,28.116
estimates,204,1976,27.405
estimates,204,1977,26.776
estimates,204,1978,26.234
estimates,204,1979,25.766
estimates,204,1980,25.313
estimates,204,1981,24.848
estimates,204,1982,24.432
estimates,204,1983,24.116
estimates,204,1984,23.869
estimates,204,1985,23.732
estimates,204,1986,23.645
estimates,204,1987,23.275
estimates,204,1988,22.41
estimates,204,1989,21.247
estimates,204,1990,20.046
estimates,204,1991,19.077
estimates,204,1992,18.651
estimates,204,1993,18.933
estimates,204,1994,19.877
estimates,204,1995,21.281
estimates,204,1996,22.776
estimates,204,1997,23.817
estimates,204,1998,23.943
estimates,204,1999,23.213
estimates,204,2000,22.196
estimates,204,2001,21.387
estimates,204,2002,20.953
estimates,204,2003,20.918
estimates,204,2004,21.253
estimates,204,2005,21.77
estimates,204,2006,22.281
estimates,204,2007,22.78
estimates,204,2008,23.32
estimates,204,2009,23.883
estimates,204,2010,24.48
estimates,204,2011,25.101
estimates,204,2012,25.661
estimates,204,2013,26.078
estimates,204,2014,26.35
estimates,204,2015,26.546
medium_variant,204,2015,26.546
medium_variant,204,2016,26.746
medium_variant,204,2017,26.984
medium_variant,204,2018,27.269
medium_variant,204,2019,27.606
medium_variant,204,2020,27.97
medium_variant,204,2021,28.333
medium_variant,204,2022,28.696
medium_variant,204,2023,29.065
medium_variant,204,2024,29.442
medium_variant,204,2025,29.829
medium_variant,204,2026,30.23
medium_variant,204,2027,30.646
medium_variant,204,2028,31.08
medium_variant,204,2029,31.531
medium_variant,204,2030,31.999
medium_variant,204,2031,32.481
medium_variant,204,2032,32.982
medium_variant,204,2033,33.506
medium_variant,204,2034,34.054
medium_variant,204,2035,34.621
medium_variant,204,2036,35.205
medium_variant,204,2037,35.803
medium_variant,204,2038,36.417
medium_variant,204,2039,37.044
medium_variant,204,2040,37.688
medium_variant,204,2041,38.348
medium_variant,204,2042,39.024
medium_variant,204,2043,39.714
medium_variant,204,2044,40.419
medium_variant,204,2045,41.14
medium_variant,204,2046,41.88
medium_variant,204,2047,42.637
medium_variant,204,2048,43.408
medium_variant,204,2049,44.195
medium_variant,204,2050,45.001
medium_variant,204,2051,45.83
medium_variant,204,2052,46.684
medium_variant,204,2053,47.564
medium_variant,204,2054,48.473
medium_variant,204,2055,49.411
medium_variant,204,2056,50.38
medium_variant,204,2057,51.385
medium_variant,204,2058,52.428
medium_variant,204,2059,53.513
medium_variant,204,2060,54.639
medium_variant,204,2061,55.808
medium_variant,204,2062,57.025
medium_variant,204,2063,58.297
medium_variant,204,2064,59.626
medium_variant,204,2065,61.013
medium_variant,204,2066,62.455
medium_variant,204,2067,63.957
medium_variant,204,2068,65.525
medium_variant,204,2069,67.161
medium_variant,204,2070,68.867
medium_variant,204,2071,70.646
medium_variant,204,2072,72.498
medium_variant,204,2073,74.423
medium_variant,204,2074,76.425
medium_variant,204,2075,78.51
medium_variant,204,2076,80.688
medium_variant,204,2077,82.965
medium_variant,204,2078,85.35
medium_variant,204,2079,87.847
medium_variant,204,2080,90.46
medium_variant,204,2081,93.194
medium_variant,204,2082,96.064
medium_variant,204,2083,99.088
medium_variant,204,2084,102.275
medium_variant,204,2085,105.626
medium_variant,204,2086,109.137
medium_variant,204,2087,112.807
medium_variant,204,2088,116.638
medium_variant,204,2089,120.633
medium_variant,204,2090,124.801
medium_variant,204,2091,129.151
medium_variant,204,2092,133.693
medium_variant,204,2093,138.43
medium_variant,204,2094,143.363
medium_variant,204,2095,148.489
medium_variant,204,2096,153.797
medium_variant,204,2097,159.271
medium_variant,204,2098,164.893
medium_variant,204,2099,170.636
