variant,country,year,totalpopulationannualdoubletime
estimates,174,1950,29.25
estimates,174,1951,30.709
estimates,174,1952,33.537
estimates,174,1953,35.754
estimates,174,1954,37.343
estimates,174,1955,38.425
estimates,174,1956,39.175
estimates,174,1957,39.805
estimates,174,1958,40.523
estimates,174,1959,41.367
estimates,174,1960,42.202
estimates,174,1961,42.699
estimates,174,1962,42.391
estimates,174,1963,40.998
estimates,174,1964,38.815
estimates,174,1965,36.207
estimates,174,1966,33.7
estimates,174,1967,32.064
estimates,174,1968,31.625
estimates,174,1969,32.123
estimates,174,1970,33.335
estimates,174,1971,34.545
estimates,174,1972,33.835
estimates,174,1973,30.323
estimates,174,1974,25.75
estimates,174,1975,21.839
estimates,174,1976,19.204
estimates,174,1977,17.907
estimates,174,1978,17.834
estimates,174,1979,18.797
estimates,174,1980,20.442
estimates,174,1981,22.247
estimates,174,1982,23.702
estimates,174,1983,24.403
estimates,174,1984,24.251
estimates,174,1985,23.745
estimates,174,1986,23.372
estimates,174,1987,23.197
estimates,174,1988,23.161
estimates,174,1989,23.269
estimates,174,1990,23.44
estimates,174,1991,23.608
estimates,174,1992,23.811
estimates,174,1993,24.109
estimates,174,1994,24.497
estimates,174,1995,24.925
estimates,174,1996,25.355
estimates,174,1997,25.812
estimates,174,1998,26.33
estimates,174,1999,26.895
estimates,174,2000,27.489
estimates,174,2001,28.066
estimates,174,2002,28.514
estimates,174,2003,28.736
estimates,174,2004,28.74
estimates,174,2005,28.643
estimates,174,2006,28.557
estimates,174,2007,28.493
estimates,174,2008,28.438
estimates,174,2009,28.405
estimates,174,2010,28.385
estimates,174,2011,28.389
estimates,174,2012,28.471
estimates,174,2013,28.683
estimates,174,2014,29.023
estimates,174,2015,29.439
medium_variant,174,2015,29.439
medium_variant,174,2016,29.878
medium_variant,174,2017,30.329
medium_variant,174,2018,30.796
medium_variant,174,2019,31.272
medium_variant,174,2020,31.762
medium_variant,174,2021,32.273
medium_variant,174,2022,32.792
medium_variant,174,2023,33.305
medium_variant,174,2024,33.812
medium_variant,174,2025,34.318
medium_variant,174,2026,34.83
medium_variant,174,2027,35.34
medium_variant,174,2028,35.839
medium_variant,174,2029,36.328
medium_variant,174,2030,36.815
medium_variant,174,2031,37.304
medium_variant,174,2032,37.796
medium_variant,174,2033,38.29
medium_variant,174,2034,38.786
medium_variant,174,2035,39.287
medium_variant,174,2036,39.801
medium_variant,174,2037,40.332
medium_variant,174,2038,40.879
medium_variant,174,2039,41.444
medium_variant,174,2040,42.029
medium_variant,174,2041,42.634
medium_variant,174,2042,43.275
medium_variant,174,2043,43.97
medium_variant,174,2044,44.72
medium_variant,174,2045,45.514
medium_variant,174,2046,46.337
medium_variant,174,2047,47.178
medium_variant,174,2048,48.028
medium_variant,174,2049,48.888
medium_variant,174,2050,49.766
medium_variant,174,2051,50.671
medium_variant,174,2052,51.618
medium_variant,174,2053,52.617
medium_variant,174,2054,53.667
medium_variant,174,2055,54.763
medium_variant,174,2056,55.886
medium_variant,174,2057,57.024
medium_variant,174,2058,58.158
medium_variant,174,2059,59.286
medium_variant,174,2060,60.426
medium_variant,174,2061,61.594
medium_variant,174,2062,62.795
medium_variant,174,2063,64.03
medium_variant,174,2064,65.296
medium_variant,174,2065,66.599
medium_variant,174,2066,67.941
medium_variant,174,2067,69.318
medium_variant,174,2068,70.73
medium_variant,174,2069,72.185
medium_variant,174,2070,73.683
medium_variant,174,2071,75.23
medium_variant,174,2072,76.858
medium_variant,174,2073,78.587
medium_variant,174,2074,80.419
medium_variant,174,2075,82.351
medium_variant,174,2076,84.369
medium_variant,174,2077,86.457
medium_variant,174,2078,88.615
medium_variant,174,2079,90.855
medium_variant,174,2080,93.172
medium_variant,174,2081,95.578
medium_variant,174,2082,98.121
medium_variant,174,2083,100.834
medium_variant,174,2084,103.73
medium_variant,174,2085,106.805
medium_variant,174,2086,110.007
medium_variant,174,2087,113.262
medium_variant,174,2088,116.474
medium_variant,174,2089,119.618
medium_variant,174,2090,122.773
medium_variant,174,2091,126.036
medium_variant,174,2092,129.509
medium_variant,174,2093,133.243
medium_variant,174,2094,137.261
medium_variant,174,2095,141.561
medium_variant,174,2096,146.102
medium_variant,174,2097,150.84
medium_variant,174,2098,155.722
medium_variant,174,2099,160.659
