variant,country,year,totalpopulationannualdoubletime
Estimates,498,1950,40.471
Estimates,498,1951,36.315
Estimates,498,1952,30.803
Estimates,498,1953,27.77
Estimates,498,1954,26.091
Estimates,498,1955,25.264
Estimates,498,1956,25.039
Estimates,498,1957,25.287
Estimates,498,1958,25.938
Estimates,498,1959,26.956
Estimates,498,1960,28.321
Estimates,498,1961,30.013
Estimates,498,1962,32.004
Estimates,498,1963,34.255
Estimates,498,1964,36.736
Estimates,498,1965,39.623
Estimates,498,1966,43.026
Estimates,498,1967,46.322
Estimates,498,1968,48.549
Estimates,498,1969,49.444
Estimates,498,1970,49.4
Estimates,498,1971,49.24
Estimates,498,1972,50.038
Estimates,498,1973,52.724
Estimates,498,1974,57.795
Estimates,498,1975,65.417
Estimates,498,1976,74.889
Estimates,498,1977,83.131
Estimates,498,1978,85.571
Estimates,498,1979,81.412
Estimates,498,1980,75.037
Estimates,498,1981,70.161
Estimates,498,1982,67.648
Estimates,498,1983,67.582
Estimates,498,1984,70.155
Estimates,498,1985,74.375
Estimates,498,1986,79.452
Estimates,498,1987,87.7
Estimates,498,1988,104.37
Estimates,498,1989,139.393
Estimates,498,1990,222.764
Estimates,498,1991,540.963
Estimates,498,1992,-1540.896
Estimates,498,1993,-335.735
Estimates,498,1994,-197.481
Estimates,498,1995,-141.134
Estimates,498,1996,-110.388
Estimates,498,1997,-96.702
Estimates,498,1998,-97.229
Estimates,498,1999,-112.279
Estimates,498,2000,-150.403
Estimates,498,2001,-237.592
Estimates,498,2002,-418.946
Estimates,498,2003,-562.761
Estimates,498,2004,-413.012
Estimates,498,2005,-265.228
Estimates,498,2006,-196.373
Estimates,498,2007,-170.907
Estimates,498,2008,-174.619
Estimates,498,2009,-212.883
Estimates,498,2010,-314.716
Estimates,498,2011,-581.308
Estimates,498,2012,-1379.108
Estimates,498,2013,-2339.327
Estimates,498,2014,-1171.689
Estimates,498,2015,-594.945
Medium_variant,498,2015,-594.945
Medium_variant,498,2016,-394.95
Medium_variant,498,2017,-306.613
Medium_variant,498,2018,-261.073
Medium_variant,498,2019,-237.432
Medium_variant,498,2020,-221.257
Medium_variant,498,2021,-204.931
Medium_variant,498,2022,-188.796
Medium_variant,498,2023,-174.296
Medium_variant,498,2024,-161.224
Medium_variant,498,2025,-149.72
Medium_variant,498,2026,-139.819
Medium_variant,498,2027,-131.212
Medium_variant,498,2028,-123.603
Medium_variant,498,2029,-116.874
Medium_variant,498,2030,-110.906
Medium_variant,498,2031,-105.614
Medium_variant,498,2032,-100.965
Medium_variant,498,2033,-96.916
Medium_variant,498,2034,-93.399
Medium_variant,498,2035,-90.273
Medium_variant,498,2036,-87.463
Medium_variant,498,2037,-85.045
Medium_variant,498,2038,-83.091
Medium_variant,498,2039,-81.546
Medium_variant,498,2040,-80.263
Medium_variant,498,2041,-79.11
Medium_variant,498,2042,-78.027
Medium_variant,498,2043,-76.994
Medium_variant,498,2044,-75.982
Medium_variant,498,2045,-75.01
Medium_variant,498,2046,-74.087
Medium_variant,498,2047,-73.144
Medium_variant,498,2048,-72.116
Medium_variant,498,2049,-71.002
Medium_variant,498,2050,-69.848
Medium_variant,498,2051,-68.695
Medium_variant,498,2052,-67.533
Medium_variant,498,2053,-66.333
Medium_variant,498,2054,-65.106
Medium_variant,498,2055,-63.885
Medium_variant,498,2056,-62.684
Medium_variant,498,2057,-61.481
Medium_variant,498,2058,-60.242
Medium_variant,498,2059,-58.983
Medium_variant,498,2060,-57.749
Medium_variant,498,2061,-56.583
Medium_variant,498,2062,-55.521
Medium_variant,498,2063,-54.583
Medium_variant,498,2064,-53.778
Medium_variant,498,2065,-53.078
Medium_variant,498,2066,-52.464
Medium_variant,498,2067,-51.963
Medium_variant,498,2068,-51.611
Medium_variant,498,2069,-51.413
Medium_variant,498,2070,-51.339
Medium_variant,498,2071,-51.366
Medium_variant,498,2072,-51.537
Medium_variant,498,2073,-51.898
Medium_variant,498,2074,-52.454
Medium_variant,498,2075,-53.182
Medium_variant,498,2076,-54.042
Medium_variant,498,2077,-55.027
Medium_variant,498,2078,-56.143
Medium_variant,498,2079,-57.383
Medium_variant,498,2080,-58.755
Medium_variant,498,2081,-60.259
Medium_variant,498,2082,-61.871
Medium_variant,498,2083,-63.549
Medium_variant,498,2084,-65.271
Medium_variant,498,2085,-67.062
Medium_variant,498,2086,-68.921
Medium_variant,498,2087,-70.755
Medium_variant,498,2088,-72.428
Medium_variant,498,2089,-73.887
Medium_variant,498,2090,-75.176
Medium_variant,498,2091,-76.356
Medium_variant,498,2092,-77.488
Medium_variant,498,2093,-78.595
Medium_variant,498,2094,-79.659
Medium_variant,498,2095,-80.63
Medium_variant,498,2096,-81.435
Medium_variant,498,2097,-81.999
Medium_variant,498,2098,-82.234
Medium_variant,498,2099,-82.058
