variant,country,year,totalpopulationannualdoubletime
Estimates,112,1950,-196.335
Estimates,112,1951,-315.319
Estimates,112,1952,1672.414
Estimates,112,1953,240.647
Estimates,112,1954,135.503
Estimates,112,1955,98.465
Estimates,112,1956,80.78
Estimates,112,1957,71.571
Estimates,112,1958,67.132
Estimates,112,1959,65.837
Estimates,112,1960,66.687
Estimates,112,1961,68.706
Estimates,112,1962,70.614
Estimates,112,1963,71.127
Estimates,112,1964,70.119
Estimates,112,1965,68.583
Estimates,112,1966,67.684
Estimates,112,1967,68.171
Estimates,112,1968,70.545
Estimates,112,1969,75.084
Estimates,112,1970,81.451
Estimates,112,1971,88.812
Estimates,112,1972,96.23
Estimates,112,1973,102.659
Estimates,112,1974,107.219
Estimates,112,1975,111.009
Estimates,112,1976,115.155
Estimates,112,1977,117.699
Estimates,112,1978,116.223
Estimates,112,1979,111.412
Estimates,112,1980,105.715
Estimates,112,1981,101.245
Estimates,112,1982,98.939
Estimates,112,1983,99.25
Estimates,112,1984,102.523
Estimates,112,1985,107.562
Estimates,112,1986,113.77
Estimates,112,1987,125.391
Estimates,112,1988,151.692
Estimates,112,1989,213.454
Estimates,112,1990,406.84
Estimates,112,1991,4925.881
Estimates,112,1992,-570.486
Estimates,112,1993,-316.022
Estimates,112,1994,-249.753
Estimates,112,1995,-223.098
Estimates,112,1996,-204.767
Estimates,112,1997,-184.9
Estimates,112,1998,-162.12
Estimates,112,1999,-139.709
Estimates,112,2000,-121.27
Estimates,112,2001,-108.582
Estimates,112,2002,-102.626
Estimates,112,2003,-104.077
Estimates,112,2004,-113.76
Estimates,112,2005,-131.656
Estimates,112,2006,-157.365
Estimates,112,2007,-195.535
Estimates,112,2008,-260.382
Estimates,112,2009,-383.987
Estimates,112,2010,-746.1
Estimates,112,2011,-11343.165
Estimates,112,2012,1367.918
Estimates,112,2013,1391.525
Estimates,112,2014,-8968.002
Estimates,112,2015,-696.115
Medium_variant,112,2015,-696.115
Medium_variant,112,2016,-352.314
Medium_variant,112,2017,-250.058
Medium_variant,112,2018,-212.02
Medium_variant,112,2019,-201.921
Medium_variant,112,2020,-202.223
Medium_variant,112,2021,-201.114
Medium_variant,112,2022,-195.724
Medium_variant,112,2023,-186.959
Medium_variant,112,2024,-175.397
Medium_variant,112,2025,-164.001
Medium_variant,112,2026,-154.834
Medium_variant,112,2027,-147.707
Medium_variant,112,2028,-142.043
Medium_variant,112,2029,-137.682
Medium_variant,112,2030,-134.155
Medium_variant,112,2031,-131.158
Medium_variant,112,2032,-128.949
Medium_variant,112,2033,-127.821
Medium_variant,112,2034,-127.716
Medium_variant,112,2035,-128.317
Medium_variant,112,2036,-129.313
Medium_variant,112,2037,-130.68
Medium_variant,112,2038,-132.484
Medium_variant,112,2039,-134.673
Medium_variant,112,2040,-137.221
Medium_variant,112,2041,-140.06
Medium_variant,112,2042,-142.939
Medium_variant,112,2043,-145.565
Medium_variant,112,2044,-147.82
Medium_variant,112,2045,-149.868
Medium_variant,112,2046,-151.855
Medium_variant,112,2047,-153.491
Medium_variant,112,2048,-154.41
Medium_variant,112,2049,-154.583
Medium_variant,112,2050,-154.276
Medium_variant,112,2051,-153.773
Medium_variant,112,2052,-153.052
Medium_variant,112,2053,-152.033
Medium_variant,112,2054,-150.791
Medium_variant,112,2055,-149.453
Medium_variant,112,2056,-148.155
Medium_variant,112,2057,-147.008
Medium_variant,112,2058,-146.104
Medium_variant,112,2059,-145.513
Medium_variant,112,2060,-145.153
Medium_variant,112,2061,-145.02
Medium_variant,112,2062,-145.442
Medium_variant,112,2063,-146.763
Medium_variant,112,2064,-149.055
Medium_variant,112,2065,-152.123
Medium_variant,112,2066,-155.705
Medium_variant,112,2067,-159.749
Medium_variant,112,2068,-164.286
Medium_variant,112,2069,-169.327
Medium_variant,112,2070,-174.96
Medium_variant,112,2071,-181.329
Medium_variant,112,2072,-188.634
Medium_variant,112,2073,-197.089
Medium_variant,112,2074,-206.835
Medium_variant,112,2075,-217.872
Medium_variant,112,2076,-230.112
Medium_variant,112,2077,-243.486
Medium_variant,112,2078,-257.916
Medium_variant,112,2079,-273.268
Medium_variant,112,2080,-289.699
Medium_variant,112,2081,-307.231
Medium_variant,112,2082,-325.039
Medium_variant,112,2083,-341.811
Medium_variant,112,2084,-356.696
Medium_variant,112,2085,-369.954
Medium_variant,112,2086,-381.977
Medium_variant,112,2087,-391.851
Medium_variant,112,2088,-398.397
Medium_variant,112,2089,-401.442
Medium_variant,112,2090,-401.457
Medium_variant,112,2091,-399.154
Medium_variant,112,2092,-395.205
Medium_variant,112,2093,-390.073
Medium_variant,112,2094,-383.964
Medium_variant,112,2095,-377.012
Medium_variant,112,2096,-369.237
Medium_variant,112,2097,-360.694
Medium_variant,112,2098,-351.462
Medium_variant,112,2099,-341.592
