variant,country,year,totalpopulationannualdoubletime
Estimates,705,1950,119.868
Estimates,705,1951,110.608
Estimates,705,1952,97.578
Estimates,705,1953,90.149
Estimates,705,1954,86.188
Estimates,705,1955,84.699
Estimates,705,1956,85.208
Estimates,705,1957,87.569
Estimates,705,1958,91.811
Estimates,705,1959,98.046
Estimates,705,1960,106.316
Estimates,705,1961,116.378
Estimates,705,1962,127.398
Estimates,705,1963,137.771
Estimates,705,1964,145.872
Estimates,705,1965,152.848
Estimates,705,1966,159.065
Estimates,705,1967,157.883
Estimates,705,1968,144.401
Estimates,705,1969,124.49
Estimates,705,1970,105.873
Estimates,705,1971,91.829
Estimates,705,1972,82.341
Estimates,705,1973,76.518
Estimates,705,1974,73.291
Estimates,705,1975,71.569
Estimates,705,1976,70.33
Estimates,705,1977,68.598
Estimates,705,1978,65.899
Estimates,705,1979,62.629
Estimates,705,1980,59.546
Estimates,705,1981,57.423
Estimates,705,1982,57.055
Estimates,705,1983,59.127
Estimates,705,1984,64.144
Estimates,705,1985,71.724
Estimates,705,1986,81.414
Estimates,705,1987,95.956
Estimates,705,1988,123.31
Estimates,705,1989,183.935
Estimates,705,1990,396.505
Estimates,705,1991,-2823.294
Estimates,705,1992,-389.435
Estimates,705,1993,-279.575
Estimates,705,1994,-297.679
Estimates,705,1995,-420.196
Estimates,705,1996,-808.922
Estimates,705,1997,-3147.021
Estimates,705,1998,6125.271
Estimates,705,1999,5671.852
Estimates,705,2000,-11485.489
Estimates,705,2001,-3458.35
Estimates,705,2002,162138.991
Estimates,705,2003,898.625
Estimates,705,2004,336.1
Estimates,705,2005,189.192
Estimates,705,2006,132.931
Estimates,705,2007,111.757
Estimates,705,2008,111.01
Estimates,705,2009,129.343
Estimates,705,2010,175.298
Estimates,705,2011,274.257
Estimates,705,2012,493.172
Estimates,705,2013,898.013
Estimates,705,2014,1058.117
Estimates,705,2015,870.207
Medium_variant,705,2015,870.207
Medium_variant,705,2016,769.936
Medium_variant,705,2017,785.361
Medium_variant,705,2018,928.436
Medium_variant,705,2019,1442.646
Medium_variant,705,2020,4370.99
Medium_variant,705,2021,-5045.931
Medium_variant,705,2022,-1733.223
Medium_variant,705,2023,-1074.367
Medium_variant,705,2024,-797.271
Medium_variant,705,2025,-641.542
Medium_variant,705,2026,-538.441
Medium_variant,705,2027,-466.366
Medium_variant,705,2028,-414.616
Medium_variant,705,2029,-376.169
Medium_variant,705,2030,-346.222
Medium_variant,705,2031,-322.19
Medium_variant,705,2032,-303.672
Medium_variant,705,2033,-290.247
Medium_variant,705,2034,-280.728
Medium_variant,705,2035,-273.602
Medium_variant,705,2036,-267.594
Medium_variant,705,2037,-262.344
Medium_variant,705,2038,-257.733
Medium_variant,705,2039,-253.478
Medium_variant,705,2040,-249.645
Medium_variant,705,2041,-246.05
Medium_variant,705,2042,-242.124
Medium_variant,705,2043,-237.283
Medium_variant,705,2044,-231.534
Medium_variant,705,2045,-225.506
Medium_variant,705,2046,-219.629
Medium_variant,705,2047,-213.731
Medium_variant,705,2048,-207.579
Medium_variant,705,2049,-201.281
Medium_variant,705,2050,-195.097
Medium_variant,705,2051,-189.292
Medium_variant,705,2052,-183.879
Medium_variant,705,2053,-178.834
Medium_variant,705,2054,-174.201
Medium_variant,705,2055,-169.972
Medium_variant,705,2056,-166.203
Medium_variant,705,2057,-162.982
Medium_variant,705,2058,-160.399
Medium_variant,705,2059,-158.456
Medium_variant,705,2060,-157.053
Medium_variant,705,2061,-156.113
Medium_variant,705,2062,-155.724
Medium_variant,705,2063,-156.029
Medium_variant,705,2064,-157.05
Medium_variant,705,2065,-158.688
Medium_variant,705,2066,-160.89
Medium_variant,705,2067,-163.87
Medium_variant,705,2068,-167.93
Medium_variant,705,2069,-173.154
Medium_variant,705,2070,-179.526
Medium_variant,705,2071,-186.98
Medium_variant,705,2072,-195.458
Medium_variant,705,2073,-204.984
Medium_variant,705,2074,-215.62
Medium_variant,705,2075,-227.587
Medium_variant,705,2076,-241.284
Medium_variant,705,2077,-257.236
Medium_variant,705,2078,-276.144
Medium_variant,705,2079,-298.602
Medium_variant,705,2080,-325.063
Medium_variant,705,2081,-355.834
Medium_variant,705,2082,-390.52
Medium_variant,705,2083,-428.136
Medium_variant,705,2084,-467.787
Medium_variant,705,2085,-510.133
Medium_variant,705,2086,-556.541
Medium_variant,705,2087,-604.672
Medium_variant,705,2088,-649.978
Medium_variant,705,2089,-689.719
Medium_variant,705,2090,-722.451
Medium_variant,705,2091,-748.002
Medium_variant,705,2092,-766.701
Medium_variant,705,2093,-778.893
Medium_variant,705,2094,-783.365
Medium_variant,705,2095,-779.564
Medium_variant,705,2096,-766.697
Medium_variant,705,2097,-744.668
Medium_variant,705,2098,-714.136
Medium_variant,705,2099,-675.667
