variant,country,year,under_five_mortality
estimates,604,1950,276.32
estimates,604,1951,274.483
estimates,604,1952,270.687
estimates,604,1953,266.647
estimates,604,1954,262.363
estimates,604,1955,257.842
estimates,604,1956,253.105
estimates,604,1957,248.178
estimates,604,1958,243.112
estimates,604,1959,238
estimates,604,1960,232.942
estimates,604,1961,228.035
estimates,604,1962,223.355
estimates,604,1963,218.922
estimates,604,1964,214.678
estimates,604,1965,210.434
estimates,604,1966,205.939
estimates,604,1967,201.001
estimates,604,1968,195.535
estimates,604,1969,189.569
estimates,604,1970,183.271
estimates,604,1971,176.898
estimates,604,1972,170.727
estimates,604,1973,164.947
estimates,604,1974,159.614
estimates,604,1975,154.665
estimates,604,1976,149.94
estimates,604,1977,145.219
estimates,604,1978,140.347
estimates,604,1979,135.296
estimates,604,1980,130.098
estimates,604,1981,124.845
estimates,604,1982,119.68
estimates,604,1983,114.716
estimates,604,1984,109.999
estimates,604,1985,105.556
estimates,604,1986,101.386
estimates,604,1987,97.428
estimates,604,1988,93.614
estimates,604,1989,89.903
estimates,604,1990,86.241
estimates,604,1991,82.575
estimates,604,1992,78.878
estimates,604,1993,75.134
estimates,604,1994,71.337
estimates,604,1995,67.471
estimates,604,1996,63.531
estimates,604,1997,59.565
estimates,604,1998,55.641
estimates,604,1999,51.828
estimates,604,2000,48.219
estimates,604,2001,44.906
estimates,604,2002,41.944
estimates,604,2003,39.368
estimates,604,2004,37.19
estimates,604,2005,35.414
estimates,604,2006,34.015
estimates,604,2007,32.911
estimates,604,2008,32.012
estimates,604,2009,31.25
estimates,604,2010,30.556
estimates,604,2011,29.874
estimates,604,2012,29.177
estimates,604,2013,28.446
estimates,604,2014,27.654
estimates,604,2015,26.794
medium_variant,604,2015,26.794
medium_variant,604,2016,25.875
medium_variant,604,2017,24.934
medium_variant,604,2018,24.003
medium_variant,604,2019,23.095
medium_variant,604,2020,22.222
medium_variant,604,2021,21.388
medium_variant,604,2022,20.593
medium_variant,604,2023,19.835
medium_variant,604,2024,19.119
medium_variant,604,2025,18.448
medium_variant,604,2026,17.826
medium_variant,604,2027,17.249
medium_variant,604,2028,16.713
medium_variant,604,2029,16.213
medium_variant,604,2030,15.745
medium_variant,604,2031,15.301
medium_variant,604,2032,14.877
medium_variant,604,2033,14.466
medium_variant,604,2034,14.064
medium_variant,604,2035,13.67
medium_variant,604,2036,13.284
medium_variant,604,2037,12.909
medium_variant,604,2038,12.546
medium_variant,604,2039,12.195
medium_variant,604,2040,11.855
medium_variant,604,2041,11.526
medium_variant,604,2042,11.206
medium_variant,604,2043,10.896
medium_variant,604,2044,10.593
medium_variant,604,2045,10.299
medium_variant,604,2046,10.015
medium_variant,604,2047,9.741
medium_variant,604,2048,9.478
medium_variant,604,2049,9.224
medium_variant,604,2050,8.98
medium_variant,604,2051,8.744
medium_variant,604,2052,8.515
medium_variant,604,2053,8.292
medium_variant,604,2054,8.074
medium_variant,604,2055,7.864
medium_variant,604,2056,7.66
medium_variant,604,2057,7.465
medium_variant,604,2058,7.279
medium_variant,604,2059,7.102
medium_variant,604,2060,6.933
medium_variant,604,2061,6.772
medium_variant,604,2062,6.618
medium_variant,604,2063,6.47
medium_variant,604,2064,6.327
medium_variant,604,2065,6.188
medium_variant,604,2066,6.053
medium_variant,604,2067,5.923
medium_variant,604,2068,5.797
medium_variant,604,2069,5.675
medium_variant,604,2070,5.557
medium_variant,604,2071,5.444
medium_variant,604,2072,5.334
medium_variant,604,2073,5.229
medium_variant,604,2074,5.127
medium_variant,604,2075,5.029
medium_variant,604,2076,4.935
medium_variant,604,2077,4.844
medium_variant,604,2078,4.755
medium_variant,604,2079,4.669
medium_variant,604,2080,4.586
medium_variant,604,2081,4.504
medium_variant,604,2082,4.426
medium_variant,604,2083,4.35
medium_variant,604,2084,4.275
medium_variant,604,2085,4.203
medium_variant,604,2086,4.132
medium_variant,604,2087,4.062
medium_variant,604,2088,3.993
medium_variant,604,2089,3.925
medium_variant,604,2090,3.858
medium_variant,604,2091,3.792
medium_variant,604,2092,3.727
medium_variant,604,2093,3.663
medium_variant,604,2094,3.6
medium_variant,604,2095,3.539
medium_variant,604,2096,3.48
medium_variant,604,2097,3.422
medium_variant,604,2098,3.366
medium_variant,604,2099,3.312
