variant,country,year,under_five_mortality
estimates,254,1950,157.085
estimates,254,1951,154.877
estimates,254,1952,150.469
estimates,254,1953,146.078
estimates,254,1954,141.702
estimates,254,1955,137.332
estimates,254,1956,132.938
estimates,254,1957,128.489
estimates,254,1958,123.925
estimates,254,1959,119.127
estimates,254,1960,113.978
estimates,254,1961,108.38
estimates,254,1962,102.281
estimates,254,1963,95.736
estimates,254,1964,88.922
estimates,254,1965,82.171
estimates,254,1966,75.88
estimates,254,1967,70.376
estimates,254,1968,65.876
estimates,254,1969,62.461
estimates,254,1970,60.126
estimates,254,1971,58.748
estimates,254,1972,57.985
estimates,254,1973,57.492
estimates,254,1974,57.043
estimates,254,1975,56.379
estimates,254,1976,55.29
estimates,254,1977,53.74
estimates,254,1978,51.745
estimates,254,1979,49.321
estimates,254,1980,46.571
estimates,254,1981,43.669
estimates,254,1982,40.831
estimates,254,1983,38.231
estimates,254,1984,35.949
estimates,254,1985,34.012
estimates,254,1986,32.387
estimates,254,1987,30.957
estimates,254,1988,29.625
estimates,254,1989,28.36
estimates,254,1990,27.143
estimates,254,1991,25.971
estimates,254,1992,24.859
estimates,254,1993,23.815
estimates,254,1994,22.83
estimates,254,1995,21.893
estimates,254,1996,20.996
estimates,254,1997,20.134
estimates,254,1998,19.299
estimates,254,1999,18.485
estimates,254,2000,17.683
estimates,254,2001,16.884
estimates,254,2002,16.093
estimates,254,2003,15.317
estimates,254,2004,14.563
estimates,254,2005,13.845
estimates,254,2006,13.176
estimates,254,2007,12.57
estimates,254,2008,12.038
estimates,254,2009,11.586
estimates,254,2010,11.229
estimates,254,2011,10.975
estimates,254,2012,10.817
estimates,254,2013,10.734
estimates,254,2014,10.707
estimates,254,2015,10.702
medium_variant,254,2015,10.702
medium_variant,254,2016,10.686
medium_variant,254,2017,10.632
medium_variant,254,2018,10.523
medium_variant,254,2019,10.35
medium_variant,254,2020,10.116
medium_variant,254,2021,9.836
medium_variant,254,2022,9.538
medium_variant,254,2023,9.247
medium_variant,254,2024,8.974
medium_variant,254,2025,8.725
medium_variant,254,2026,8.502
medium_variant,254,2027,8.297
medium_variant,254,2028,8.104
medium_variant,254,2029,7.923
medium_variant,254,2030,7.753
medium_variant,254,2031,7.595
medium_variant,254,2032,7.448
medium_variant,254,2033,7.309
medium_variant,254,2034,7.178
medium_variant,254,2035,7.052
medium_variant,254,2036,6.93
medium_variant,254,2037,6.812
medium_variant,254,2038,6.695
medium_variant,254,2039,6.579
medium_variant,254,2040,6.464
medium_variant,254,2041,6.349
medium_variant,254,2042,6.237
medium_variant,254,2043,6.126
medium_variant,254,2044,6.019
medium_variant,254,2045,5.913
medium_variant,254,2046,5.809
medium_variant,254,2047,5.707
medium_variant,254,2048,5.606
medium_variant,254,2049,5.506
medium_variant,254,2050,5.407
medium_variant,254,2051,5.31
medium_variant,254,2052,5.214
medium_variant,254,2053,5.12
medium_variant,254,2054,5.028
medium_variant,254,2055,4.938
medium_variant,254,2056,4.85
medium_variant,254,2057,4.765
medium_variant,254,2058,4.681
medium_variant,254,2059,4.599
medium_variant,254,2060,4.518
medium_variant,254,2061,4.439
medium_variant,254,2062,4.361
medium_variant,254,2063,4.283
medium_variant,254,2064,4.207
medium_variant,254,2065,4.131
medium_variant,254,2066,4.056
medium_variant,254,2067,3.982
medium_variant,254,2068,3.91
medium_variant,254,2069,3.839
medium_variant,254,2070,3.77
medium_variant,254,2071,3.701
medium_variant,254,2072,3.634
medium_variant,254,2073,3.567
medium_variant,254,2074,3.502
medium_variant,254,2075,3.438
medium_variant,254,2076,3.375
medium_variant,254,2077,3.313
medium_variant,254,2078,3.254
medium_variant,254,2079,3.196
medium_variant,254,2080,3.14
medium_variant,254,2081,3.086
medium_variant,254,2082,3.032
medium_variant,254,2083,2.98
medium_variant,254,2084,2.929
medium_variant,254,2085,2.878
medium_variant,254,2086,2.828
medium_variant,254,2087,2.779
medium_variant,254,2088,2.73
medium_variant,254,2089,2.681
medium_variant,254,2090,2.634
medium_variant,254,2091,2.586
medium_variant,254,2092,2.54
medium_variant,254,2093,2.494
medium_variant,254,2094,2.449
medium_variant,254,2095,2.405
medium_variant,254,2096,2.362
medium_variant,254,2097,2.319
medium_variant,254,2098,2.278
medium_variant,254,2099,2.237
