variant,country,year,under_five_mortality
estimates,36,1950,31.482
estimates,36,1951,31.072
estimates,36,1952,30.266
estimates,36,1953,29.482
estimates,36,1954,28.723
estimates,36,1955,27.987
estimates,36,1956,27.278
estimates,36,1957,26.595
estimates,36,1958,25.944
estimates,36,1959,25.329
estimates,36,1960,24.757
estimates,36,1961,24.234
estimates,36,1962,23.762
estimates,36,1963,23.342
estimates,36,1964,22.965
estimates,36,1965,22.626
estimates,36,1966,22.323
estimates,36,1967,22.038
estimates,36,1968,21.747
estimates,36,1969,21.427
estimates,36,1970,21.034
estimates,36,1971,20.526
estimates,36,1972,19.888
estimates,36,1973,19.125
estimates,36,1974,18.254
estimates,36,1975,17.311
estimates,36,1976,16.347
estimates,36,1977,15.418
estimates,36,1978,14.568
estimates,36,1979,13.822
estimates,36,1980,13.195
estimates,36,1981,12.685
estimates,36,1982,12.26
estimates,36,1983,11.885
estimates,36,1984,11.543
estimates,36,1985,11.207
estimates,36,1986,10.853
estimates,36,1987,10.47
estimates,36,1988,10.055
estimates,36,1989,9.609
estimates,36,1990,9.144
estimates,36,1991,8.682
estimates,36,1992,8.248
estimates,36,1993,7.861
estimates,36,1994,7.528
estimates,36,1995,7.252
estimates,36,1996,7.025
estimates,36,1997,6.832
estimates,36,1998,6.657
estimates,36,1999,6.495
estimates,36,2000,6.337
estimates,36,2001,6.183
estimates,36,2002,6.031
estimates,36,2003,5.883
estimates,36,2004,5.736
estimates,36,2005,5.591
estimates,36,2006,5.449
estimates,36,2007,5.311
estimates,36,2008,5.177
estimates,36,2009,5.047
estimates,36,2010,4.916
estimates,36,2011,4.779
estimates,36,2012,4.634
estimates,36,2013,4.48
estimates,36,2014,4.32
estimates,36,2015,4.158
medium_variant,36,2015,4.158
medium_variant,36,2016,4
medium_variant,36,2017,3.852
medium_variant,36,2018,3.718
medium_variant,36,2019,3.601
medium_variant,36,2020,3.501
medium_variant,36,2021,3.414
medium_variant,36,2022,3.338
medium_variant,36,2023,3.267
medium_variant,36,2024,3.2
medium_variant,36,2025,3.135
medium_variant,36,2026,3.07
medium_variant,36,2027,3.008
medium_variant,36,2028,2.947
medium_variant,36,2029,2.888
medium_variant,36,2030,2.83
medium_variant,36,2031,2.773
medium_variant,36,2032,2.718
medium_variant,36,2033,2.664
medium_variant,36,2034,2.612
medium_variant,36,2035,2.561
medium_variant,36,2036,2.511
medium_variant,36,2037,2.462
medium_variant,36,2038,2.414
medium_variant,36,2039,2.366
medium_variant,36,2040,2.319
medium_variant,36,2041,2.272
medium_variant,36,2042,2.227
medium_variant,36,2043,2.183
medium_variant,36,2044,2.139
medium_variant,36,2045,2.097
medium_variant,36,2046,2.055
medium_variant,36,2047,2.015
medium_variant,36,2048,1.975
medium_variant,36,2049,1.935
medium_variant,36,2050,1.896
medium_variant,36,2051,1.858
medium_variant,36,2052,1.82
medium_variant,36,2053,1.782
medium_variant,36,2054,1.745
medium_variant,36,2055,1.709
medium_variant,36,2056,1.673
medium_variant,36,2057,1.638
medium_variant,36,2058,1.604
medium_variant,36,2059,1.571
medium_variant,36,2060,1.538
medium_variant,36,2061,1.506
medium_variant,36,2062,1.475
medium_variant,36,2063,1.444
medium_variant,36,2064,1.413
medium_variant,36,2065,1.383
medium_variant,36,2066,1.352
medium_variant,36,2067,1.322
medium_variant,36,2068,1.293
medium_variant,36,2069,1.264
medium_variant,36,2070,1.235
medium_variant,36,2071,1.207
medium_variant,36,2072,1.179
medium_variant,36,2073,1.152
medium_variant,36,2074,1.126
medium_variant,36,2075,1.099
medium_variant,36,2076,1.074
medium_variant,36,2077,1.048
medium_variant,36,2078,1.023
medium_variant,36,2079,0.998
medium_variant,36,2080,0.973
medium_variant,36,2081,0.948
medium_variant,36,2082,0.924
medium_variant,36,2083,0.901
medium_variant,36,2084,0.878
medium_variant,36,2085,0.855
medium_variant,36,2086,0.834
medium_variant,36,2087,0.813
medium_variant,36,2088,0.792
medium_variant,36,2089,0.772
medium_variant,36,2090,0.752
medium_variant,36,2091,0.732
medium_variant,36,2092,0.713
medium_variant,36,2093,0.693
medium_variant,36,2094,0.674
medium_variant,36,2095,0.654
medium_variant,36,2096,0.635
medium_variant,36,2097,0.615
medium_variant,36,2098,0.595
medium_variant,36,2099,0.575
