variant,country,year,under_five_mortality
estimates,804,1950,139.735
estimates,804,1951,132.404
estimates,804,1952,118.313
estimates,804,1953,105.366
estimates,804,1954,93.562
estimates,804,1955,82.901
estimates,804,1956,73.38
estimates,804,1957,64.981
estimates,804,1958,57.678
estimates,804,1959,51.435
estimates,804,1960,46.193
estimates,804,1961,41.876
estimates,804,1962,38.384
estimates,804,1963,35.59
estimates,804,1964,33.363
estimates,804,1965,31.579
estimates,804,1966,30.146
estimates,804,1967,29.019
estimates,804,1968,28.147
estimates,804,1969,27.463
estimates,804,1970,26.96
estimates,804,1971,26.676
estimates,804,1972,26.647
estimates,804,1973,26.86
estimates,804,1974,27.242
estimates,804,1975,27.678
estimates,804,1976,28.04
estimates,804,1977,28.233
estimates,804,1978,28.193
estimates,804,1979,27.893
estimates,804,1980,27.344
estimates,804,1981,26.599
estimates,804,1982,25.766
estimates,804,1983,24.941
estimates,804,1984,24.17
estimates,804,1985,23.492
estimates,804,1986,22.921
estimates,804,1987,22.439
estimates,804,1988,22.027
estimates,804,1989,21.687
estimates,804,1990,21.424
estimates,804,1991,21.243
estimates,804,1992,21.129
estimates,804,1993,21.061
estimates,804,1994,21.014
estimates,804,1995,20.954
estimates,804,1996,20.847
estimates,804,1997,20.671
estimates,804,1998,20.411
estimates,804,1999,20.058
estimates,804,2000,19.618
estimates,804,2001,19.111
estimates,804,2002,18.563
estimates,804,2003,17.995
estimates,804,2004,17.408
estimates,804,2005,16.786
estimates,804,2006,16.098
estimates,804,2007,15.329
estimates,804,2008,14.481
estimates,804,2009,13.575
estimates,804,2010,12.652
estimates,804,2011,11.762
estimates,804,2012,10.949
estimates,804,2013,10.248
estimates,804,2014,9.671
estimates,804,2015,9.219
medium_variant,804,2015,9.219
medium_variant,804,2016,8.874
medium_variant,804,2017,8.596
medium_variant,804,2018,8.351
medium_variant,804,2019,8.121
medium_variant,804,2020,7.896
medium_variant,804,2021,7.672
medium_variant,804,2022,7.454
medium_variant,804,2023,7.248
medium_variant,804,2024,7.05
medium_variant,804,2025,6.86
medium_variant,804,2026,6.675
medium_variant,804,2027,6.498
medium_variant,804,2028,6.329
medium_variant,804,2029,6.167
medium_variant,804,2030,6.012
medium_variant,804,2031,5.862
medium_variant,804,2032,5.718
medium_variant,804,2033,5.579
medium_variant,804,2034,5.446
medium_variant,804,2035,5.321
medium_variant,804,2036,5.207
medium_variant,804,2037,5.103
medium_variant,804,2038,5.011
medium_variant,804,2039,4.93
medium_variant,804,2040,4.858
medium_variant,804,2041,4.793
medium_variant,804,2042,4.733
medium_variant,804,2043,4.676
medium_variant,804,2044,4.619
medium_variant,804,2045,4.562
medium_variant,804,2046,4.504
medium_variant,804,2047,4.447
medium_variant,804,2048,4.391
medium_variant,804,2049,4.336
medium_variant,804,2050,4.283
medium_variant,804,2051,4.231
medium_variant,804,2052,4.181
medium_variant,804,2053,4.132
medium_variant,804,2054,4.085
medium_variant,804,2055,4.039
medium_variant,804,2056,3.994
medium_variant,804,2057,3.951
medium_variant,804,2058,3.908
medium_variant,804,2059,3.867
medium_variant,804,2060,3.826
medium_variant,804,2061,3.785
medium_variant,804,2062,3.746
medium_variant,804,2063,3.708
medium_variant,804,2064,3.67
medium_variant,804,2065,3.633
medium_variant,804,2066,3.597
medium_variant,804,2067,3.561
medium_variant,804,2068,3.526
medium_variant,804,2069,3.492
medium_variant,804,2070,3.458
medium_variant,804,2071,3.425
medium_variant,804,2072,3.392
medium_variant,804,2073,3.359
medium_variant,804,2074,3.328
medium_variant,804,2075,3.297
medium_variant,804,2076,3.269
medium_variant,804,2077,3.241
medium_variant,804,2078,3.216
medium_variant,804,2079,3.192
medium_variant,804,2080,3.169
medium_variant,804,2081,3.148
medium_variant,804,2082,3.127
medium_variant,804,2083,3.107
medium_variant,804,2084,3.087
medium_variant,804,2085,3.066
medium_variant,804,2086,3.045
medium_variant,804,2087,3.025
medium_variant,804,2088,3.004
medium_variant,804,2089,2.984
medium_variant,804,2090,2.964
medium_variant,804,2091,2.945
medium_variant,804,2092,2.926
medium_variant,804,2093,2.907
medium_variant,804,2094,2.889
medium_variant,804,2095,2.871
medium_variant,804,2096,2.854
medium_variant,804,2097,2.838
medium_variant,804,2098,2.822
medium_variant,804,2099,2.806
