variant,country,year,under_five_mortality
estimates,360,1950,317.799
estimates,360,1951,312.854
estimates,360,1952,303.076
estimates,360,1953,293.523
estimates,360,1954,284.195
estimates,360,1955,275.094
estimates,360,1956,266.22
estimates,360,1957,257.575
estimates,360,1958,249.163
estimates,360,1959,240.991
estimates,360,1960,233.065
estimates,360,1961,225.388
estimates,360,1962,217.958
estimates,360,1963,210.762
estimates,360,1964,203.779
estimates,360,1965,196.955
estimates,360,1966,190.231
estimates,360,1967,183.578
estimates,360,1968,176.996
estimates,360,1969,170.509
estimates,360,1970,164.184
estimates,360,1971,158.109
estimates,360,1972,152.362
estimates,360,1973,146.991
estimates,360,1974,142.007
estimates,360,1975,137.396
estimates,360,1976,133.123
estimates,360,1977,129.101
estimates,360,1978,125.249
estimates,360,1979,121.511
estimates,360,1980,117.842
estimates,360,1981,114.216
estimates,360,1982,110.629
estimates,360,1983,107.074
estimates,360,1984,103.528
estimates,360,1985,99.967
estimates,360,1986,96.373
estimates,360,1987,92.755
estimates,360,1988,89.127
estimates,360,1989,85.501
estimates,360,1990,81.892
estimates,360,1991,78.318
estimates,360,1992,74.803
estimates,360,1993,71.374
estimates,360,1994,68.054
estimates,360,1995,64.864
estimates,360,1996,61.816
estimates,360,1997,58.91
estimates,360,1998,56.145
estimates,360,1999,53.524
estimates,360,2000,51.048
estimates,360,2001,48.713
estimates,360,2002,46.508
estimates,360,2003,44.425
estimates,360,2004,42.458
estimates,360,2005,40.605
estimates,360,2006,38.868
estimates,360,2007,37.246
estimates,360,2008,35.736
estimates,360,2009,34.332
estimates,360,2010,33.03
estimates,360,2011,31.825
estimates,360,2012,30.714
estimates,360,2013,29.686
estimates,360,2014,28.731
estimates,360,2015,27.842
medium_variant,360,2015,27.842
medium_variant,360,2016,27.011
medium_variant,360,2017,26.234
medium_variant,360,2018,25.503
medium_variant,360,2019,24.812
medium_variant,360,2020,24.151
medium_variant,360,2021,23.518
medium_variant,360,2022,22.911
medium_variant,360,2023,22.328
medium_variant,360,2024,21.766
medium_variant,360,2025,21.22
medium_variant,360,2026,20.691
medium_variant,360,2027,20.179
medium_variant,360,2028,19.683
medium_variant,360,2029,19.201
medium_variant,360,2030,18.73
medium_variant,360,2031,18.265
medium_variant,360,2032,17.807
medium_variant,360,2033,17.356
medium_variant,360,2034,16.916
medium_variant,360,2035,16.491
medium_variant,360,2036,16.09
medium_variant,360,2037,15.719
medium_variant,360,2038,15.38
medium_variant,360,2039,15.072
medium_variant,360,2040,14.794
medium_variant,360,2041,14.541
medium_variant,360,2042,14.303
medium_variant,360,2043,14.074
medium_variant,360,2044,13.849
medium_variant,360,2045,13.625
medium_variant,360,2046,13.401
medium_variant,360,2047,13.177
medium_variant,360,2048,12.956
medium_variant,360,2049,12.736
medium_variant,360,2050,12.519
medium_variant,360,2051,12.305
medium_variant,360,2052,12.095
medium_variant,360,2053,11.89
medium_variant,360,2054,11.689
medium_variant,360,2055,11.493
medium_variant,360,2056,11.303
medium_variant,360,2057,11.117
medium_variant,360,2058,10.935
medium_variant,360,2059,10.756
medium_variant,360,2060,10.581
medium_variant,360,2061,10.41
medium_variant,360,2062,10.241
medium_variant,360,2063,10.076
medium_variant,360,2064,9.913
medium_variant,360,2065,9.752
medium_variant,360,2066,9.593
medium_variant,360,2067,9.436
medium_variant,360,2068,9.28
medium_variant,360,2069,9.127
medium_variant,360,2070,8.977
medium_variant,360,2071,8.832
medium_variant,360,2072,8.691
medium_variant,360,2073,8.557
medium_variant,360,2074,8.43
medium_variant,360,2075,8.311
medium_variant,360,2076,8.201
medium_variant,360,2077,8.098
medium_variant,360,2078,8.004
medium_variant,360,2079,7.916
medium_variant,360,2080,7.833
medium_variant,360,2081,7.753
medium_variant,360,2082,7.676
medium_variant,360,2083,7.599
medium_variant,360,2084,7.522
medium_variant,360,2085,7.444
medium_variant,360,2086,7.367
medium_variant,360,2087,7.29
medium_variant,360,2088,7.215
medium_variant,360,2089,7.141
medium_variant,360,2090,7.069
medium_variant,360,2091,6.998
medium_variant,360,2092,6.929
medium_variant,360,2093,6.861
medium_variant,360,2094,6.795
medium_variant,360,2095,6.73
medium_variant,360,2096,6.666
medium_variant,360,2097,6.603
medium_variant,360,2098,6.542
medium_variant,360,2099,6.482
