variant,country,year,under_five_mortality
estimates,702,1950,93.662
estimates,702,1951,91.55
estimates,702,1952,87.215
estimates,702,1953,82.663
estimates,702,1954,77.892
estimates,702,1955,72.912
estimates,702,1956,67.757
estimates,702,1957,62.474
estimates,702,1958,57.154
estimates,702,1959,51.955
estimates,702,1960,47.058
estimates,702,1961,42.648
estimates,702,1962,38.898
estimates,702,1963,35.912
estimates,702,1964,33.683
estimates,702,1965,32.121
estimates,702,1966,31.055
estimates,702,1967,30.227
estimates,702,1968,29.413
estimates,702,1969,28.487
estimates,702,1970,27.356
estimates,702,1971,25.99
estimates,702,1972,24.47
estimates,702,1973,22.877
estimates,702,1974,21.24
estimates,702,1975,19.609
estimates,702,1976,18.042
estimates,702,1977,16.586
estimates,702,1978,15.271
estimates,702,1979,14.11
estimates,702,1980,13.088
estimates,702,1981,12.169
estimates,702,1982,11.303
estimates,702,1983,10.457
estimates,702,1984,9.627
estimates,702,1985,8.827
estimates,702,1986,8.086
estimates,702,1987,7.438
estimates,702,1988,6.905
estimates,702,1989,6.488
estimates,702,1990,6.184
estimates,702,1991,5.983
estimates,702,1992,5.856
estimates,702,1993,5.769
estimates,702,1994,5.695
estimates,702,1995,5.6
estimates,702,1996,5.453
estimates,702,1997,5.245
estimates,702,1998,4.975
estimates,702,1999,4.65
estimates,702,2000,4.286
estimates,702,2001,3.916
estimates,702,2002,3.572
estimates,702,2003,3.28
estimates,702,2004,3.053
estimates,702,2005,2.893
estimates,702,2006,2.794
estimates,702,2007,2.735
estimates,702,2008,2.695
estimates,702,2009,2.665
estimates,702,2010,2.637
estimates,702,2011,2.604
estimates,702,2012,2.566
estimates,702,2013,2.525
estimates,702,2014,2.478
estimates,702,2015,2.426
medium_variant,702,2015,2.426
medium_variant,702,2016,2.37
medium_variant,702,2017,2.315
medium_variant,702,2018,2.264
medium_variant,702,2019,2.219
medium_variant,702,2020,2.178
medium_variant,702,2021,2.141
medium_variant,702,2022,2.108
medium_variant,702,2023,2.076
medium_variant,702,2024,2.045
medium_variant,702,2025,2.014
medium_variant,702,2026,1.984
medium_variant,702,2027,1.954
medium_variant,702,2028,1.925
medium_variant,702,2029,1.897
medium_variant,702,2030,1.869
medium_variant,702,2031,1.842
medium_variant,702,2032,1.815
medium_variant,702,2033,1.788
medium_variant,702,2034,1.762
medium_variant,702,2035,1.736
medium_variant,702,2036,1.71
medium_variant,702,2037,1.685
medium_variant,702,2038,1.661
medium_variant,702,2039,1.637
medium_variant,702,2040,1.614
medium_variant,702,2041,1.592
medium_variant,702,2042,1.569
medium_variant,702,2043,1.548
medium_variant,702,2044,1.526
medium_variant,702,2045,1.505
medium_variant,702,2046,1.485
medium_variant,702,2047,1.465
medium_variant,702,2048,1.445
medium_variant,702,2049,1.426
medium_variant,702,2050,1.407
medium_variant,702,2051,1.39
medium_variant,702,2052,1.373
medium_variant,702,2053,1.357
medium_variant,702,2054,1.341
medium_variant,702,2055,1.326
medium_variant,702,2056,1.312
medium_variant,702,2057,1.298
medium_variant,702,2058,1.284
medium_variant,702,2059,1.271
medium_variant,702,2060,1.257
medium_variant,702,2061,1.244
medium_variant,702,2062,1.231
medium_variant,702,2063,1.218
medium_variant,702,2064,1.205
medium_variant,702,2065,1.193
medium_variant,702,2066,1.18
medium_variant,702,2067,1.167
medium_variant,702,2068,1.155
medium_variant,702,2069,1.142
medium_variant,702,2070,1.129
medium_variant,702,2071,1.117
medium_variant,702,2072,1.105
medium_variant,702,2073,1.093
medium_variant,702,2074,1.082
medium_variant,702,2075,1.07
medium_variant,702,2076,1.059
medium_variant,702,2077,1.048
medium_variant,702,2078,1.036
medium_variant,702,2079,1.025
medium_variant,702,2080,1.014
medium_variant,702,2081,1.003
medium_variant,702,2082,0.992
medium_variant,702,2083,0.981
medium_variant,702,2084,0.97
medium_variant,702,2085,0.959
medium_variant,702,2086,0.949
medium_variant,702,2087,0.94
medium_variant,702,2088,0.93
medium_variant,702,2089,0.921
medium_variant,702,2090,0.913
medium_variant,702,2091,0.905
medium_variant,702,2092,0.897
medium_variant,702,2093,0.89
medium_variant,702,2094,0.883
medium_variant,702,2095,0.876
medium_variant,702,2096,0.869
medium_variant,702,2097,0.862
medium_variant,702,2098,0.856
medium_variant,702,2099,0.849
