variant,country,year,under_five_mortality
estimates,854,1950,386.973
estimates,854,1951,384.224
estimates,854,1952,378.792
estimates,854,1953,373.49
estimates,854,1954,368.318
estimates,854,1955,363.272
estimates,854,1956,358.341
estimates,854,1957,353.511
estimates,854,1958,348.755
estimates,854,1959,344.021
estimates,854,1960,339.257
estimates,854,1961,334.411
estimates,854,1962,329.445
estimates,854,1963,324.351
estimates,854,1964,319.166
estimates,854,1965,314.002
estimates,854,1966,309.006
estimates,854,1967,304.284
estimates,854,1968,299.884
estimates,854,1969,295.786
estimates,854,1970,291.915
estimates,854,1971,288.151
estimates,854,1972,284.332
estimates,854,1973,280.317
estimates,854,1974,276.025
estimates,854,1975,271.354
estimates,854,1976,266.23
estimates,854,1977,260.72
estimates,854,1978,254.939
estimates,854,1979,249.005
estimates,854,1980,243.083
estimates,854,1981,237.356
estimates,854,1982,231.982
estimates,854,1983,227.089
estimates,854,1984,222.761
estimates,854,1985,219.068
estimates,854,1986,216.029
estimates,854,1987,213.52
estimates,854,1988,211.395
estimates,854,1989,209.542
estimates,854,1990,207.83
estimates,854,1991,206.135
estimates,854,1992,204.358
estimates,854,1993,202.411
estimates,854,1994,200.22
estimates,854,1995,197.798
estimates,854,1996,195.225
estimates,854,1997,192.562
estimates,854,1998,189.802
estimates,854,1999,186.849
estimates,854,2000,183.5
estimates,854,2001,179.512
estimates,854,2002,174.737
estimates,854,2003,169.119
estimates,854,2004,162.693
estimates,854,2005,155.522
estimates,854,2006,147.727
estimates,854,2007,139.581
estimates,854,2008,131.388
estimates,854,2009,123.398
estimates,854,2010,115.897
estimates,854,2011,109.122
estimates,854,2012,103.135
estimates,854,2013,97.95
estimates,854,2014,93.571
estimates,854,2015,89.929
medium_variant,854,2015,89.929
medium_variant,854,2016,86.88
medium_variant,854,2017,84.195
medium_variant,854,2018,81.676
medium_variant,854,2019,79.215
medium_variant,854,2020,76.743
medium_variant,854,2021,74.255
medium_variant,854,2022,71.816
medium_variant,854,2023,69.474
medium_variant,854,2024,67.225
medium_variant,854,2025,65.065
medium_variant,854,2026,62.999
medium_variant,854,2027,61.023
medium_variant,854,2028,59.132
medium_variant,854,2029,57.317
medium_variant,854,2030,55.563
medium_variant,854,2031,53.857
medium_variant,854,2032,52.189
medium_variant,854,2033,50.553
medium_variant,854,2034,48.945
medium_variant,854,2035,47.364
medium_variant,854,2036,45.815
medium_variant,854,2037,44.309
medium_variant,854,2038,42.856
medium_variant,854,2039,41.461
medium_variant,854,2040,40.13
medium_variant,854,2041,38.869
medium_variant,854,2042,37.678
medium_variant,854,2043,36.553
medium_variant,854,2044,35.49
medium_variant,854,2045,34.484
medium_variant,854,2046,33.527
medium_variant,854,2047,32.613
medium_variant,854,2048,31.732
medium_variant,854,2049,30.879
medium_variant,854,2050,30.05
medium_variant,854,2051,29.244
medium_variant,854,2052,28.463
medium_variant,854,2053,27.709
medium_variant,854,2054,26.981
medium_variant,854,2055,26.278
medium_variant,854,2056,25.601
medium_variant,854,2057,24.95
medium_variant,854,2058,24.326
medium_variant,854,2059,23.729
medium_variant,854,2060,23.161
medium_variant,854,2061,22.624
medium_variant,854,2062,22.119
medium_variant,854,2063,21.644
medium_variant,854,2064,21.197
medium_variant,854,2065,20.776
medium_variant,854,2066,20.376
medium_variant,854,2067,19.995
medium_variant,854,2068,19.628
medium_variant,854,2069,19.273
medium_variant,854,2070,18.928
medium_variant,854,2071,18.592
medium_variant,854,2072,18.267
medium_variant,854,2073,17.954
medium_variant,854,2074,17.65
medium_variant,854,2075,17.355
medium_variant,854,2076,17.067
medium_variant,854,2077,16.785
medium_variant,854,2078,16.509
medium_variant,854,2079,16.238
medium_variant,854,2080,15.971
medium_variant,854,2081,15.707
medium_variant,854,2082,15.447
medium_variant,854,2083,15.193
medium_variant,854,2084,14.943
medium_variant,854,2085,14.699
medium_variant,854,2086,14.46
medium_variant,854,2087,14.229
medium_variant,854,2088,14.004
medium_variant,854,2089,13.786
medium_variant,854,2090,13.574
medium_variant,854,2091,13.368
medium_variant,854,2092,13.167
medium_variant,854,2093,12.971
medium_variant,854,2094,12.779
medium_variant,854,2095,12.591
medium_variant,854,2096,12.408
medium_variant,854,2097,12.228
medium_variant,854,2098,12.051
medium_variant,854,2099,11.879
