variant,country,year,under_five_mortality
estimates,196,1950,86.064
estimates,196,1951,84.08
estimates,196,1952,80.185
estimates,196,1953,76.438
estimates,196,1954,72.838
estimates,196,1955,69.386
estimates,196,1956,66.081
estimates,196,1957,62.922
estimates,196,1958,59.908
estimates,196,1959,57.037
estimates,196,1960,54.304
estimates,196,1961,51.705
estimates,196,1962,49.233
estimates,196,1963,46.881
estimates,196,1964,44.64
estimates,196,1965,42.504
estimates,196,1966,40.469
estimates,196,1967,38.533
estimates,196,1968,36.69
estimates,196,1969,34.934
estimates,196,1970,33.259
estimates,196,1971,31.662
estimates,196,1972,30.14
estimates,196,1973,28.691
estimates,196,1974,27.31
estimates,196,1975,25.992
estimates,196,1976,24.736
estimates,196,1977,23.541
estimates,196,1978,22.405
estimates,196,1979,21.323
estimates,196,1980,20.293
estimates,196,1981,19.312
estimates,196,1982,18.38
estimates,196,1983,17.493
estimates,196,1984,16.648
estimates,196,1985,15.842
estimates,196,1986,15.075
estimates,196,1987,14.344
estimates,196,1988,13.649
estimates,196,1989,12.986
estimates,196,1990,12.355
estimates,196,1991,11.753
estimates,196,1992,11.181
estimates,196,1993,10.637
estimates,196,1994,10.119
estimates,196,1995,9.626
estimates,196,1996,9.158
estimates,196,1997,8.713
estimates,196,1998,8.291
estimates,196,1999,7.889
estimates,196,2000,7.504
estimates,196,2001,7.13
estimates,196,2002,6.767
estimates,196,2003,6.417
estimates,196,2004,6.085
estimates,196,2005,5.784
estimates,196,2006,5.53
estimates,196,2007,5.33
estimates,196,2008,5.185
estimates,196,2009,5.089
estimates,196,2010,5.027
estimates,196,2011,4.978
estimates,196,2012,4.923
estimates,196,2013,4.847
estimates,196,2014,4.744
estimates,196,2015,4.614
medium_variant,196,2015,4.614
medium_variant,196,2016,4.467
medium_variant,196,2017,4.318
medium_variant,196,2018,4.18
medium_variant,196,2019,4.057
medium_variant,196,2020,3.951
medium_variant,196,2021,3.859
medium_variant,196,2022,3.777
medium_variant,196,2023,3.699
medium_variant,196,2024,3.624
medium_variant,196,2025,3.55
medium_variant,196,2026,3.477
medium_variant,196,2027,3.405
medium_variant,196,2028,3.336
medium_variant,196,2029,3.269
medium_variant,196,2030,3.204
medium_variant,196,2031,3.142
medium_variant,196,2032,3.083
medium_variant,196,2033,3.027
medium_variant,196,2034,2.974
medium_variant,196,2035,2.923
medium_variant,196,2036,2.875
medium_variant,196,2037,2.828
medium_variant,196,2038,2.782
medium_variant,196,2039,2.737
medium_variant,196,2040,2.693
medium_variant,196,2041,2.65
medium_variant,196,2042,2.607
medium_variant,196,2043,2.566
medium_variant,196,2044,2.526
medium_variant,196,2045,2.487
medium_variant,196,2046,2.449
medium_variant,196,2047,2.412
medium_variant,196,2048,2.376
medium_variant,196,2049,2.341
medium_variant,196,2050,2.306
medium_variant,196,2051,2.272
medium_variant,196,2052,2.238
medium_variant,196,2053,2.204
medium_variant,196,2054,2.17
medium_variant,196,2055,2.137
medium_variant,196,2056,2.105
medium_variant,196,2057,2.073
medium_variant,196,2058,2.042
medium_variant,196,2059,2.011
medium_variant,196,2060,1.982
medium_variant,196,2061,1.954
medium_variant,196,2062,1.926
medium_variant,196,2063,1.899
medium_variant,196,2064,1.873
medium_variant,196,2065,1.847
medium_variant,196,2066,1.821
medium_variant,196,2067,1.795
medium_variant,196,2068,1.769
medium_variant,196,2069,1.744
medium_variant,196,2070,1.719
medium_variant,196,2071,1.694
medium_variant,196,2072,1.671
medium_variant,196,2073,1.649
medium_variant,196,2074,1.628
medium_variant,196,2075,1.608
medium_variant,196,2076,1.589
medium_variant,196,2077,1.57
medium_variant,196,2078,1.552
medium_variant,196,2079,1.534
medium_variant,196,2080,1.516
medium_variant,196,2081,1.498
medium_variant,196,2082,1.481
medium_variant,196,2083,1.463
medium_variant,196,2084,1.447
medium_variant,196,2085,1.43
medium_variant,196,2086,1.414
medium_variant,196,2087,1.398
medium_variant,196,2088,1.381
medium_variant,196,2089,1.365
medium_variant,196,2090,1.349
medium_variant,196,2091,1.333
medium_variant,196,2092,1.317
medium_variant,196,2093,1.302
medium_variant,196,2094,1.287
medium_variant,196,2095,1.272
medium_variant,196,2096,1.258
medium_variant,196,2097,1.243
medium_variant,196,2098,1.23
medium_variant,196,2099,1.216
