variant,country,year,under_five_mortality
estimates,428,1950,132.187
estimates,428,1951,125.267
estimates,428,1952,111.972
estimates,428,1953,99.767
estimates,428,1954,88.65
estimates,428,1955,78.622
estimates,428,1956,69.678
estimates,428,1957,61.799
estimates,428,1958,54.955
estimates,428,1959,49.104
estimates,428,1960,44.181
estimates,428,1961,40.106
estimates,428,1962,36.775
estimates,428,1963,34.068
estimates,428,1964,31.864
estimates,428,1965,30.052
estimates,428,1966,28.556
estimates,428,1967,27.351
estimates,428,1968,26.405
estimates,428,1969,25.666
estimates,428,1970,25.144
estimates,428,1971,24.894
estimates,428,1972,24.944
estimates,428,1973,25.272
estimates,428,1974,25.795
estimates,428,1975,26.381
estimates,428,1976,26.885
estimates,428,1977,27.19
estimates,428,1978,27.213
estimates,428,1979,26.913
estimates,428,1980,26.267
estimates,428,1981,25.295
estimates,428,1982,24.114
estimates,428,1983,22.854
estimates,428,1984,21.611
estimates,428,1985,20.524
estimates,428,1986,19.73
estimates,428,1987,19.276
estimates,428,1988,19.162
estimates,428,1989,19.361
estimates,428,1990,19.793
estimates,428,1991,20.338
estimates,428,1992,20.842
estimates,428,1993,21.17
estimates,428,1994,21.244
estimates,428,1995,20.994
estimates,428,1996,20.386
estimates,428,1997,19.487
estimates,428,1998,18.376
estimates,428,1999,17.111
estimates,428,2000,15.772
estimates,428,2001,14.445
estimates,428,2002,13.201
estimates,428,2003,12.098
estimates,428,2004,11.173
estimates,428,2005,10.441
estimates,428,2006,9.885
estimates,428,2007,9.449
estimates,428,2008,9.078
estimates,428,2009,8.751
estimates,428,2010,8.444
estimates,428,2011,8.143
estimates,428,2012,7.848
estimates,428,2013,7.56
estimates,428,2014,7.275
estimates,428,2015,6.997
medium_variant,428,2015,6.997
medium_variant,428,2016,6.737
medium_variant,428,2017,6.507
medium_variant,428,2018,6.312
medium_variant,428,2019,6.153
medium_variant,428,2020,6.025
medium_variant,428,2021,5.922
medium_variant,428,2022,5.833
medium_variant,428,2023,5.748
medium_variant,428,2024,5.663
medium_variant,428,2025,5.575
medium_variant,428,2026,5.484
medium_variant,428,2027,5.393
medium_variant,428,2028,5.304
medium_variant,428,2029,5.219
medium_variant,428,2030,5.136
medium_variant,428,2031,5.056
medium_variant,428,2032,4.977
medium_variant,428,2033,4.901
medium_variant,428,2034,4.826
medium_variant,428,2035,4.752
medium_variant,428,2036,4.681
medium_variant,428,2037,4.612
medium_variant,428,2038,4.545
medium_variant,428,2039,4.48
medium_variant,428,2040,4.418
medium_variant,428,2041,4.358
medium_variant,428,2042,4.3
medium_variant,428,2043,4.244
medium_variant,428,2044,4.189
medium_variant,428,2045,4.135
medium_variant,428,2046,4.081
medium_variant,428,2047,4.027
medium_variant,428,2048,3.973
medium_variant,428,2049,3.918
medium_variant,428,2050,3.864
medium_variant,428,2051,3.812
medium_variant,428,2052,3.761
medium_variant,428,2053,3.712
medium_variant,428,2054,3.665
medium_variant,428,2055,3.62
medium_variant,428,2056,3.577
medium_variant,428,2057,3.533
medium_variant,428,2058,3.49
medium_variant,428,2059,3.447
medium_variant,428,2060,3.404
medium_variant,428,2061,3.363
medium_variant,428,2062,3.323
medium_variant,428,2063,3.286
medium_variant,428,2064,3.251
medium_variant,428,2065,3.218
medium_variant,428,2066,3.187
medium_variant,428,2067,3.157
medium_variant,428,2068,3.127
medium_variant,428,2069,3.098
medium_variant,428,2070,3.069
medium_variant,428,2071,3.04
medium_variant,428,2072,3.012
medium_variant,428,2073,2.985
medium_variant,428,2074,2.958
medium_variant,428,2075,2.932
medium_variant,428,2076,2.907
medium_variant,428,2077,2.881
medium_variant,428,2078,2.855
medium_variant,428,2079,2.829
medium_variant,428,2080,2.802
medium_variant,428,2081,2.776
medium_variant,428,2082,2.751
medium_variant,428,2083,2.726
medium_variant,428,2084,2.701
medium_variant,428,2085,2.678
medium_variant,428,2086,2.654
medium_variant,428,2087,2.632
medium_variant,428,2088,2.609
medium_variant,428,2089,2.587
medium_variant,428,2090,2.565
medium_variant,428,2091,2.543
medium_variant,428,2092,2.521
medium_variant,428,2093,2.499
medium_variant,428,2094,2.478
medium_variant,428,2095,2.456
medium_variant,428,2096,2.435
medium_variant,428,2097,2.414
medium_variant,428,2098,2.393
medium_variant,428,2099,2.372
