variant,country,year,under_five_mortality
estimates,894,1950,258.513
estimates,894,1951,256.483
estimates,894,1952,252.45
estimates,894,1953,248.472
estimates,894,1954,244.548
estimates,894,1955,240.681
estimates,894,1956,236.874
estimates,894,1957,233.129
estimates,894,1958,229.453
estimates,894,1959,225.859
estimates,894,1960,222.357
estimates,894,1961,218.954
estimates,894,1962,215.647
estimates,894,1963,212.417
estimates,894,1964,209.225
estimates,894,1965,205.979
estimates,894,1966,202.572
estimates,894,1967,198.955
estimates,894,1968,195.13
estimates,894,1969,191.145
estimates,894,1970,187.074
estimates,894,1971,183.018
estimates,894,1972,179.122
estimates,894,1973,175.528
estimates,894,1974,172.342
estimates,894,1975,169.67
estimates,894,1976,167.577
estimates,894,1977,166.042
estimates,894,1978,165.025
estimates,894,1979,164.508
estimates,894,1980,164.484
estimates,894,1981,164.942
estimates,894,1982,165.799
estimates,894,1983,166.941
estimates,894,1984,168.252
estimates,894,1985,169.638
estimates,894,1986,171.032
estimates,894,1987,172.357
estimates,894,1988,173.504
estimates,894,1989,174.343
estimates,894,1990,174.765
estimates,894,1991,174.696
estimates,894,1992,174.104
estimates,894,1993,172.938
estimates,894,1994,171.121
estimates,894,1995,168.512
estimates,894,1996,164.971
estimates,894,1997,160.517
estimates,894,1998,155.248
estimates,894,1999,149.303
estimates,894,2000,142.878
estimates,894,2001,136.198
estimates,894,2002,129.504
estimates,894,2003,123.016
estimates,894,2004,116.894
estimates,894,2005,111.242
estimates,894,2006,106.075
estimates,894,2007,101.289
estimates,894,2008,96.799
estimates,894,2009,92.597
estimates,894,2010,88.678
estimates,894,2011,85.039
estimates,894,2012,81.665
estimates,894,2013,78.529
estimates,894,2014,75.608
estimates,894,2015,72.873
medium_variant,894,2015,72.873
medium_variant,894,2016,70.303
medium_variant,894,2017,67.881
medium_variant,894,2018,65.591
medium_variant,894,2019,63.418
medium_variant,894,2020,61.358
medium_variant,894,2021,59.418
medium_variant,894,2022,57.607
medium_variant,894,2023,55.927
medium_variant,894,2024,54.366
medium_variant,894,2025,52.911
medium_variant,894,2026,51.545
medium_variant,894,2027,50.254
medium_variant,894,2028,49.018
medium_variant,894,2029,47.824
medium_variant,894,2030,46.659
medium_variant,894,2031,45.518
medium_variant,894,2032,44.405
medium_variant,894,2033,43.319
medium_variant,894,2034,42.257
medium_variant,894,2035,41.213
medium_variant,894,2036,40.181
medium_variant,894,2037,39.164
medium_variant,894,2038,38.165
medium_variant,894,2039,37.187
medium_variant,894,2040,36.24
medium_variant,894,2041,35.332
medium_variant,894,2042,34.471
medium_variant,894,2043,33.662
medium_variant,894,2044,32.907
medium_variant,894,2045,32.206
medium_variant,894,2046,31.555
medium_variant,894,2047,30.946
medium_variant,894,2048,30.37
medium_variant,894,2049,29.819
medium_variant,894,2050,29.287
medium_variant,894,2051,28.768
medium_variant,894,2052,28.26
medium_variant,894,2053,27.76
medium_variant,894,2054,27.264
medium_variant,894,2055,26.772
medium_variant,894,2056,26.284
medium_variant,894,2057,25.803
medium_variant,894,2058,25.33
medium_variant,894,2059,24.866
medium_variant,894,2060,24.41
medium_variant,894,2061,23.963
medium_variant,894,2062,23.523
medium_variant,894,2063,23.091
medium_variant,894,2064,22.666
medium_variant,894,2065,22.249
medium_variant,894,2066,21.838
medium_variant,894,2067,21.434
medium_variant,894,2068,21.04
medium_variant,894,2069,20.657
medium_variant,894,2070,20.291
medium_variant,894,2071,19.947
medium_variant,894,2072,19.627
medium_variant,894,2073,19.333
medium_variant,894,2074,19.063
medium_variant,894,2075,18.818
medium_variant,894,2076,18.593
medium_variant,894,2077,18.382
medium_variant,894,2078,18.182
medium_variant,894,2079,17.988
medium_variant,894,2080,17.797
medium_variant,894,2081,17.609
medium_variant,894,2082,17.423
medium_variant,894,2083,17.239
medium_variant,894,2084,17.057
medium_variant,894,2085,16.876
medium_variant,894,2086,16.696
medium_variant,894,2087,16.517
medium_variant,894,2088,16.339
medium_variant,894,2089,16.163
medium_variant,894,2090,15.989
medium_variant,894,2091,15.816
medium_variant,894,2092,15.645
medium_variant,894,2093,15.475
medium_variant,894,2094,15.307
medium_variant,894,2095,15.141
medium_variant,894,2096,14.976
medium_variant,894,2097,14.814
medium_variant,894,2098,14.653
medium_variant,894,2099,14.494
