variant,country,year,under_five_mortality
estimates,191,1950,115.724
estimates,191,1951,112.808
estimates,191,1952,107.036
estimates,191,1953,101.384
estimates,191,1954,95.852
estimates,191,1955,90.441
estimates,191,1956,85.155
estimates,191,1957,80
estimates,191,1958,74.988
estimates,191,1959,70.14
estimates,191,1960,65.48
estimates,191,1961,61.033
estimates,191,1962,56.829
estimates,191,1963,52.889
estimates,191,1964,49.227
estimates,191,1965,45.842
estimates,191,1966,42.72
estimates,191,1967,39.841
estimates,191,1968,37.189
estimates,191,1969,34.764
estimates,191,1970,32.592
estimates,191,1971,30.711
estimates,191,1972,29.132
estimates,191,1973,27.842
estimates,191,1974,26.803
estimates,191,1975,25.968
estimates,191,1976,25.282
estimates,191,1977,24.679
estimates,191,1978,24.095
estimates,191,1979,23.48
estimates,191,1980,22.786
estimates,191,1981,21.986
estimates,191,1982,21.098
estimates,191,1983,20.144
estimates,191,1984,19.135
estimates,191,1985,18.1
estimates,191,1986,17.072
estimates,191,1987,16.085
estimates,191,1988,15.165
estimates,191,1989,14.318
estimates,191,1990,13.534
estimates,191,1991,12.784
estimates,191,1992,12.039
estimates,191,1993,11.287
estimates,191,1994,10.537
estimates,191,1995,9.815
estimates,191,1996,9.164
estimates,191,1997,8.616
estimates,191,1998,8.192
estimates,191,1999,7.889
estimates,191,2000,7.697
estimates,191,2001,7.592
estimates,191,2002,7.532
estimates,191,2003,7.478
estimates,191,2004,7.404
estimates,191,2005,7.285
estimates,191,2006,7.103
estimates,191,2007,6.863
estimates,191,2008,6.576
estimates,191,2009,6.25
estimates,191,2010,5.9
estimates,191,2011,5.549
estimates,191,2012,5.219
estimates,191,2013,4.927
estimates,191,2014,4.683
estimates,191,2015,4.49
medium_variant,191,2015,4.49
medium_variant,191,2016,4.343
medium_variant,191,2017,4.228
medium_variant,191,2018,4.131
medium_variant,191,2019,4.046
medium_variant,191,2020,3.968
medium_variant,191,2021,3.895
medium_variant,191,2022,3.825
medium_variant,191,2023,3.758
medium_variant,191,2024,3.694
medium_variant,191,2025,3.629
medium_variant,191,2026,3.564
medium_variant,191,2027,3.5
medium_variant,191,2028,3.438
medium_variant,191,2029,3.377
medium_variant,191,2030,3.317
medium_variant,191,2031,3.259
medium_variant,191,2032,3.202
medium_variant,191,2033,3.146
medium_variant,191,2034,3.092
medium_variant,191,2035,3.039
medium_variant,191,2036,2.988
medium_variant,191,2037,2.939
medium_variant,191,2038,2.892
medium_variant,191,2039,2.846
medium_variant,191,2040,2.802
medium_variant,191,2041,2.759
medium_variant,191,2042,2.716
medium_variant,191,2043,2.674
medium_variant,191,2044,2.633
medium_variant,191,2045,2.592
medium_variant,191,2046,2.553
medium_variant,191,2047,2.515
medium_variant,191,2048,2.48
medium_variant,191,2049,2.446
medium_variant,191,2050,2.415
medium_variant,191,2051,2.385
medium_variant,191,2052,2.357
medium_variant,191,2053,2.329
medium_variant,191,2054,2.301
medium_variant,191,2055,2.274
medium_variant,191,2056,2.247
medium_variant,191,2057,2.22
medium_variant,191,2058,2.194
medium_variant,191,2059,2.168
medium_variant,191,2060,2.143
medium_variant,191,2061,2.118
medium_variant,191,2062,2.094
medium_variant,191,2063,2.07
medium_variant,191,2064,2.047
medium_variant,191,2065,2.024
medium_variant,191,2066,2.002
medium_variant,191,2067,1.981
medium_variant,191,2068,1.96
medium_variant,191,2069,1.939
medium_variant,191,2070,1.918
medium_variant,191,2071,1.898
medium_variant,191,2072,1.877
medium_variant,191,2073,1.856
medium_variant,191,2074,1.836
medium_variant,191,2075,1.816
medium_variant,191,2076,1.796
medium_variant,191,2077,1.776
medium_variant,191,2078,1.756
medium_variant,191,2079,1.737
medium_variant,191,2080,1.718
medium_variant,191,2081,1.7
medium_variant,191,2082,1.681
medium_variant,191,2083,1.663
medium_variant,191,2084,1.646
medium_variant,191,2085,1.628
medium_variant,191,2086,1.611
medium_variant,191,2087,1.593
medium_variant,191,2088,1.576
medium_variant,191,2089,1.561
medium_variant,191,2090,1.546
medium_variant,191,2091,1.534
medium_variant,191,2092,1.524
medium_variant,191,2093,1.517
medium_variant,191,2094,1.513
medium_variant,191,2095,1.512
medium_variant,191,2096,1.515
medium_variant,191,2097,1.522
medium_variant,191,2098,1.532
medium_variant,191,2099,1.545
