variant,country,year,under_five_mortality
estimates,368,1950,364.576
estimates,368,1951,354.531
estimates,368,1952,334.949
estimates,368,1953,316.384
estimates,368,1954,298.835
estimates,368,1955,282.295
estimates,368,1956,266.734
estimates,368,1957,252.116
estimates,368,1958,238.364
estimates,368,1959,225.349
estimates,368,1960,212.924
estimates,368,1961,200.941
estimates,368,1962,189.265
estimates,368,1963,177.829
estimates,368,1964,166.659
estimates,368,1965,155.922
estimates,368,1966,145.868
estimates,368,1967,136.723
estimates,368,1968,128.612
estimates,368,1969,121.526
estimates,368,1970,115.38
estimates,368,1971,110.011
estimates,368,1972,105.156
estimates,368,1973,100.574
estimates,368,1974,96.114
estimates,368,1975,91.619
estimates,368,1976,86.986
estimates,368,1977,82.271
estimates,368,1978,77.568
estimates,368,1979,72.951
estimates,368,1980,68.593
estimates,368,1981,64.712
estimates,368,1982,61.459
estimates,368,1983,58.902
estimates,368,1984,57.023
estimates,368,1985,55.706
estimates,368,1986,54.76
estimates,368,1987,53.954
estimates,368,1988,53.109
estimates,368,1989,52.147
estimates,368,1990,51.078
estimates,368,1991,49.99
estimates,368,1992,49.015
estimates,368,1993,48.238
estimates,368,1994,47.647
estimates,368,1995,47.181
estimates,368,1996,46.743
estimates,368,1997,46.236
estimates,368,1998,45.594
estimates,368,1999,44.806
estimates,368,2000,43.894
estimates,368,2001,42.915
estimates,368,2002,41.957
estimates,368,2003,41.091
estimates,368,2004,40.345
estimates,368,2005,39.75
estimates,368,2006,39.318
estimates,368,2007,39.011
estimates,368,2008,38.779
estimates,368,2009,38.578
estimates,368,2010,38.342
estimates,368,2011,37.999
estimates,368,2012,37.505
estimates,368,2013,36.84
estimates,368,2014,36.003
estimates,368,2015,35.017
medium_variant,368,2015,35.017
medium_variant,368,2016,33.93
medium_variant,368,2017,32.813
medium_variant,368,2018,31.726
medium_variant,368,2019,30.699
medium_variant,368,2020,29.75
medium_variant,368,2021,28.874
medium_variant,368,2022,28.048
medium_variant,368,2023,27.249
medium_variant,368,2024,26.476
medium_variant,368,2025,25.725
medium_variant,368,2026,24.995
medium_variant,368,2027,24.287
medium_variant,368,2028,23.604
medium_variant,368,2029,22.946
medium_variant,368,2030,22.319
medium_variant,368,2031,21.729
medium_variant,368,2032,21.18
medium_variant,368,2033,20.669
medium_variant,368,2034,20.195
medium_variant,368,2035,19.75
medium_variant,368,2036,19.329
medium_variant,368,2037,18.922
medium_variant,368,2038,18.521
medium_variant,368,2039,18.123
medium_variant,368,2040,17.726
medium_variant,368,2041,17.33
medium_variant,368,2042,16.942
medium_variant,368,2043,16.562
medium_variant,368,2044,16.193
medium_variant,368,2045,15.833
medium_variant,368,2046,15.481
medium_variant,368,2047,15.136
medium_variant,368,2048,14.796
medium_variant,368,2049,14.463
medium_variant,368,2050,14.135
medium_variant,368,2051,13.814
medium_variant,368,2052,13.502
medium_variant,368,2053,13.198
medium_variant,368,2054,12.903
medium_variant,368,2055,12.615
medium_variant,368,2056,12.333
medium_variant,368,2057,12.057
medium_variant,368,2058,11.785
medium_variant,368,2059,11.518
medium_variant,368,2060,11.253
medium_variant,368,2061,10.99
medium_variant,368,2062,10.731
medium_variant,368,2063,10.475
medium_variant,368,2064,10.226
medium_variant,368,2065,9.987
medium_variant,368,2066,9.761
medium_variant,368,2067,9.55
medium_variant,368,2068,9.355
medium_variant,368,2069,9.177
medium_variant,368,2070,9.013
medium_variant,368,2071,8.86
medium_variant,368,2072,8.715
medium_variant,368,2073,8.574
medium_variant,368,2074,8.435
medium_variant,368,2075,8.297
medium_variant,368,2076,8.158
medium_variant,368,2077,8.021
medium_variant,368,2078,7.887
medium_variant,368,2079,7.755
medium_variant,368,2080,7.626
medium_variant,368,2081,7.501
medium_variant,368,2082,7.382
medium_variant,368,2083,7.268
medium_variant,368,2084,7.159
medium_variant,368,2085,7.055
medium_variant,368,2086,6.955
medium_variant,368,2087,6.858
medium_variant,368,2088,6.765
medium_variant,368,2089,6.674
medium_variant,368,2090,6.587
medium_variant,368,2091,6.505
medium_variant,368,2092,6.428
medium_variant,368,2093,6.358
medium_variant,368,2094,6.294
medium_variant,368,2095,6.238
medium_variant,368,2096,6.189
medium_variant,368,2097,6.148
medium_variant,368,2098,6.115
medium_variant,368,2099,6.089
