variant,country,year,under_five_mortality
estimates,704,1950,171.759
estimates,704,1951,168.157
estimates,704,1952,161.094
estimates,704,1953,154.317
estimates,704,1954,147.824
estimates,704,1955,141.615
estimates,704,1956,135.684
estimates,704,1957,130.027
estimates,704,1958,124.636
estimates,704,1959,119.493
estimates,704,1960,114.58
estimates,704,1961,109.885
estimates,704,1962,105.402
estimates,704,1963,101.143
estimates,704,1964,97.141
estimates,704,1965,93.503
estimates,704,1966,90.365
estimates,704,1967,87.775
estimates,704,1968,85.709
estimates,704,1969,84.083
estimates,704,1970,82.713
estimates,704,1971,81.37
estimates,704,1972,79.859
estimates,704,1973,78.05
estimates,704,1974,75.904
estimates,704,1975,73.478
estimates,704,1976,70.908
estimates,704,1977,68.395
estimates,704,1978,66.092
estimates,704,1979,64.048
estimates,704,1980,62.259
estimates,704,1981,60.671
estimates,704,1982,59.177
estimates,704,1983,57.699
estimates,704,1984,56.215
estimates,704,1985,54.742
estimates,704,1986,53.318
estimates,704,1987,51.987
estimates,704,1988,50.767
estimates,704,1989,49.639
estimates,704,1990,48.556
estimates,704,1991,47.454
estimates,704,1992,46.277
estimates,704,1993,44.995
estimates,704,1994,43.605
estimates,704,1995,42.127
estimates,704,1996,40.606
estimates,704,1997,39.104
estimates,704,1998,37.672
estimates,704,1999,36.336
estimates,704,2000,35.107
estimates,704,2001,33.983
estimates,704,2002,32.938
estimates,704,2003,31.948
estimates,704,2004,31.004
estimates,704,2005,30.1
estimates,704,2006,29.232
estimates,704,2007,28.398
estimates,704,2008,27.593
estimates,704,2009,26.813
estimates,704,2010,26.051
estimates,704,2011,25.303
estimates,704,2012,24.569
estimates,704,2013,23.851
estimates,704,2014,23.149
estimates,704,2015,22.467
medium_variant,704,2015,22.467
medium_variant,704,2016,21.81
medium_variant,704,2017,21.183
medium_variant,704,2018,20.59
medium_variant,704,2019,20.032
medium_variant,704,2020,19.51
medium_variant,704,2021,19.023
medium_variant,704,2022,18.566
medium_variant,704,2023,18.137
medium_variant,704,2024,17.729
medium_variant,704,2025,17.341
medium_variant,704,2026,16.97
medium_variant,704,2027,16.613
medium_variant,704,2028,16.269
medium_variant,704,2029,15.934
medium_variant,704,2030,15.606
medium_variant,704,2031,15.284
medium_variant,704,2032,14.969
medium_variant,704,2033,14.662
medium_variant,704,2034,14.362
medium_variant,704,2035,14.068
medium_variant,704,2036,13.781
medium_variant,704,2037,13.502
medium_variant,704,2038,13.232
medium_variant,704,2039,12.969
medium_variant,704,2040,12.715
medium_variant,704,2041,12.47
medium_variant,704,2042,12.234
medium_variant,704,2043,12.006
medium_variant,704,2044,11.785
medium_variant,704,2045,11.572
medium_variant,704,2046,11.364
medium_variant,704,2047,11.162
medium_variant,704,2048,10.964
medium_variant,704,2049,10.77
medium_variant,704,2050,10.58
medium_variant,704,2051,10.392
medium_variant,704,2052,10.208
medium_variant,704,2053,10.027
medium_variant,704,2054,9.85
medium_variant,704,2055,9.675
medium_variant,704,2056,9.505
medium_variant,704,2057,9.337
medium_variant,704,2058,9.174
medium_variant,704,2059,9.014
medium_variant,704,2060,8.857
medium_variant,704,2061,8.704
medium_variant,704,2062,8.555
medium_variant,704,2063,8.409
medium_variant,704,2064,8.265
medium_variant,704,2065,8.124
medium_variant,704,2066,7.985
medium_variant,704,2067,7.848
medium_variant,704,2068,7.712
medium_variant,704,2069,7.577
medium_variant,704,2070,7.444
medium_variant,704,2071,7.314
medium_variant,704,2072,7.186
medium_variant,704,2073,7.061
medium_variant,704,2074,6.939
medium_variant,704,2075,6.819
medium_variant,704,2076,6.702
medium_variant,704,2077,6.587
medium_variant,704,2078,6.473
medium_variant,704,2079,6.36
medium_variant,704,2080,6.249
medium_variant,704,2081,6.141
medium_variant,704,2082,6.036
medium_variant,704,2083,5.934
medium_variant,704,2084,5.835
medium_variant,704,2085,5.739
medium_variant,704,2086,5.646
medium_variant,704,2087,5.555
medium_variant,704,2088,5.466
medium_variant,704,2089,5.378
medium_variant,704,2090,5.291
medium_variant,704,2091,5.205
medium_variant,704,2092,5.119
medium_variant,704,2093,5.034
medium_variant,704,2094,4.95
medium_variant,704,2095,4.867
medium_variant,704,2096,4.785
medium_variant,704,2097,4.703
medium_variant,704,2098,4.622
medium_variant,704,2099,4.542
