variant,country,year,under_five_mortality
estimates,344,1950,94.86
estimates,344,1951,93.077
estimates,344,1952,89.401
estimates,344,1953,85.501
estimates,344,1954,81.379
estimates,344,1955,77.039
estimates,344,1956,72.507
estimates,344,1957,67.814
estimates,344,1958,63.026
estimates,344,1959,58.252
estimates,344,1960,53.621
estimates,344,1961,49.266
estimates,344,1962,45.315
estimates,344,1963,41.85
estimates,344,1964,38.881
estimates,344,1965,36.339
estimates,344,1966,34.087
estimates,344,1967,31.959
estimates,344,1968,29.835
estimates,344,1969,27.68
estimates,344,1970,25.526
estimates,344,1971,23.456
estimates,344,1972,21.582
estimates,344,1973,19.977
estimates,344,1974,18.643
estimates,344,1975,17.551
estimates,344,1976,16.643
estimates,344,1977,15.833
estimates,344,1978,15.053
estimates,344,1979,14.269
estimates,344,1980,13.471
estimates,344,1981,12.669
estimates,344,1982,11.901
estimates,344,1983,11.19
estimates,344,1984,10.538
estimates,344,1985,9.939
estimates,344,1986,9.384
estimates,344,1987,8.86
estimates,344,1988,8.356
estimates,344,1989,7.869
estimates,344,1990,7.401
estimates,344,1991,6.957
estimates,344,1992,6.544
estimates,344,1993,6.167
estimates,344,1994,5.824
estimates,344,1995,5.509
estimates,344,1996,5.215
estimates,344,1997,4.935
estimates,344,1998,4.663
estimates,344,1999,4.4
estimates,344,2000,4.147
estimates,344,2001,3.911
estimates,344,2002,3.697
estimates,344,2003,3.511
estimates,344,2004,3.35
estimates,344,2005,3.214
estimates,344,2006,3.098
estimates,344,2007,2.995
estimates,344,2008,2.9
estimates,344,2009,2.81
estimates,344,2010,2.722
estimates,344,2011,2.637
estimates,344,2012,2.555
estimates,344,2013,2.478
estimates,344,2014,2.407
estimates,344,2015,2.341
medium_variant,344,2015,2.341
medium_variant,344,2016,2.282
medium_variant,344,2017,2.229
medium_variant,344,2018,2.182
medium_variant,344,2019,2.14
medium_variant,344,2020,2.103
medium_variant,344,2021,2.069
medium_variant,344,2022,2.037
medium_variant,344,2023,2.006
medium_variant,344,2024,1.975
medium_variant,344,2025,1.944
medium_variant,344,2026,1.913
medium_variant,344,2027,1.882
medium_variant,344,2028,1.852
medium_variant,344,2029,1.822
medium_variant,344,2030,1.793
medium_variant,344,2031,1.765
medium_variant,344,2032,1.738
medium_variant,344,2033,1.711
medium_variant,344,2034,1.684
medium_variant,344,2035,1.658
medium_variant,344,2036,1.633
medium_variant,344,2037,1.609
medium_variant,344,2038,1.585
medium_variant,344,2039,1.563
medium_variant,344,2040,1.541
medium_variant,344,2041,1.52
medium_variant,344,2042,1.5
medium_variant,344,2043,1.481
medium_variant,344,2044,1.462
medium_variant,344,2045,1.445
medium_variant,344,2046,1.428
medium_variant,344,2047,1.411
medium_variant,344,2048,1.395
medium_variant,344,2049,1.379
medium_variant,344,2050,1.363
medium_variant,344,2051,1.348
medium_variant,344,2052,1.333
medium_variant,344,2053,1.318
medium_variant,344,2054,1.303
medium_variant,344,2055,1.288
medium_variant,344,2056,1.274
medium_variant,344,2057,1.259
medium_variant,344,2058,1.245
medium_variant,344,2059,1.231
medium_variant,344,2060,1.218
medium_variant,344,2061,1.204
medium_variant,344,2062,1.19
medium_variant,344,2063,1.177
medium_variant,344,2064,1.164
medium_variant,344,2065,1.15
medium_variant,344,2066,1.138
medium_variant,344,2067,1.125
medium_variant,344,2068,1.112
medium_variant,344,2069,1.1
medium_variant,344,2070,1.087
medium_variant,344,2071,1.075
medium_variant,344,2072,1.063
medium_variant,344,2073,1.05
medium_variant,344,2074,1.038
medium_variant,344,2075,1.026
medium_variant,344,2076,1.015
medium_variant,344,2077,1.003
medium_variant,344,2078,0.992
medium_variant,344,2079,0.981
medium_variant,344,2080,0.971
medium_variant,344,2081,0.961
medium_variant,344,2082,0.951
medium_variant,344,2083,0.942
medium_variant,344,2084,0.933
medium_variant,344,2085,0.924
medium_variant,344,2086,0.915
medium_variant,344,2087,0.907
medium_variant,344,2088,0.898
medium_variant,344,2089,0.89
medium_variant,344,2090,0.882
medium_variant,344,2091,0.873
medium_variant,344,2092,0.865
medium_variant,344,2093,0.857
medium_variant,344,2094,0.849
medium_variant,344,2095,0.841
medium_variant,344,2096,0.834
medium_variant,344,2097,0.826
medium_variant,344,2098,0.818
medium_variant,344,2099,0.811
