variant,country,year,under_five_mortality
estimates,548,1950,265.973
estimates,548,1951,262.961
estimates,548,1952,256.967
estimates,548,1953,251.028
estimates,548,1954,245.146
estimates,548,1955,239.319
estimates,548,1956,233.545
estimates,548,1957,227.821
estimates,548,1958,222.143
estimates,548,1959,216.499
estimates,548,1960,210.881
estimates,548,1961,205.278
estimates,548,1962,199.682
estimates,548,1963,194.092
estimates,548,1964,188.516
estimates,548,1965,182.97
estimates,548,1966,177.474
estimates,548,1967,172.05
estimates,548,1968,166.713
estimates,548,1969,161.474
estimates,548,1970,156.335
estimates,548,1971,151.29
estimates,548,1972,146.327
estimates,548,1973,141.431
estimates,548,1974,136.599
estimates,548,1975,131.805
estimates,548,1976,127.023
estimates,548,1977,122.256
estimates,548,1978,117.525
estimates,548,1979,112.867
estimates,548,1980,108.353
estimates,548,1981,104.071
estimates,548,1982,100.072
estimates,548,1983,96.377
estimates,548,1984,92.976
estimates,548,1985,89.824
estimates,548,1986,86.847
estimates,548,1987,83.952
estimates,548,1988,81.062
estimates,548,1989,78.139
estimates,548,1990,75.159
estimates,548,1991,72.126
estimates,548,1992,69.085
estimates,548,1993,66.08
estimates,548,1994,63.131
estimates,548,1995,60.258
estimates,548,1996,57.479
estimates,548,1997,54.805
estimates,548,1998,52.248
estimates,548,1999,49.818
estimates,548,2000,47.529
estimates,548,2001,45.384
estimates,548,2002,43.376
estimates,548,2003,41.498
estimates,548,2004,39.744
estimates,548,2005,38.11
estimates,548,2006,36.589
estimates,548,2007,35.175
estimates,548,2008,33.857
estimates,548,2009,32.626
estimates,548,2010,31.478
estimates,548,2011,30.41
estimates,548,2012,29.421
estimates,548,2013,28.507
estimates,548,2014,27.658
estimates,548,2015,26.867
medium_variant,548,2015,26.867
medium_variant,548,2016,26.128
medium_variant,548,2017,25.436
medium_variant,548,2018,24.784
medium_variant,548,2019,24.163
medium_variant,548,2020,23.565
medium_variant,548,2021,22.986
medium_variant,548,2022,22.424
medium_variant,548,2023,21.878
medium_variant,548,2024,21.344
medium_variant,548,2025,20.82
medium_variant,548,2026,20.307
medium_variant,548,2027,19.806
medium_variant,548,2028,19.32
medium_variant,548,2029,18.851
medium_variant,548,2030,18.4
medium_variant,548,2031,17.97
medium_variant,548,2032,17.563
medium_variant,548,2033,17.177
medium_variant,548,2034,16.812
medium_variant,548,2035,16.463
medium_variant,548,2036,16.129
medium_variant,548,2037,15.804
medium_variant,548,2038,15.486
medium_variant,548,2039,15.173
medium_variant,548,2040,14.862
medium_variant,548,2041,14.554
medium_variant,548,2042,14.252
medium_variant,548,2043,13.957
medium_variant,548,2044,13.67
medium_variant,548,2045,13.391
medium_variant,548,2046,13.122
medium_variant,548,2047,12.863
medium_variant,548,2048,12.614
medium_variant,548,2049,12.374
medium_variant,548,2050,12.141
medium_variant,548,2051,11.913
medium_variant,548,2052,11.689
medium_variant,548,2053,11.468
medium_variant,548,2054,11.248
medium_variant,548,2055,11.032
medium_variant,548,2056,10.82
medium_variant,548,2057,10.615
medium_variant,548,2058,10.418
medium_variant,548,2059,10.229
medium_variant,548,2060,10.048
medium_variant,548,2061,9.874
medium_variant,548,2062,9.707
medium_variant,548,2063,9.544
medium_variant,548,2064,9.385
medium_variant,548,2065,9.229
medium_variant,548,2066,9.075
medium_variant,548,2067,8.924
medium_variant,548,2068,8.775
medium_variant,548,2069,8.628
medium_variant,548,2070,8.483
medium_variant,548,2071,8.34
medium_variant,548,2072,8.199
medium_variant,548,2073,8.061
medium_variant,548,2074,7.925
medium_variant,548,2075,7.791
medium_variant,548,2076,7.659
medium_variant,548,2077,7.53
medium_variant,548,2078,7.403
medium_variant,548,2079,7.279
medium_variant,548,2080,7.157
medium_variant,548,2081,7.037
medium_variant,548,2082,6.92
medium_variant,548,2083,6.805
medium_variant,548,2084,6.693
medium_variant,548,2085,6.583
medium_variant,548,2086,6.476
medium_variant,548,2087,6.37
medium_variant,548,2088,6.267
medium_variant,548,2089,6.166
medium_variant,548,2090,6.067
medium_variant,548,2091,5.97
medium_variant,548,2092,5.875
medium_variant,548,2093,5.783
medium_variant,548,2094,5.693
medium_variant,548,2095,5.606
medium_variant,548,2096,5.521
medium_variant,548,2097,5.438
medium_variant,548,2098,5.358
medium_variant,548,2099,5.281
